,left,right,combine
0," 'Z,3[{trW&waRyK@)jc;#puO""Q1_FGDiE}PHbe<",gMdf+h2Y^]k5z`?l9JC7S.LBq=on$|ITN/\Asx4m!%8-X>U(~:*06Vv," 'Z,3[{trW&waRyK@)jc;#puO""Q1_FGDiE}PHbe<gMdf+h2Y^]k5z`?l9JC7S.LBq=on$|ITN/\Asx4m!%8-X>U(~:*06Vv"
1,gMdf+h2Y^]k5z`?l9JC7S.LBq=on$,|ITN/\Asx4m!%8-X>U(~:*06Vv,gMdf+h2Y^]k5z`?l9JC7S.LBq=on$|ITN/\Asx4m!%8-X>U(~:*06Vv
2," 'Z,3[{trW&waRyK@)jc",";#puO""Q1_FGDiE}PHbe<"," 'Z,3[{trW&waRyK@)jc;#puO""Q1_FGDiE}PHbe<"
3,|ITN/\Asx4m,!%8-X>U(~:*06Vv,|ITN/\Asx4m!%8-X>U(~:*06Vv
4,gMdf+h2Y^]k5,z`?l9JC7S.LBq=on$,gMdf+h2Y^]k5z`?l9JC7S.LBq=on$
5,";#puO""Q1",_FGDiE}PHbe<,";#puO""Q1_FGDiE}PHbe<"
6," 'Z,3[{tr",W&waRyK@)jc," 'Z,3[{trW&waRyK@)jc"
7,!%8-X>U(,~:*06Vv,!%8-X>U(~:*06Vv
8,|ITN/,\Asx4m,|ITN/\Asx4m
9,gMdf+h,2Y^]k5,gMdf+h2Y^]k5
10,z`?l9JC7,S.LBq=on$,z`?l9JC7S.LBq=on$
11,_FGD,iE}PHbe<,_FGDiE}PHbe<
12,;#pu,"O""Q1",";#puO""Q1"
13,W&waRyK,@)jc,W&waRyK@)jc
14, ',"Z,3[{tr"," 'Z,3[{tr"
15,~:*0,6Vv,~:*06Vv
16,\As,x4m,\Asx4m
17,!%8-,X>U(,!%8-X>U(
18,|I,TN/,|ITN/
19,S.L,Bq=on$,S.LBq=on$
20,iE}PH,be<,iE}PHbe<
21,2Y^,]k5,2Y^]k5
22,z`?l,9JC7,z`?l9JC7
23,gMd,f+h,gMdf+h
24,_F,GD,_FGD
25,"O""",Q1,"O""Q1"
26,;#,pu,;#pu
27,W&wa,RyK,W&waRyK
28,"Z,3",[{tr,"Z,3[{tr"
29,@),jc,@)jc
30, ,', '
31,6V,v,6Vv
32,~:,*0,~:*0
33,!%,8-,!%8-
34,x4,m,x4m
35,\A,s,\As
36,X>,U(,X>U(
37,T,N/,TN/
38,|,I,|I
39,9JC,7,9JC7
40,gM,d,gMd
41,Bq=,on$,Bq=on$
42,]k,5,]k5
43,z`,?l,z`?l
44,S,.L,S.L
45,f,+h,f+h
46,2Y,^,2Y^
47,iE},PH,iE}PH
48,be,<,be<
49,G,D,GD
50,_,F,_F
51,O,"""","O"""
52,Q,1,Q1
53,p,u,pu
54,Ry,K,RyK
55,;,#,;#
56,Z,",3","Z,3"
57,[,{tr,[{tr
58,W&,wa,W&wa
59,@,),@)
60,j,c,jc
61,8,-,8-
62,~,:,~:
63,x,4,x4
64,\,A,\A
65,U,(,U(
66,*,0,*0
67,X,>,X>
68,N,/,N/
69,!,%,!%
70,6,V,6V
71,o,n$,on$
72,9,JC,9JC
73,Bq,=,Bq=
74,.,L,.L
75,iE,},iE}
76,z,`,z`
77,],k,]k
78,?,l,?l
79,+,h,+h
80,b,e,be
81,P,H,PH
82,g,M,gM
83,2,Y,2Y
84,w,a,wa
85,{t,r,{tr
86,R,y,Ry
87,W,&,W&
88,",",3,",3"
89,i,E,iE
90,n,$,n$
91,J,C,JC
92,B,q,Bq
93,{,t,{t
