,left,right,combine
0,"D[)\|8sZI'7q$P,(cuNh+-rzd{_SVYM6k/!A}^%pjtG?5b","J:<=4WQ;U@KnfLExo3ReHgFlT0CymO.a&w*`~iX 9""1vB#>]2","D[)\|8sZI'7q$P,(cuNh+-rzd{_SVYM6k/!A}^%pjtG?5bJ:<=4WQ;U@KnfLExo3ReHgFlT0CymO.a&w*`~iX 9""1vB#>]2"
1,J:<=4WQ;U@KnfLExo3ReHg,"FlT0CymO.a&w*`~iX 9""1vB#>]2","J:<=4WQ;U@KnfLExo3ReHgFlT0CymO.a&w*`~iX 9""1vB#>]2"
2,"D[)\|8sZI'7q$P,(cuNh+-rzd",{_SVYM6k/!A}^%pjtG?5b,"D[)\|8sZI'7q$P,(cuNh+-rzd{_SVYM6k/!A}^%pjtG?5b"
3,FlT0CymO.a&w*`~,"iX 9""1vB#>]2","FlT0CymO.a&w*`~iX 9""1vB#>]2"
4,J:<=4WQ;,U@KnfLExo3ReHg,J:<=4WQ;U@KnfLExo3ReHg
5,{_SVYM6k/!A,}^%pjtG?5b,{_SVYM6k/!A}^%pjtG?5b
6,D[)\|8sZI',"7q$P,(cuNh+-rzd","D[)\|8sZI'7q$P,(cuNh+-rzd"
7,"iX 9""",1vB#>]2,"iX 9""1vB#>]2"
8,U@KnfLE,xo3ReHg,U@KnfLExo3ReHg
9,FlT0CymO,.a&w*`~,FlT0CymO.a&w*`~
10,J:<=,4WQ;,J:<=4WQ;
11,}^%pjt,G?5b,}^%pjtG?5b
12,D[)\|,8sZI',D[)\|8sZI'
13,"7q$P,(cu",Nh+-rzd,"7q$P,(cuNh+-rzd"
14,{_SVY,M6k/!A,{_SVYM6k/!A
15,1vB#,>]2,1vB#>]2
16,iX ,"9""","iX 9"""
17,FlT0,CymO,FlT0CymO
18,xo3,ReHg,xo3ReHg
19,U@K,nfLE,U@KnfLE
20,.a&w*,`~,.a&w*`~
21,4W,Q;,4WQ;
22,J:,<=,J:<=
23,G?,5b,G?5b
24,}^,%pjt,}^%pjt
25,M6k,/!A,M6k/!A
26,7q$P,",(cu","7q$P,(cu"
27,Nh+,-rzd,Nh+-rzd
28,D[,)\|,D[)\|
29,{_,SVY,{_SVY
30,8s,ZI',8sZI'
31,>,]2,>]2
32,1vB,#,1vB#
33,9,"""","9"""
34,.,a&w*,.a&w*
35,Re,Hg,ReHg
36,`,~,`~
37,Cy,mO,CymO
38,U,@K,U@K
39,nf,LE,nfLE
40,iX, ,iX 
41,xo,3,xo3
42,Fl,T0,FlT0
43,G,?,G?
44,4,W,4W
45,5,b,5b
46,%,pjt,%pjt
47,Q,;,Q;
48,J,:,J:
49,<,=,<=
50,D,[,D[
51,",",(cu,",(cu"
52,-rz,d,-rzd
53,{,_,{_
54,M6,k,M6k
55,N,h+,Nh+
56,],2,]2
57,/!,A,/!A
58,},^,}^
59,SV,Y,SVY
60,)\,|,)\|
61,7q$,P,7q$P
62,8,s,8s
63,Z,I',ZI'
64,1,vB,1vB
65,H,g,Hg
66,i,X,iX
67,C,y,Cy
68,m,O,mO
69,L,E,LE
70,T,0,T0
71,@,K,@K
72,F,l,Fl
73,R,e,Re
74,x,o,xo
75,a&w,*,a&w*
76,n,f,nf
77,pj,t,pjt
78,(,cu,(cu
79,M,6,M6
80,/,!,/!
81,v,B,vB
82,I,',I'
83,-,rz,-rz
84,),\,)\
85,7q,$,7q$
86,S,V,SV
87,h,+,h+
88,a,&w,a&w
89,&,w,&w
90,r,z,rz
91,c,u,cu
92,7,q,7q
93,p,j,pj
