,left,right,combine
0,">;*""Tz5Ksd^ehR)SYW92x_?k`(3v7VXD}r6p1","=%JfF[EOa0{IA8MwmyH$uG]\~t, PQ-#+Nj'L/n:oUB|iZ@4&lcq!Cg.<b",">;*""Tz5Ksd^ehR)SYW92x_?k`(3v7VXD}r6p1=%JfF[EOa0{IA8MwmyH$uG]\~t, PQ-#+Nj'L/n:oUB|iZ@4&lcq!Cg.<b"
1,"=%JfF[EOa0{IA8MwmyH$uG]\~t, ",PQ-#+Nj'L/n:oUB|iZ@4&lcq!Cg.<b,"=%JfF[EOa0{IA8MwmyH$uG]\~t, PQ-#+Nj'L/n:oUB|iZ@4&lcq!Cg.<b"
2,">;*""Tz5Ksd^ehR)SYW92x_",?k`(3v7VXD}r6p1,">;*""Tz5Ksd^ehR)SYW92x_?k`(3v7VXD}r6p1"
3,PQ-#+Nj'L/n:o,UB|iZ@4&lcq!Cg.<b,PQ-#+Nj'L/n:oUB|iZ@4&lcq!Cg.<b
4,=%JfF[EOa0{I,"A8MwmyH$uG]\~t, ","=%JfF[EOa0{IA8MwmyH$uG]\~t, "
5,?k`(3v,7VXD}r6p1,?k`(3v7VXD}r6p1
6,">;*""Tz5Ks",d^ehR)SYW92x_,">;*""Tz5Ksd^ehR)SYW92x_"
7,UB|iZ@4,&lcq!Cg.<b,UB|iZ@4&lcq!Cg.<b
8,PQ-#+N,j'L/n:o,PQ-#+Nj'L/n:o
9,A8Mwmy,"H$uG]\~t, ","A8MwmyH$uG]\~t, "
10,=%JfF,[EOa0{I,=%JfF[EOa0{I
11,7VXD,}r6p1,7VXD}r6p1
12,?k`,(3v,?k`(3v
13,">;*""T",z5Ks,">;*""Tz5Ks"
14,d^ehR),SYW92x_,d^ehR)SYW92x_
15,&lcq!C,g.<b,&lcq!Cg.<b
16,PQ-,#+N,PQ-#+N
17,j'L/,n:o,j'L/n:o
18,UB|,iZ@4,UB|iZ@4
19,H$uG]\~t,", ","H$uG]\~t, "
20,=%J,fF,=%JfF
21,[E,Oa0{I,[EOa0{I
22,A8Mw,my,A8Mwmy
23,}r,6p1,}r6p1
24,7V,XD,7VXD
25,(,3v,(3v
26,?k,`,?k`
27,d^e,hR),d^ehR)
28,SYW92,x_,SYW92x_
29,>;,"*""T",">;*""T"
30,z5,Ks,z5Ks
31,g.,<b,g.<b
32,&lc,q!C,&lcq!C
33,UB,|,UB|
34,PQ,-,PQ-
35,n,:o,n:o
36,#,+N,#+N
37,j',L/,j'L/
38,iZ,@4,iZ@4
39,",", ,", "
40,=,%J,=%J
41,Oa0,{I,Oa0{I
42,[,E,[E
43,H$,uG]\~t,H$uG]\~t
44,m,y,my
45,f,F,fF
46,A8,Mw,A8Mw
47,6,p1,6p1
48,X,D,XD
49,},r,}r
50,7,V,7V
51,3,v,3v
52,hR,),hR)
53,K,s,Ks
54,x,_,x_
55,<,b,<b
56,?,k,?k
57,d,^e,d^e
58,z,5,z5
59,>,;,>;
60,q,!C,q!C
61,*,"""T","*""T"
62,SYW9,2,SYW92
63,g,.,g.
64,@,4,@4
65,+,N,+N
66,i,Z,iZ
67,U,B,UB
68,P,Q,PQ
69,&l,c,&lc
70,L,/,L/
71,:,o,:o
72,j,',j'
73,A,8,A8
74,H,$,H$
75,M,w,Mw
76,p,1,p1
77,uG,]\~t,uG]\~t
78,{,I,{I
79,Oa,0,Oa0
80,%,J,%J
81,!,C,!C
82,^,e,^e
83,SYW,9,SYW9
84,"""",T,"""T"
85,h,R,hR
86,&,l,&l
87,u,G,uG
88,O,a,Oa
89,]\,~t,]\~t
90,S,YW,SYW
91,Y,W,YW
92,],\,]\
93,~,t,~t
