,left,right,combine
0,"7&""`xpMcVPz?1.J(6d*_Q~ft5CB^YUK9]Rb,F",w8W\Hg2@'!rk|sm0y)[{iX/O<T%3-leN>=Iu4SL#$oj+;hvA:DE }ZGnqa,"7&""`xpMcVPz?1.J(6d*_Q~ft5CB^YUK9]Rb,Fw8W\Hg2@'!rk|sm0y)[{iX/O<T%3-leN>=Iu4SL#$oj+;hvA:DE }ZGnqa"
1,w8W\Hg2@'!rk|sm0y)[{iX/O<T%3-leN>=I,u4SL#$oj+;hvA:DE }ZGnqa,w8W\Hg2@'!rk|sm0y)[{iX/O<T%3-leN>=Iu4SL#$oj+;hvA:DE }ZGnqa
2,"7&""`xpMcVPz?1.J(6","d*_Q~ft5CB^YUK9]Rb,F","7&""`xpMcVPz?1.J(6d*_Q~ft5CB^YUK9]Rb,F"
3,u4SL#$oj+;h,vA:DE }ZGnqa,u4SL#$oj+;hvA:DE }ZGnqa
4,w8W\Hg2@'!rk|sm0y),[{iX/O<T%3-leN>=I,w8W\Hg2@'!rk|sm0y)[{iX/O<T%3-leN>=I
5,d*_Q~ft5CB^,"YUK9]Rb,F","d*_Q~ft5CB^YUK9]Rb,F"
6,"7&""`xpM",cVPz?1.J(6,"7&""`xpMcVPz?1.J(6"
7,vA:DE, }ZGnqa,vA:DE }ZGnqa
8,[{iX/O<T%3,-leN>=I,[{iX/O<T%3-leN>=I
9,u4SL#,$oj+;h,u4SL#$oj+;h
10,w8W\H,g2@'!rk|sm0y),w8W\Hg2@'!rk|sm0y)
11,YUK9,"]Rb,F","YUK9]Rb,F"
12,d*_Q~,ft5CB^,d*_Q~ft5CB^
13,cVPz?,1.J(6,cVPz?1.J(6
14,"7&""",`xpM,"7&""`xpM"
15, }Z,Gnqa, }ZGnqa
16,vA:,DE,vA:DE
17,u4S,L#,u4SL#
18,-leN,>=I,-leN>=I
19,[{iX,/O<T%3,[{iX/O<T%3
20,g2@'!rk,|sm0y),g2@'!rk|sm0y)
21,$oj,+;h,$oj+;h
22,w8W,\H,w8W\H
23,]Rb,",F","]Rb,F"
24,d*_,Q~,d*_Q~
25,YU,K9,YUK9
26,ft5,CB^,ft5CB^
27,1.,J(6,1.J(6
28,cVP,z?,cVPz?
29,7&,"""","7&"""
30,`x,pM,`xpM
31,Gn,qa,Gnqa
32, ,}Z, }Z
33,D,E,DE
34,L,#,L#
35,+;,h,+;h
36,vA,:,vA:
37,/O<,T%3,/O<T%3
38,g2@,'!rk,g2@'!rk
39,|s,m0y),|sm0y)
40,$,oj,$oj
41,[{i,X,[{iX
42,>=,I,>=I
43,u4,S,u4S
44,-l,eN,-leN
45,w8,W,w8W
46,\,H,\H
47,",",F,",F"
48,]R,b,]Rb
49,z,?,z?
50,Q,~,Q~
51,1,.,1.
52,K,9,K9
53,CB,^,CB^
54,ft,5,ft5
55,d,*_,d*_
56,J,(6,J(6
57,Y,U,YU
58,c,VP,cVP
59,p,M,pM
60,G,n,Gn
61,q,a,qa
62,`,x,`x
63,},Z,}Z
64,7,&,7&
65,m,0y),m0y)
66,/O,<,/O<
67,|,s,|s
68,o,j,oj
69,T,%3,T%3
70,g,2@,g2@
71,>,=,>=
72,u,4,u4
73,+,;,+;
74,e,N,eN
75,',!rk,'!rk
76,v,A,vA
77,[{,i,[{i
78,-,l,-l
79,w,8,w8
80,f,t,ft
81,*,_,*_
82,(,6,(6
83,],R,]R
84,V,P,VP
85,C,B,CB
86,0y,),0y)
87,%,3,%3
88,/,O,/O
89,2,@,2@
90,[,{,[{
91,!r,k,!rk
92,!,r,!r
93,0,y,0y
