,left,right,combine
0,"$y3KnshZ:t8!UEck{fN ?i~7B4M`""X6ezYFjRO;aC","Q2(o9Ir#q/TbAlL@<xm\_H%+D*0&u)^p['=WvJ|V-,S}15GdPg.>]w","$y3KnshZ:t8!UEck{fN ?i~7B4M`""X6ezYFjRO;aCQ2(o9Ir#q/TbAlL@<xm\_H%+D*0&u)^p['=WvJ|V-,S}15GdPg.>]w"
1,Q2(o9Ir#q/TbAlL@<xm\_H%+D,"*0&u)^p['=WvJ|V-,S}15GdPg.>]w","Q2(o9Ir#q/TbAlL@<xm\_H%+D*0&u)^p['=WvJ|V-,S}15GdPg.>]w"
2,$y3KnshZ:t8!UEck{fN ?i~,"7B4M`""X6ezYFjRO;aC","$y3KnshZ:t8!UEck{fN ?i~7B4M`""X6ezYFjRO;aC"
3,*0&u)^p['=,"WvJ|V-,S}15GdPg.>]w","*0&u)^p['=WvJ|V-,S}15GdPg.>]w"
4,Q2(o9Ir#q/Tb,AlL@<xm\_H%+D,Q2(o9Ir#q/TbAlL@<xm\_H%+D
5,"7B4M`""X6ez",YFjRO;aC,"7B4M`""X6ezYFjRO;aC"
6,$y3KnshZ:t8!U,Eck{fN ?i~,$y3KnshZ:t8!UEck{fN ?i~
7,"WvJ|V-,S}",15GdPg.>]w,"WvJ|V-,S}15GdPg.>]w"
8,*0&u),^p['=,*0&u)^p['=
9,AlL@<xm,\_H%+D,AlL@<xm\_H%+D
10,Q2(o9,Ir#q/Tb,Q2(o9Ir#q/Tb
11,"7B4M`""",X6ez,"7B4M`""X6ez"
12,YFjR,O;aC,YFjRO;aC
13,Eck{fN, ?i~,Eck{fN ?i~
14,WvJ,"|V-,S}","WvJ|V-,S}"
15,15GdP,g.>]w,15GdPg.>]w
16,$y3Knsh,Z:t8!U,$y3KnshZ:t8!U
17,^p[,'=,^p['=
18,*0&,u),*0&u)
19,AlL,@<xm,AlL@<xm
20,Ir#q,/Tb,Ir#q/Tb
21,\_H%,+D,\_H%+D
22,Q2,(o9,Q2(o9
23,YF,jR,YFjR
24,7B,"4M`""","7B4M`"""
25,X6,ez,X6ez
26,O;,aC,O;aC
27, ,?i~, ?i~
28,Wv,J,WvJ
29,g.,>]w,g.>]w
30,Z:t,8!U,Z:t8!U
31,15G,dP,15GdP
32,Eck{f,N,Eck{fN
33,$y3,Knsh,$y3Knsh
34,|V-,",S}","|V-,S}"
35,',=,'=
36,^,p[,^p[
37,u,),u)
38,Al,L,AlL
39,Ir,#q,Ir#q
40,\_,H%,\_H%
41,/,Tb,/Tb
42,+,D,+D
43,(,o9,(o9
44,*0,&,*0&
45,@<,xm,@<xm
46,Q,2,Q2
47,X,6,X6
48,j,R,jR
49,7,B,7B
50,a,C,aC
51,O,;,O;
52,e,z,ez
53,Y,F,YF
54,4,"M`""","4M`"""
55,?i,~,?i~
56,$y,3,$y3
57,Kns,h,Knsh
58,Ec,k{f,Eck{f
59,|,V-,|V-
60,d,P,dP
61,>],w,>]w
62,Z,:t,Z:t
63,g,.,g.
64,15,G,15G
65,W,v,Wv
66,",S",},",S}"
67,8,!U,8!U
68,p,[,p[
69,A,l,Al
70,o,9,o9
71,T,b,Tb
72,H,%,H%
73,@,<,@<
74,I,r,Ir
75,*,0,*0
76,x,m,xm
77,#,q,#q
78,\,_,\_
79,M`,"""","M`"""
80,1,5,15
81,V,-,V-
82,?,i,?i
83,Kn,s,Kns
84,!,U,!U
85,:,t,:t
86,>,],>]
87,E,c,Ec
88,$,y,$y
89,",",S,",S"
90,k{,f,k{f
91,k,{,k{
92,K,n,Kn
93,M,`,M`
