,left,right,combine
0,"6&?H;!'diuFg/.~*plJLq-syf$4`90VETX|Bo#x,","%Y3IS}Mw=7 h1CzDN[GP8AZrQe^K>(Wm+kbt{)2vUO""anjR_:5@c<\]","6&?H;!'diuFg/.~*plJLq-syf$4`90VETX|Bo#x,%Y3IS}Mw=7 h1CzDN[GP8AZrQe^K>(Wm+kbt{)2vUO""anjR_:5@c<\]"
1,%Y3IS}Mw=7 h1CzDN[GP,"8AZrQe^K>(Wm+kbt{)2vUO""anjR_:5@c<\]","%Y3IS}Mw=7 h1CzDN[GP8AZrQe^K>(Wm+kbt{)2vUO""anjR_:5@c<\]"
2,6&?H;!'diuFg/.~*p,"lJLq-syf$4`90VETX|Bo#x,","6&?H;!'diuFg/.~*plJLq-syf$4`90VETX|Bo#x,"
3,8AZrQe^K>(Wm+kb,"t{)2vUO""anjR_:5@c<\]","8AZrQe^K>(Wm+kbt{)2vUO""anjR_:5@c<\]"
4,%Y3IS}Mw=7 ,h1CzDN[GP,%Y3IS}Mw=7 h1CzDN[GP
5,lJLq-syf$,"4`90VETX|Bo#x,","lJLq-syf$4`90VETX|Bo#x,"
6,6&?H;!'di,uFg/.~*p,6&?H;!'diuFg/.~*p
7,"t{)2vUO""anj",R_:5@c<\],"t{)2vUO""anjR_:5@c<\]"
8,8AZrQe^,K>(Wm+kb,8AZrQe^K>(Wm+kb
9,h1Cz,DN[GP,h1CzDN[GP
10,%Y3IS}M,w=7 ,%Y3IS}Mw=7 
11,4`90VETX,"|Bo#x,","4`90VETX|Bo#x,"
12,lJLq,-syf$,lJLq-syf$
13,uFg/,.~*p,uFg/.~*p
14,6&?H;,!'di,6&?H;!'di
15,R_:5@,c<\],R_:5@c<\]
16,t{)2,"vUO""anj","t{)2vUO""anj"
17,K>(W,m+kb,K>(Wm+kb
18,8AZr,Qe^,8AZrQe^
19,DN,[GP,DN[GP
20,w=,7 ,w=7 
21,h1,Cz,h1Cz
22,4`9,0VETX,4`90VETX
23,%Y,3IS}M,%Y3IS}M
24,|Bo,"#x,","|Bo#x,"
25,-s,yf$,-syf$
26,lJ,Lq,lJLq
27,.~,*p,.~*p
28,uF,g/,uFg/
29,!'d,i,!'di
30,R_,:5@,R_:5@
31,c<,\],c<\]
32,"vUO""a",nj,"vUO""anj"
33,6&?,H;,6&?H;
34,t,{)2,t{)2
35,K>,(W,K>(W
36,Q,e^,Qe^
37,8A,Zr,8AZr
38,m+,kb,m+kb
39,[,GP,[GP
40,7, ,7 
41,h,1,h1
42,D,N,DN
43,w,=,w=
44,C,z,Cz
45,#,"x,","#x,"
46,3IS,}M,3IS}M
47,-,s,-s
48,0V,ETX,0VETX
49,4`,9,4`9
50,%,Y,%Y
51,|B,o,|Bo
52,yf,$,yf$
53,u,F,uF
54,L,q,Lq
55,g,/,g/
56,l,J,lJ
57,.,~,.~
58,*,p,*p
59,{),2,{)2
60,H,;,H;
61,:5,@,:5@
62,v,"UO""a","vUO""a"
63,c,<,c<
64,6,&?,6&?
65,R,_,R_
66,!,'d,!'d
67,\,],\]
68,n,j,nj
69,e,^,e^
70,Z,r,Zr
71,k,b,kb
72,G,P,GP
73,m,+,m+
74,K,>,K>
75,(,W,(W
76,8,A,8A
77,},M,}M
78,3I,S,3IS
79,y,f,yf
80,ET,X,ETX
81,x,",","x,"
82,|,B,|B
83,0,V,0V
84,4,`,4`
85,{,),{)
86,&,?,&?
87,:,5,:5
88,"UO""",a,"UO""a"
89,',d,'d
90,3,I,3I
91,E,T,ET
92,U,"O""","UO"""
93,O,"""","O"""
