,left,right,combine
0,"OQ,Bhj!#M:^E~Jpm2""5TI@;a{AswuqN$l",Wr-84(0*vdR}`9bnYk>De&g.y=/1'[\K7?oGzX<F%t]cS|3xf_+PHCVZi6)UL ,"OQ,Bhj!#M:^E~Jpm2""5TI@;a{AswuqN$lWr-84(0*vdR}`9bnYk>De&g.y=/1'[\K7?oGzX<F%t]cS|3xf_+PHCVZi6)UL "
1,Wr-84(0*vdR}`9bnYk>De&g.y=/,1'[\K7?oGzX<F%t]cS|3xf_+PHCVZi6)UL ,Wr-84(0*vdR}`9bnYk>De&g.y=/1'[\K7?oGzX<F%t]cS|3xf_+PHCVZi6)UL 
2,"OQ,Bhj!#M:^E~Jp","m2""5TI@;a{AswuqN$l","OQ,Bhj!#M:^E~Jpm2""5TI@;a{AswuqN$l"
3,1'[\K7?oGzX<F%,t]cS|3xf_+PHCVZi6)UL ,1'[\K7?oGzX<F%t]cS|3xf_+PHCVZi6)UL 
4,Wr-84(0*vdR}`9b,nYk>De&g.y=/,Wr-84(0*vdR}`9bnYk>De&g.y=/
5,"m2""5TI@;a",{AswuqN$l,"m2""5TI@;a{AswuqN$l"
6,"OQ,Bhj!#",M:^E~Jp,"OQ,Bhj!#M:^E~Jp"
7,t]cS|3xf_,+PHCVZi6)UL ,t]cS|3xf_+PHCVZi6)UL 
8,1'[\K7?,oGzX<F%,1'[\K7?oGzX<F%
9,nYk>De&,g.y=/,nYk>De&g.y=/
10,Wr-84(0*,vdR}`9b,Wr-84(0*vdR}`9b
11,{Asw,uqN$l,{AswuqN$l
12,"m2""5",TI@;a,"m2""5TI@;a"
13,M:^,E~Jp,M:^E~Jp
14,t]cS,|3xf_,t]cS|3xf_
15,+PHCVZi6),UL ,+PHCVZi6)UL 
16,"OQ,B",hj!#,"OQ,Bhj!#"
17,oGzX,<F%,oGzX<F%
18,1'[\,K7?,1'[\K7?
19,g.,y=/,g.y=/
20,nYk>D,e&,nYk>De&
21,uqN,$l,uqN$l
22,Wr-84,(0*,Wr-84(0*
23,vdR,}`9b,vdR}`9b
24,{A,sw,{Asw
25,TI,@;a,TI@;a
26,E~,Jp,E~Jp
27,m2,"""5","m2""5"
28,M,:^,M:^
29,UL, ,UL 
30,OQ,",B","OQ,B"
31,|3x,f_,|3xf_
32,hj,!#,hj!#
33,t],cS,t]cS
34,+PHC,VZi6),+PHCVZi6)
35,oG,zX,oGzX
36,1',[\,1'[\
37,K,7?,K7?
38,<,F%,<F%
39,y,=/,y=/
40,g,.,g.
41,e,&,e&
42,(,0*,(0*
43,nY,k>D,nYk>D
44,Wr-,84,Wr-84
45,}`,9b,}`9b
46,$,l,$l
47,vd,R,vdR
48,uq,N,uqN
49,s,w,sw
50,m,2,m2
51,J,p,Jp
52,:,^,:^
53,"""",5,"""5"
54,@;,a,@;a
55,E,~,E~
56,{,A,{A
57,T,I,TI
58,+P,HC,+PHC
59,f,_,f_
60,V,Zi6),VZi6)
61,c,S,cS
62,|3,x,|3x
63,!,#,!#
64,O,Q,OQ
65,h,j,hj
66,U,L,UL
67,",",B,",B"
68,t,],t]
69,[,\,[\
70,1,',1'
71,F,%,F%
72,o,G,oG
73,7,?,7?
74,=,/,=/
75,z,X,zX
76,u,q,uq
77,v,d,vd
78,9,b,9b
79,},`,}`
80,8,4,84
81,n,Y,nY
82,k,>D,k>D
83,0,*,0*
84,Wr,-,Wr-
85,@,;,@;
86,|,3,|3
87,+,P,+P
88,Zi6,),Zi6)
89,H,C,HC
90,>,D,>D
91,W,r,Wr
92,Z,i6,Zi6
93,i,6,i6
