,left,right,combine
0,"?a)0C2""Xd -P&*A5KsFp>3`,E[<f=IWrN6B!gy~i{w",9v1to#ZDY|GM_umHlJQ@x8q;h}S'%j.Ok^LT+4R]nb(/:U$ze\7cV,"?a)0C2""Xd -P&*A5KsFp>3`,E[<f=IWrN6B!gy~i{w9v1to#ZDY|GM_umHlJQ@x8q;h}S'%j.Ok^LT+4R]nb(/:U$ze\7cV"
1,9v1to#ZDY|GM_umHlJQ@x8q;h}S'%,j.Ok^LT+4R]nb(/:U$ze\7cV,9v1to#ZDY|GM_umHlJQ@x8q;h}S'%j.Ok^LT+4R]nb(/:U$ze\7cV
2,"?a)0C2""Xd -P&*A5KsFp>3","`,E[<f=IWrN6B!gy~i{w","?a)0C2""Xd -P&*A5KsFp>3`,E[<f=IWrN6B!gy~i{w"
3,j.Ok^LT+4R],nb(/:U$ze\7cV,j.Ok^LT+4R]nb(/:U$ze\7cV
4,9v1to#ZDY|GM_umHl,JQ@x8q;h}S'%,9v1to#ZDY|GM_umHlJQ@x8q;h}S'%
5,"`,E[<f=IWrN6",B!gy~i{w,"`,E[<f=IWrN6B!gy~i{w"
6,"?a)0C2""Xd", -P&*A5KsFp>3,"?a)0C2""Xd -P&*A5KsFp>3"
7,nb(/:U$,ze\7cV,nb(/:U$ze\7cV
8,j.Ok,^LT+4R],j.Ok^LT+4R]
9,9v1to#ZDY,|GM_umHl,9v1to#ZDY|GM_umHl
10,JQ@x8q,;h}S'%,JQ@x8q;h}S'%
11,B!gy,~i{w,B!gy~i{w
12, -P&*A5K,sFp>3, -P&*A5KsFp>3
13,"`,E[<f",=IWrN6,"`,E[<f=IWrN6"
14,?a)0,"C2""Xd","?a)0C2""Xd"
15,ze\7,cV,ze\7cV
16,^LT+,4R],^LT+4R]
17,nb(/,:U$,nb(/:U$
18,j.,Ok,j.Ok
19,;h},S'%,;h}S'%
20,JQ@,x8q,JQ@x8q
21,|G,M_umHl,|GM_umHl
22,9v1t,o#ZDY,9v1to#ZDY
23,~i,{w,~i{w
24,B!,gy,B!gy
25,=IW,rN6,=IWrN6
26,"`,E[",<f,"`,E[<f"
27, -P,&*A5K, -P&*A5K
28,C2,"""Xd","C2""Xd"
29,sF,p>3,sFp>3
30,?a,)0,?a)0
31,c,V,cV
32,ze,\7,ze\7
33,nb,(/,nb(/
34,4,R],4R]
35,^L,T+,^LT+
36,:,U$,:U$
37,j,.,j.
38,O,k,Ok
39,M_u,mHl,M_umHl
40,;,h},;h}
41,J,Q@,JQ@
42,9v,1t,9v1t
43,S,'%,S'%
44,o#ZD,Y,o#ZDY
45,x8,q,x8q
46,|,G,|G
47,{,w,{w
48,~,i,~i
49,g,y,gy
50,B,!,B!
51,"`,",E[,"`,E["
52,s,F,sF
53,<,f,<f
54,p,>3,p>3
55,&,*A5K,&*A5K
56,rN,6,rN6
57,C,2,C2
58,),0,)0
59,"""",Xd,"""Xd"
60, ,-P, -P
61,=,IW,=IW
62,?,a,?a
63,U,$,U$
64,R,],R]
65,T,+,T+
66,(,/,(/
67,z,e,ze
68,\,7,\7
69,^,L,^L
70,n,b,nb
71,x,8,x8
72,h,},h}
73,M,_u,M_u
74,o#,ZD,o#ZD
75,',%,'%
76,9,v,9v
77,Q,@,Q@
78,m,Hl,mHl
79,1,t,1t
80,X,d,Xd
81,-,P,-P
82,E,[,E[
83,`,",","`,"
84,*A5,K,*A5K
85,I,W,IW
86,>,3,>3
87,r,N,rN
88,H,l,Hl
89,o,#,o#
90,Z,D,ZD
91,_,u,_u
92,*,A5,*A5
93,A,5,A5
