,left,right,combine
0,"x;jP~QZ""}&z(Yy%1l.{F*$Ecoa'^+S5\9#Aw<63","W4un0_b/,MTr7UXk)!=CDNpJ`RHf@2msOK:>h8?i[|vgtd-GIV eL]Bq","x;jP~QZ""}&z(Yy%1l.{F*$Ecoa'^+S5\9#Aw<63W4un0_b/,MTr7UXk)!=CDNpJ`RHf@2msOK:>h8?i[|vgtd-GIV eL]Bq"
1,"W4un0_b/,MTr7UXk)!=CDN",pJ`RHf@2msOK:>h8?i[|vgtd-GIV eL]Bq,"W4un0_b/,MTr7UXk)!=CDNpJ`RHf@2msOK:>h8?i[|vgtd-GIV eL]Bq"
2,"x;jP~QZ""}&z(Yy%1l.{F*",$Ecoa'^+S5\9#Aw<63,"x;jP~QZ""}&z(Yy%1l.{F*$Ecoa'^+S5\9#Aw<63"
3,pJ`RHf@2msOK:>h8?i[|v,gtd-GIV eL]Bq,pJ`RHf@2msOK:>h8?i[|vgtd-GIV eL]Bq
4,"W4un0_b/,",MTr7UXk)!=CDN,"W4un0_b/,MTr7UXk)!=CDN"
5,$Ecoa'^+,S5\9#Aw<63,$Ecoa'^+S5\9#Aw<63
6,"x;jP~QZ""}",&z(Yy%1l.{F*,"x;jP~QZ""}&z(Yy%1l.{F*"
7,gtd-GIV ,eL]Bq,gtd-GIV eL]Bq
8,MTr7UX,k)!=CDN,MTr7UXk)!=CDN
9,pJ`RHf@2msOK,:>h8?i[|v,pJ`RHf@2msOK:>h8?i[|v
10,W4un0,"_b/,","W4un0_b/,"
11,S5\9#A,w<63,S5\9#Aw<63
12,&z(Yy,%1l.{F*,&z(Yy%1l.{F*
13,$Eco,a'^+,$Ecoa'^+
14,x;jP~,"QZ""}","x;jP~QZ""}"
15,eL,]Bq,eL]Bq
16,gtd-G,IV ,gtd-GIV 
17,pJ`RHf@,2msOK,pJ`RHf@2msOK
18,k)!=,CDN,k)!=CDN
19,MT,r7UX,MTr7UX
20,:>h8,?i[|v,:>h8?i[|v
21,_b,"/,","_b/,"
22,w<,63,w<63
23,W4u,n0,W4un0
24,S5\,9#A,S5\9#A
25,a',^+,a'^+
26,&z(,Yy,&z(Yy
27,$E,co,$Eco
28,%1l.{,F*,%1l.{F*
29,QZ,"""}","QZ""}"
30,x;j,P~,x;jP~
31,],Bq,]Bq
32,IV, ,IV 
33,e,L,eL
34,gtd,-G,gtd-G
35,?i,[|v,?i[|v
36,CD,N,CDN
37,k)!,=,k)!=
38,M,T,MT
39,r,7UX,r7UX
40,2m,sOK,2msOK
41,pJ`,RHf@,pJ`RHf@
42,:,>h8,:>h8
43,/,",","/,"
44,w,<,w<
45,_,b,_b
46,6,3,63
47,n,0,n0
48,W,4u,W4u
49,9#,A,9#A
50,&z,(,&z(
51,^,+,^+
52,%,1l.{,%1l.{
53,F,*,F*
54,a,',a'
55,c,o,co
56,S5,\,S5\
57,$,E,$E
58,Y,y,Yy
59,"""",},"""}"
60,Q,Z,QZ
61,P,~,P~
62,x;,j,x;j
63,B,q,Bq
64,I,V,IV
65,g,td,gtd
66,s,OK,sOK
67,>,h8,>h8
68,p,J`,pJ`
69,C,D,CD
70,[,|v,[|v
71,k,)!,k)!
72,-,G,-G
73,?,i,?i
74,7,UX,7UX
75,2,m,2m
76,RHf,@,RHf@
77,4,u,4u
78,&,z,&z
79,1,l.{,1l.{
80,9,#,9#
81,S,5,S5
82,x,;,x;
83,J,`,J`
84,),!,)!
85,RH,f,RHf
86,t,d,td
87,U,X,UX
88,|,v,|v
89,O,K,OK
90,h,8,h8
91,l,.{,l.{
92,.,{,.{
93,R,H,RH
