,left,right,combine
0,L}rD3B?UzVMyT9;q\.R![ij<8d(:_-bcPhF7ux@/e,"mKoa#E I4%6|CAw*`N&+{2vgYln""s1)>0$ZJ^'WOt~,GHX]5kfp=QS","L}rD3B?UzVMyT9;q\.R![ij<8d(:_-bcPhF7ux@/emKoa#E I4%6|CAw*`N&+{2vgYln""s1)>0$ZJ^'WOt~,GHX]5kfp=QS"
1,mKoa#E I4%6|CAw*`N&+,"{2vgYln""s1)>0$ZJ^'WOt~,GHX]5kfp=QS","mKoa#E I4%6|CAw*`N&+{2vgYln""s1)>0$ZJ^'WOt~,GHX]5kfp=QS"
2,L}rD3B?UzVMyT9;q,\.R![ij<8d(:_-bcPhF7ux@/e,L}rD3B?UzVMyT9;q\.R![ij<8d(:_-bcPhF7ux@/e
3,"{2vgYln""s1)>0$ZJ^'","WOt~,GHX]5kfp=QS","{2vgYln""s1)>0$ZJ^'WOt~,GHX]5kfp=QS"
4,mKoa#E I4,%6|CAw*`N&+,mKoa#E I4%6|CAw*`N&+
5,\.R![ij<8d(:,_-bcPhF7ux@/e,\.R![ij<8d(:_-bcPhF7ux@/e
6,L}rD3B?U,zVMyT9;q,L}rD3B?UzVMyT9;q
7,"WOt~,GHX]",5kfp=QS,"WOt~,GHX]5kfp=QS"
8,{2vgYln,"""s1)>0$ZJ^'","{2vgYln""s1)>0$ZJ^'"
9,%6|CA,w*`N&+,%6|CAw*`N&+
10,mKoa#E, I4,mKoa#E I4
11,_-bcPhF,7ux@/e,_-bcPhF7ux@/e
12,\.R![i,j<8d(:,\.R![ij<8d(:
13,zVMy,T9;q,zVMyT9;q
14,L}r,D3B?U,L}rD3B?U
15,"""s1)",>0$ZJ^',"""s1)>0$ZJ^'"
16,WOt~,",GHX]","WOt~,GHX]"
17,5kfp,=QS,5kfp=QS
18,{2v,gYln,{2vgYln
19,%6,|CA,%6|CA
20,w*,`N&+,w*`N&+
21, ,I4, I4
22,mKoa,#E,mKoa#E
23,j<,8d(:,j<8d(:
24,_-bcP,hF,_-bcPhF
25,7ux,@/e,7ux@/e
26,\.R!,[i,\.R![i
27,D3,B?U,D3B?U
28,zV,My,zVMy
29,T9,;q,T9;q
30,L},r,L}r
31,",G",HX],",GHX]"
32,"""s1",),"""s1)"
33,>0$ZJ,^',>0$ZJ^'
34,5k,fp,5kfp
35,=Q,S,=QS
36,WO,t~,WOt~
37,gY,ln,gYln
38,{2,v,{2v
39,%,6,%6
40,|C,A,|CA
41,`N,&+,`N&+
42,w,*,w*
43,#,E,#E
44,I,4,I4
45,8d(,:,8d(:
46,j,<,j<
47,_-b,cP,_-bcP
48,@/,e,@/e
49,h,F,hF
50,mKo,a,mKoa
51,7,ux,7ux
52,[,i,[i
53,\,.R!,\.R!
54,T,9,T9
55,;,q,;q
56,B,?U,B?U
57,D,3,D3
58,M,y,My
59,z,V,zV
60,L,},L}
61,f,p,fp
62,>0$Z,J,>0$ZJ
63,"""",s1,"""s1"
64,HX,],HX]
65,",",G,",G"
66,5,k,5k
67,=,Q,=Q
68,l,n,ln
69,t,~,t~
70,W,O,WO
71,^,',^'
72,g,Y,gY
73,`,N,`N
74,|,C,|C
75,&,+,&+
76,{,2,{2
77,.R,!,.R!
78,_-,b,_-b
79,u,x,ux
80,@,/,@/
81,mK,o,mKo
82,c,P,cP
83,8,d(,8d(
84,?,U,?U
85,H,X,HX
86,>0$,Z,>0$Z
87,s,1,s1
88,.,R,.R
89,m,K,mK
90,_,-,_-
91,d,(,d(
92,>,0$,>0$
93,0,$,0$
