,left,right,combine
0,"x^W$@g(Z|OT`P)zQc5{v.pw },hE3uFG!a+;L","jK0_>Ht8:2Sm#NV~=f6[YXrB7Js<\Ae*l/MkUn?""i-q1C%o4&Rd']by9ID","x^W$@g(Z|OT`P)zQc5{v.pw },hE3uFG!a+;LjK0_>Ht8:2Sm#NV~=f6[YXrB7Js<\Ae*l/MkUn?""i-q1C%o4&Rd']by9ID"
1,jK0_>Ht8:2Sm#NV~=f6[YXrB7Js<\Ae*,"l/MkUn?""i-q1C%o4&Rd']by9ID","jK0_>Ht8:2Sm#NV~=f6[YXrB7Js<\Ae*l/MkUn?""i-q1C%o4&Rd']by9ID"
2,x^W$@g(Z|OT`P)zQc5{v.,"pw },hE3uFG!a+;L","x^W$@g(Z|OT`P)zQc5{v.pw },hE3uFG!a+;L"
3,"l/MkUn?""i-q1",C%o4&Rd']by9ID,"l/MkUn?""i-q1C%o4&Rd']by9ID"
4,jK0_>Ht8:2Sm#NV~=f6,[YXrB7Js<\Ae*,jK0_>Ht8:2Sm#NV~=f6[YXrB7Js<\Ae*
5,"pw },hE3",uFG!a+;L,"pw },hE3uFG!a+;L"
6,x^W$@g(Z|OT,`P)zQc5{v.,x^W$@g(Z|OT`P)zQc5{v.
7,C%o4&R,d']by9ID,C%o4&Rd']by9ID
8,l/MkU,"n?""i-q1","l/MkUn?""i-q1"
9,[YXrB7J,s<\Ae*,[YXrB7Js<\Ae*
10,jK0_>Ht8:2Sm#,NV~=f6,jK0_>Ht8:2Sm#NV~=f6
11,uFG!,a+;L,uFG!a+;L
12,pw },",hE3","pw },hE3"
13,`P)zQ,c5{v.,`P)zQc5{v.
14,x^W$,@g(Z|OT,x^W$@g(Z|OT
15,d'],by9ID,d']by9ID
16,l/,MkU,l/MkU
17,"n?""i",-q1,"n?""i-q1"
18,C%o,4&R,C%o4&R
19,s<,\Ae*,s<\Ae*
20,jK0_>,Ht8:2Sm#,jK0_>Ht8:2Sm#
21,NV~,=f6,NV~=f6
22,[YXr,B7J,[YXrB7J
23,a+;,L,a+;L
24,pw, },pw }
25,uF,G!,uFG!
26,",h",E3,",hE3"
27,c5{,v.,c5{v.
28,by,9ID,by9ID
29,`P)z,Q,`P)zQ
30,@g(,Z|OT,@g(Z|OT
31,x^,W$,x^W$
32,d',],d']
33,n?,"""i","n?""i"
34,l,/,l/
35,-q,1,-q1
36,C,%o,C%o
37,M,kU,MkU
38,4&,R,4&R
39,\Ae,*,\Ae*
40,s,<,s<
41,N,V~,NV~
42,[Y,Xr,[YXr
43,jK0,_>,jK0_>
44,=,f6,=f6
45,B7,J,B7J
46,Ht8:2,Sm#,Ht8:2Sm#
47,a+,;,a+;
48,",",h,",h"
49, ,}, }
50,v,.,v.
51,E,3,E3
52,p,w,pw
53,u,F,uF
54,G,!,G!
55,c5,{,c5{
56,x,^,x^
57,b,y,by
58,9,ID,9ID
59,`P,)z,`P)z
60,W,$,W$
61,@,g(,@g(
62,Z|,OT,Z|OT
63,d,',d'
64,4,&,4&
65,n,?,n?
66,k,U,kU
67,"""",i,"""i"
68,%,o,%o
69,-,q,-q
70,\A,e,\Ae
71,B,7,B7
72,jK,0,jK0
73,_,>,_>
74,Sm,#,Sm#
75,[,Y,[Y
76,X,r,Xr
77,Ht8,:2,Ht8:2
78,f,6,f6
79,V,~,V~
80,a,+,a+
81,O,T,OT
82,`,P,`P
83,),z,)z
84,c,5,c5
85,I,D,ID
86,Z,|,Z|
87,g,(,g(
88,j,K,jK
89,\,A,\A
90,:,2,:2
91,S,m,Sm
92,Ht,8,Ht8
93,H,t,Ht
