,left,right,combine
0,Hw0'y{hv*[^fDJZF}G7iV5`e4z$|bu19Ns</k,"B&Ln.(a_qjCK+T),A3""#]W%2lYO>;dgE=tRXMS!@or-UQ:~? c6\8IpmxP","Hw0'y{hv*[^fDJZF}G7iV5`e4z$|bu19Ns</kB&Ln.(a_qjCK+T),A3""#]W%2lYO>;dgE=tRXMS!@or-UQ:~? c6\8IpmxP"
1,"B&Ln.(a_qjCK+T),A3""#]W%2lY",O>;dgE=tRXMS!@or-UQ:~? c6\8IpmxP,"B&Ln.(a_qjCK+T),A3""#]W%2lYO>;dgE=tRXMS!@or-UQ:~? c6\8IpmxP"
2,Hw0'y{hv*[^fDJZF,}G7iV5`e4z$|bu19Ns</k,Hw0'y{hv*[^fDJZF}G7iV5`e4z$|bu19Ns</k
3,O>;dgE=tRXMS!@or-U,Q:~? c6\8IpmxP,O>;dgE=tRXMS!@or-UQ:~? c6\8IpmxP
4,B&Ln.(a_qjCK+,"T),A3""#]W%2lY","B&Ln.(a_qjCK+T),A3""#]W%2lY"
5,}G7iV5`e,4z$|bu19Ns</k,}G7iV5`e4z$|bu19Ns</k
6,Hw0'y{h,v*[^fDJZF,Hw0'y{hv*[^fDJZF
7,Q:~? ,c6\8IpmxP,Q:~? c6\8IpmxP
8,O>;dgE=tRXM,S!@or-U,O>;dgE=tRXMS!@or-U
9,"T),A","3""#]W%2lY","T),A3""#]W%2lY"
10,4z$|bu,19Ns</k,4z$|bu19Ns</k
11,B&Ln.(,a_qjCK+,B&Ln.(a_qjCK+
12,}G7,iV5`e,}G7iV5`e
13,Hw0',y{h,Hw0'y{h
14,v*[^f,DJZF,v*[^fDJZF
15,c6\8I,pmxP,c6\8IpmxP
16,O>;dg,E=tRXM,O>;dgE=tRXM
17,S!@,or-U,S!@or-U
18,Q:~,? ,Q:~? 
19,"3""",#]W%2lY,"3""#]W%2lY"
20,T),",A","T),A"
21,4z$,|bu,4z$|bu
22,iV5,`e,iV5`e
23,19N,s</k,19Ns</k
24,a_q,jCK+,a_qjCK+
25,B&L,n.(,B&Ln.(
26,DJ,ZF,DJZF
27,}G,7,}G7
28,pm,xP,pmxP
29,v*[,^f,v*[^f
30,Hw,0',Hw0'
31,y{,h,y{h
32,c6\8,I,c6\8I
33,Q,:~,Q:~
34,E=tR,XM,E=tRXM
35,?, ,? 
36,O>,;dg,O>;dg
37,or,-U,or-U
38,S,!@,S!@
39,#]W,%2lY,#]W%2lY
40,3,"""","3"""
41,",",A,",A"
42,T,),T)
43,i,V5,iV5
44,s<,/k,s</k
45,n.,(,n.(
46,jC,K+,jCK+
47,B&,L,B&L
48,a,_q,a_q
49,19,N,19N
50,`,e,`e
51,4z,$,4z$
52,|,bu,|bu
53,D,J,DJ
54,0,',0'
55,Z,F,ZF
56,x,P,xP
57,^,f,^f
58,v,*[,v*[
59,y,{,y{
60,},G,}G
61,H,w,Hw
62,p,m,pm
63,!,@,!@
64,%2,lY,%2lY
65,;d,g,;dg
66,-,U,-U
67,X,M,XM
68,:,~,:~
69,#],W,#]W
70,o,r,or
71,c6,\8,c6\8
72,E=t,R,E=tR
73,O,>,O>
74,1,9,19
75,4,z,4z
76,n,.,n.
77,s,<,s<
78,V,5,V5
79,B,&,B&
80,b,u,bu
81,K,+,K+
82,/,k,/k
83,_,q,_q
84,j,C,jC
85,*,[,*[
86,;,d,;d
87,\,8,\8
88,c,6,c6
89,l,Y,lY
90,%,2,%2
91,#,],#]
92,E=,t,E=t
93,E,=,E=
