,left,right,combine
0,"rGRz/+=]g*C}tS[@^cAj~?!""U;-mxZEuyLq'8","&TYF$_ 41pQ2deaHs)X5h.iKb|o6N(Dl\f3,W%J<7wMOn>Pv#k`I{V09:B","rGRz/+=]g*C}tS[@^cAj~?!""U;-mxZEuyLq'8&TYF$_ 41pQ2deaHs)X5h.iKb|o6N(Dl\f3,W%J<7wMOn>Pv#k`I{V09:B"
1,&TYF$_ 41pQ2deaHs)X5h.iKb,"|o6N(Dl\f3,W%J<7wMOn>Pv#k`I{V09:B","&TYF$_ 41pQ2deaHs)X5h.iKb|o6N(Dl\f3,W%J<7wMOn>Pv#k`I{V09:B"
2,rGRz/+=]g*C}tS[@^,"cAj~?!""U;-mxZEuyLq'8","rGRz/+=]g*C}tS[@^cAj~?!""U;-mxZEuyLq'8"
3,"|o6N(Dl\f3,W%J<7wM",On>Pv#k`I{V09:B,"|o6N(Dl\f3,W%J<7wMOn>Pv#k`I{V09:B"
4,&TYF$_ 41pQ2,deaHs)X5h.iKb,&TYF$_ 41pQ2deaHs)X5h.iKb
5,"cAj~?!""U;",-mxZEuyLq'8,"cAj~?!""U;-mxZEuyLq'8"
6,rGRz/+=]g,*C}tS[@^,rGRz/+=]g*C}tS[@^
7,On>Pv#k`,I{V09:B,On>Pv#k`I{V09:B
8,|o6N(Dl\f3,",W%J<7wM","|o6N(Dl\f3,W%J<7wM"
9,deaH,s)X5h.iKb,deaHs)X5h.iKb
10,&TYF$_, 41pQ2,&TYF$_ 41pQ2
11,-mxZ,EuyLq'8,-mxZEuyLq'8
12,cAj,"~?!""U;","cAj~?!""U;"
13,rGRz,/+=]g,rGRz/+=]g
14,*C}t,S[@^,*C}tS[@^
15,I{V0,9:B,I{V09:B
16,|o6N(D,l\f3,|o6N(Dl\f3
17,",W%J",<7wM,",W%J<7wM"
18,On>Pv,#k`,On>Pv#k`
19,s),X5h.iKb,s)X5h.iKb
20,de,aH,deaH
21, ,41pQ2, 41pQ2
22,Euy,Lq'8,EuyLq'8
23,-mx,Z,-mxZ
24,&TY,F$_,&TYF$_
25,"~?!""",U;,"~?!""U;"
26,cA,j,cAj
27,*C,}t,*C}t
28,S[,@^,S[@^
29,rG,Rz,rGRz
30,/+=,]g,/+=]g
31,9,:B,9:B
32,I{V,0,I{V0
33,#k,`,#k`
34,l\,f3,l\f3
35,On,>Pv,On>Pv
36,",W",%J,",W%J"
37,|o6,N(D,|o6N(D
38,<7,wM,<7wM
39,X5h.i,Kb,X5h.iKb
40,a,H,aH
41,s,),s)
42,d,e,de
43,4,1pQ2,41pQ2
44,-m,x,-mx
45,Lq,'8,Lq'8
46,Eu,y,Euy
47,U,;,U;
48,F,$_,F$_
49,&,TY,&TY
50,~?,"!""","~?!"""
51,@,^,@^
52,R,z,Rz
53,c,A,cA
54,},t,}t
55,*,C,*C
56,],g,]g
57,r,G,rG
58,:,B,:B
59,S,[,S[
60,/+,=,/+=
61,X5h,.i,X5h.i
62,O,n,On
63,%,J,%J
64,",",W,",W"
65,<,7,<7
66,>,Pv,>Pv
67,f,3,f3
68,N(,D,N(D
69,w,M,wM
70,K,b,Kb
71,|o,6,|o6
72,I,{V,I{V
73,l,\,l\
74,#,k,#k
75,1pQ,2,1pQ2
76,~,?,~?
77,!,"""","!"""
78,$,_,$_
79,',8,'8
80,L,q,Lq
81,T,Y,TY
82,-,m,-m
83,E,u,Eu
84,/,+,/+
85,.,i,.i
86,|,o,|o
87,N,(,N(
88,P,v,Pv
89,X5,h,X5h
90,{,V,{V
91,1,pQ,1pQ
92,p,Q,pQ
93,X,5,X5
