,left,right,combine
0,"9Ue\sgp6, 4O0Zt2(;[x%#&cXn""Lf]7*NT81o",alVwR<K=?:bhHjP{rEi-3.^_kBDm}~QuGd)AqIyF`|$zv'YMW!JS@+/C5>,"9Ue\sgp6, 4O0Zt2(;[x%#&cXn""Lf]7*NT81oalVwR<K=?:bhHjP{rEi-3.^_kBDm}~QuGd)AqIyF`|$zv'YMW!JS@+/C5>"
1,alVwR<K=?:bhHjP{rEi-3.^_kBDm,}~QuGd)AqIyF`|$zv'YMW!JS@+/C5>,alVwR<K=?:bhHjP{rEi-3.^_kBDm}~QuGd)AqIyF`|$zv'YMW!JS@+/C5>
2,"9Ue\sgp6, 4O0Zt2(;","[x%#&cXn""Lf]7*NT81o","9Ue\sgp6, 4O0Zt2(;[x%#&cXn""Lf]7*NT81o"
3,}~QuGd)AqIyF`|$zv,'YMW!JS@+/C5>,}~QuGd)AqIyF`|$zv'YMW!JS@+/C5>
4,alVwR<K=?,:bhHjP{rEi-3.^_kBDm,alVwR<K=?:bhHjP{rEi-3.^_kBDm
5,"[x%#&cXn""",Lf]7*NT81o,"[x%#&cXn""Lf]7*NT81o"
6,9Ue\sgp,"6, 4O0Zt2(;","9Ue\sgp6, 4O0Zt2(;"
7,'YMW!JS,@+/C5>,'YMW!JS@+/C5>
8,}~QuGd)Aq,IyF`|$zv,}~QuGd)AqIyF`|$zv
9,:bhHjP{rE,i-3.^_kBDm,:bhHjP{rEi-3.^_kBDm
10,alVw,R<K=?,alVwR<K=?
11,Lf]7*N,T81o,Lf]7*NT81o
12,[x%#&,"cXn""","[x%#&cXn"""
13,"6, ",4O0Zt2(;,"6, 4O0Zt2(;"
14,@+/,C5>,@+/C5>
15,9Ue,\sgp,9Ue\sgp
16,'YM,W!JS,'YMW!JS
17,IyF`,|$zv,IyF`|$zv
18,i-3.^_k,BDm,i-3.^_kBDm
19,:bhHj,P{rE,:bhHjP{rE
20,}~QuG,d)Aq,}~QuGd)Aq
21,R<,K=?,R<K=?
22,al,Vw,alVw
23,T8,1o,T81o
24,Lf],7*N,Lf]7*N
25,4O0Zt,2(;,4O0Zt2(;
26,[x,%#&,[x%#&
27,cX,"n""","cXn"""
28,"6,", ,"6, "
29,W!,JS,W!JS
30,9,Ue,9Ue
31,C5,>,C5>
32,@,+/,@+/
33,\s,gp,\sgp
34,',YM,'YM
35,|$,zv,|$zv
36,P,{rE,P{rE
37,:b,hHj,:bhHj
38,Iy,F`,IyF`
39,d),Aq,d)Aq
40,}~,QuG,}~QuG
41,i-3.,^_k,i-3.^_k
42,B,Dm,BDm
43,K,=?,K=?
44,V,w,Vw
45,a,l,al
46,1,o,1o
47,R,<,R<
48,2,(;,2(;
49,c,X,cX
50,7,*N,7*N
51,4,O0Zt,4O0Zt
52,%#,&,%#&
53,T,8,T8
54,[,x,[x
55,Lf,],Lf]
56,n,"""","n"""
57,6,",","6,"
58,g,p,gp
59,U,e,Ue
60,Y,M,YM
61,+,/,+/
62,J,S,JS
63,W,!,W!
64,\,s,\s
65,C,5,C5
66,z,v,zv
67,d,),d)
68,},~,}~
69,^,_k,^_k
70,=,?,=?
71,hH,j,hHj
72,D,m,Dm
73,F,`,F`
74,Qu,G,QuG
75,{,rE,{rE
76,:,b,:b
77,I,y,Iy
78,A,q,Aq
79,i-,3.,i-3.
80,|,$,|$
81,O0Z,t,O0Zt
82,(,;,(;
83,L,f,Lf
84,*,N,*N
85,%,#,%#
86,3,.,3.
87,Q,u,Qu
88,r,E,rE
89,i,-,i-
90,_,k,_k
91,h,H,hH
92,O,0Z,O0Z
93,0,Z,0Z
