,left,right,combine
0,ZQ2OFYaA_>}PU&K#+M;S|(Xic=.go\0r]w*tH,"'J4:N{%n)zEbdvlfq~e`19@p?B^LGI-h3,""8W5RxT/kuC[m7s6y!j <$DV","ZQ2OFYaA_>}PU&K#+M;S|(Xic=.go\0r]w*tH'J4:N{%n)zEbdvlfq~e`19@p?B^LGI-h3,""8W5RxT/kuC[m7s6y!j <$DV"
1,'J4:N{%n)zEbdvlfq~e`19@p?B^LG,"I-h3,""8W5RxT/kuC[m7s6y!j <$DV","'J4:N{%n)zEbdvlfq~e`19@p?B^LGI-h3,""8W5RxT/kuC[m7s6y!j <$DV"
2,ZQ2OFYaA_>}PU&K#,+M;S|(Xic=.go\0r]w*tH,ZQ2OFYaA_>}PU&K#+M;S|(Xic=.go\0r]w*tH
3,"I-h3,""8W5RxT/",kuC[m7s6y!j <$DV,"I-h3,""8W5RxT/kuC[m7s6y!j <$DV"
4,'J4:N{%n)zEbdv,lfq~e`19@p?B^LG,'J4:N{%n)zEbdvlfq~e`19@p?B^LG
5,+M;S|(Xic,=.go\0r]w*tH,+M;S|(Xic=.go\0r]w*tH
6,ZQ2OFYaA,_>}PU&K#,ZQ2OFYaA_>}PU&K#
7,kuC[m7s6y,!j <$DV,kuC[m7s6y!j <$DV
8,"I-h3,","""8W5RxT/","I-h3,""8W5RxT/"
9,lfq~e`19,@p?B^LG,lfq~e`19@p?B^LG
10,'J4:N{%n),zEbdv,'J4:N{%n)zEbdv
11,=.go\,0r]w*tH,=.go\0r]w*tH
12,+M;S|,(Xic,+M;S|(Xic
13,_>}P,U&K#,_>}PU&K#
14,ZQ2O,FYaA,ZQ2OFYaA
15,kuC[,m7s6y,kuC[m7s6y
16,!j ,<$DV,!j <$DV
17,"""8W",5RxT/,"""8W5RxT/"
18,I-h,"3,","I-h3,"
19,lfq,~e`19,lfq~e`19
20,@p?B,^LG,@p?B^LG
21,zE,bdv,zEbdv
22,'J4:N{%,n),'J4:N{%n)
23,0r]w,*tH,0r]w*tH
24,=.g,o\,=.go\
25,(X,ic,(Xic
26,U&,K#,U&K#
27,_>,}P,_>}P
28,+M,;S|,+M;S|
29,FY,aA,FYaA
30,ZQ,2O,ZQ2O
31,ku,C[,kuC[
32,<$,DV,<$DV
33,m7,s6y,m7s6y
34,5Rx,T/,5RxT/
35,!j, ,!j 
36,"""",8W,"""8W"
37,3,",","3,"
38,I,-h,I-h
39,^,LG,^LG
40,~e`,19,~e`19
41,@p,?B,@p?B
42,l,fq,lfq
43,b,dv,bdv
44,z,E,zE
45,n,),n)
46,0,r]w,0r]w
47,o,\,o\
48,'J,4:N{%,'J4:N{%
49,i,c,ic
50,=,.g,=.g
51,*t,H,*tH
52,(,X,(X
53,a,A,aA
54,},P,}P
55,_,>,_>
56,+,M,+M
57,;,S|,;S|
58,K,#,K#
59,U,&,U&
60,5,Rx,5Rx
61,m,7,m7
62,C,[,C[
63,2,O,2O
64,8,W,8W
65,!,j,!j
66,Z,Q,ZQ
67,k,u,ku
68,<,$,<$
69,T,/,T/
70,D,V,DV
71,F,Y,FY
72,s,6y,s6y
73,~,e`,~e`
74,L,G,LG
75,f,q,fq
76,d,v,dv
77,-,h,-h
78,?,B,?B
79,1,9,19
80,@,p,@p
81,4:N{,%,4:N{%
82,*,t,*t
83,',J,'J
84,r],w,r]w
85,.,g,.g
86,S,|,S|
87,R,x,Rx
88,6,y,6y
89,e,`,e`
90,r,],r]
91,4:,N{,4:N{
92,4,:,4:
93,N,{,N{
