,left,right,combine
0,"5qT.6$pw,iFU}E>08B`Y<HP[&Z*RNxdbv+/Dl4W2GSt_M","97%fVjnh-z!?@I;]C\ur=^yg:c){JQ3~L(sa1""'keKAX#o|Om ","5qT.6$pw,iFU}E>08B`Y<HP[&Z*RNxdbv+/Dl4W2GSt_M97%fVjnh-z!?@I;]C\ur=^yg:c){JQ3~L(sa1""'keKAX#o|Om "
1,97%fVjnh-z!?@I;]C\ur=^yg:,"c){JQ3~L(sa1""'keKAX#o|Om ","97%fVjnh-z!?@I;]C\ur=^yg:c){JQ3~L(sa1""'keKAX#o|Om "
2,"5qT.6$pw,iFU}E>08B`Y<HP[&Z*R",Nxdbv+/Dl4W2GSt_M,"5qT.6$pw,iFU}E>08B`Y<HP[&Z*RNxdbv+/Dl4W2GSt_M"
3,c){JQ3~L(sa1,"""'keKAX#o|Om ","c){JQ3~L(sa1""'keKAX#o|Om "
4,97%fVjnh-z!?@I;,]C\ur=^yg:,97%fVjnh-z!?@I;]C\ur=^yg:
5,Nxdbv+/Dl,4W2GSt_M,Nxdbv+/Dl4W2GSt_M
6,"5qT.6$pw,iFU",}E>08B`Y<HP[&Z*R,"5qT.6$pw,iFU}E>08B`Y<HP[&Z*R"
7,"""'keKAX",#o|Om ,"""'keKAX#o|Om "
8,c){J,Q3~L(sa1,c){JQ3~L(sa1
9,]C\ur,=^yg:,]C\ur=^yg:
10,97%fVj,nh-z!?@I;,97%fVjnh-z!?@I;
11,4W2G,St_M,4W2GSt_M
12,Nxdb,v+/Dl,Nxdbv+/Dl
13,5qT.6$p,"w,iFU","5qT.6$pw,iFU"
14,}E>08B,`Y<HP[&Z*R,}E>08B`Y<HP[&Z*R
15,#o|O,m ,#o|Om 
16,Q3~L,(sa1,Q3~L(sa1
17,"""'k",eKAX,"""'keKAX"
18,c),{J,c){J
19,=^y,g:,=^yg:
20,nh-z,!?@I;,nh-z!?@I;
21,]C\,ur,]C\ur
22,97,%fVj,97%fVj
23,4W,2G,4W2G
24,St,_M,St_M
25,v+/,Dl,v+/Dl
26,"w,",iFU,"w,iFU"
27,`Y<HP[,&Z*R,`Y<HP[&Z*R
28,Nx,db,Nxdb
29,}E,>08B,}E>08B
30,5qT.,6$p,5qT.6$p
31,m, ,m 
32,#o,|O,#o|O
33,eK,AX,eKAX
34,(s,a1,(sa1
35,"""",'k,"""'k"
36,Q3,~L,Q3~L
37,c,),c)
38,{,J,{J
39,g,:,g:
40,=^,y,=^y
41,u,r,ur
42,!?,@I;,!?@I;
43,nh-,z,nh-z
44,%,fVj,%fVj
45,],C\,]C\
46,2,G,2G
47,D,l,Dl
48,4,W,4W
49,_,M,_M
50,9,7,97
51,S,t,St
52,v,+/,v+/
53,&Z,*R,&Z*R
54,`Y<H,P[,`Y<HP[
55,d,b,db
56,iF,U,iFU
57,w,",","w,"
58,>0,8B,>08B
59,5q,T.,5qT.
60,6$,p,6$p
61,N,x,Nx
62,},E,}E
63,|,O,|O
64,(,s,(s
65,a,1,a1
66,',k,'k
67,Q,3,Q3
68,A,X,AX
69,e,K,eK
70,~,L,~L
71,#,o,#o
72,=,^,=^
73,nh,-,nh-
74,fV,j,fVj
75,C,\,C\
76,!,?,!?
77,@I,;,@I;
78,+,/,+/
79,6,$,6$
80,>,0,>0
81,&,Z,&Z
82,*,R,*R
83,5,q,5q
84,8,B,8B
85,`,Y<H,`Y<H
86,i,F,iF
87,P,[,P[
88,T,.,T.
89,n,h,nh
90,f,V,fV
91,@,I,@I
92,Y,<H,Y<H
93,<,H,<H
