,left,right,combine
0,"iGT""?~_C:K(%{[zBvUbS|f.V'a)h+Wo]5rFLIMZ6","<Q/$X0Rl2Pe=9x@qw7EH3g^mN>4t`scykjnd!u8A Y\*DO1p#&-;},J","iGT""?~_C:K(%{[zBvUbS|f.V'a)h+Wo]5rFLIMZ6<Q/$X0Rl2Pe=9x@qw7EH3g^mN>4t`scykjnd!u8A Y\*DO1p#&-;},J"
1,<Q/$X0Rl2Pe=9x@qw7EH3g^mN,">4t`scykjnd!u8A Y\*DO1p#&-;},J","<Q/$X0Rl2Pe=9x@qw7EH3g^mN>4t`scykjnd!u8A Y\*DO1p#&-;},J"
2,"iGT""?~_C:K(%{[zB",vUbS|f.V'a)h+Wo]5rFLIMZ6,"iGT""?~_C:K(%{[zBvUbS|f.V'a)h+Wo]5rFLIMZ6"
3,>4t`scykjnd!u8,"A Y\*DO1p#&-;},J",">4t`scykjnd!u8A Y\*DO1p#&-;},J"
4,<Q/$X0Rl2Pe=9,x@qw7EH3g^mN,<Q/$X0Rl2Pe=9x@qw7EH3g^mN
5,vUbS|f.V'a),h+Wo]5rFLIMZ6,vUbS|f.V'a)h+Wo]5rFLIMZ6
6,"iGT""?~_C",:K(%{[zB,"iGT""?~_C:K(%{[zB"
7,A Y\*DO,"1p#&-;},J","A Y\*DO1p#&-;},J"
8,>4t`scyk,jnd!u8,>4t`scykjnd!u8
9,x@qw7EH,3g^mN,x@qw7EH3g^mN
10,<Q/$X0,Rl2Pe=9,<Q/$X0Rl2Pe=9
11,h+Wo]5rFL,IMZ6,h+Wo]5rFLIMZ6
12,vUbS|,f.V'a),vUbS|f.V'a)
13,:K(%,{[zB,:K(%{[zB
14,"iGT""",?~_C,"iGT""?~_C"
15,1p#&-,";},J","1p#&-;},J"
16,A ,Y\*DO,A Y\*DO
17,jnd,!u8,jnd!u8
18,>4t`,scyk,>4t`scyk
19,3g^,mN,3g^mN
20,x@qw,7EH,x@qw7EH
21,Rl2P,e=9,Rl2Pe=9
22,<Q/$,X0,<Q/$X0
23,IM,Z6,IMZ6
24,h+Wo,]5rFL,h+Wo]5rFL
25,f.V,'a),f.V'a)
26,vU,bS|,vUbS|
27,?~,_C,?~_C
28,{[,zB,{[zB
29,:K,(%,:K(%
30,;},",J",";},J"
31,iG,"T""","iGT"""
32,1p,#&-,1p#&-
33,Y\*,DO,Y\*DO
34,A, ,A 
35,!u,8,!u8
36,>4,t`,>4t`
37,sc,yk,scyk
38,jn,d,jnd
39,3,g^,3g^
40,m,N,mN
41,7E,H,7EH
42,x,@qw,x@qw
43,Rl,2P,Rl2P
44,e=,9,e=9
45,X,0,X0
46,<,Q/$,<Q/$
47,Z,6,Z6
48,I,M,IM
49,]5rF,L,]5rFL
50,h+,Wo,h+Wo
51,v,U,vU
52,',a),'a)
53,bS,|,bS|
54,f,.V,f.V
55,_,C,_C
56,:,K,:K
57,{,[,{[
58,(,%,(%
59,z,B,zB
60,?,~,?~
61,#&,-,#&-
62,;,},;}
63,T,"""","T"""
64,",",J,",J"
65,D,O,DO
66,1,p,1p
67,i,G,iG
68,Y,\*,Y\*
69,s,c,sc
70,y,k,yk
71,t,`,t`
72,j,n,jn
73,!,u,!u
74,>,4,>4
75,g,^,g^
76,2,P,2P
77,@q,w,@qw
78,R,l,Rl
79,Q/,$,Q/$
80,e,=,e=
81,7,E,7E
82,b,S,bS
83,.,V,.V
84,W,o,Wo
85,]5r,F,]5rF
86,h,+,h+
87,a,),a)
88,\,*,\*
89,#,&,#&
90,@,q,@q
91,Q,/,Q/
92,],5r,]5r
93,5,r,5r
