,left,right,combine
0,"NdI'mFCLJHtP,wlQB)(zEkyV>{""b=ah8;x@A&~f",5!K?}jW2<^7Z$/.3+ *Y0`[s61%iDuSnpvog4c:T9XqM-UreG#O]|_R\,"NdI'mFCLJHtP,wlQB)(zEkyV>{""b=ah8;x@A&~f5!K?}jW2<^7Z$/.3+ *Y0`[s61%iDuSnpvog4c:T9XqM-UreG#O]|_R\"
1,5!K?}jW2<^7Z$/.3+ *Y0`[s61%iDu,Snpvog4c:T9XqM-UreG#O]|_R\,5!K?}jW2<^7Z$/.3+ *Y0`[s61%iDuSnpvog4c:T9XqM-UreG#O]|_R\
2,"NdI'mFCLJHtP,wlQB)","(zEkyV>{""b=ah8;x@A&~f","NdI'mFCLJHtP,wlQB)(zEkyV>{""b=ah8;x@A&~f"
3,Snpvog4c:T9X,qM-UreG#O]|_R\,Snpvog4c:T9XqM-UreG#O]|_R\
4,5!K?}jW2<^7Z$/.,3+ *Y0`[s61%iDu,5!K?}jW2<^7Z$/.3+ *Y0`[s61%iDu
5,"(zEkyV>{""b=ah",8;x@A&~f,"(zEkyV>{""b=ah8;x@A&~f"
6,NdI'mFC,"LJHtP,wlQB)","NdI'mFCLJHtP,wlQB)"
7,qM-UreG,#O]|_R\,qM-UreG#O]|_R\
8,Snpv,og4c:T9X,Snpvog4c:T9X
9,3+ *,Y0`[s61%iDu,3+ *Y0`[s61%iDu
10,5!K?}j,W2<^7Z$/.,5!K?}jW2<^7Z$/.
11,8;x@,A&~f,8;x@A&~f
12,"LJHtP,",wlQB),"LJHtP,wlQB)"
13,(zEkyV>{,"""b=ah","(zEkyV>{""b=ah"
14,NdI',mFC,NdI'mFC
15,qM-,UreG,qM-UreG
16,#O],|_R\,#O]|_R\
17,og4c,:T9X,og4c:T9X
18,Sn,pv,Snpv
19,3+, *,3+ *
20,W2<^7,Z$/.,W2<^7Z$/.
21,Y0`,[s61%iDu,Y0`[s61%iDu
22,5!,K?}j,5!K?}j
23,8;,x@,8;x@
24,A&,~f,A&~f
25,"""b",=ah,"""b=ah"
26,(zE,kyV>{,(zEkyV>{
27,mF,C,mFC
28,wlQ,B),wlQB)
29,LJH,"tP,","LJHtP,"
30,Nd,I',NdI'
31,q,M-,qM-
32,#O,],#O]
33,|_,R\,|_R\
34,Ur,eG,UreG
35,:T,9X,:T9X
36,og,4c,og4c
37,p,v,pv
38,S,n,Sn
39,Y0,`,Y0`
40, ,*, *
41,K?},j,K?}j
42,3,+,3+
43,Z$,/.,Z$/.
44,W2<,^7,W2<^7
45,[s61,%iDu,[s61%iDu
46,5,!,5!
47,8,;,8;
48,x,@,x@
49,A,&,A&
50,~,f,~f
51,I,',I'
52,m,F,mF
53,LJ,H,LJH
54,t,"P,","tP,"
55,=a,h,=ah
56,wl,Q,wlQ
57,"""",b,"""b"
58,k,yV>{,kyV>{
59,B,),B)
60,(,zE,(zE
61,4,c,4c
62,N,d,Nd
63,:,T,:T
64,#,O,#O
65,M,-,M-
66,|,_,|_
67,U,r,Ur
68,e,G,eG
69,9,X,9X
70,R,\,R\
71,o,g,og
72,K?,},K?}
73,^,7,^7
74,[s6,1,[s61
75,Y,0,Y0
76,W2,<,W2<
77,%i,Du,%iDu
78,Z,$,Z$
79,/,.,/.
80,L,J,LJ
81,w,l,wl
82,yV>,{,yV>{
83,z,E,zE
84,=,a,=a
85,P,",","P,"
86,[s,6,[s6
87,K,?,K?
88,D,u,Du
89,W,2,W2
90,%,i,%i
91,y,V>,yV>
92,V,>,V>
93,[,s,[s
