,left,right,combine
0,?_`UgV\|'WTGJzy@5%}K-{[xCY/Fm8awr1kdv,"Df<&le.E70BbO!$unR+4)9,L~MjtN=p]2H3>X""sQ#6Ai*o:I(qcZ^S;hP ","?_`UgV\|'WTGJzy@5%}K-{[xCY/Fm8awr1kdvDf<&le.E70BbO!$unR+4)9,L~MjtN=p]2H3>X""sQ#6Ai*o:I(qcZ^S;hP "
1,Df<&le.E70BbO!$unR+4)9,",L~MjtN=p]2H3>X""sQ#6Ai*o:I(qcZ^S;hP ","Df<&le.E70BbO!$unR+4)9,L~MjtN=p]2H3>X""sQ#6Ai*o:I(qcZ^S;hP "
2,?_`UgV\|'WTGJzy@5%,}K-{[xCY/Fm8awr1kdv,?_`UgV\|'WTGJzy@5%}K-{[xCY/Fm8awr1kdv
3,",L~MjtN=p]2H3>X""sQ",#6Ai*o:I(qcZ^S;hP ,",L~MjtN=p]2H3>X""sQ#6Ai*o:I(qcZ^S;hP "
4,Df<&le.E70,BbO!$unR+4)9,Df<&le.E70BbO!$unR+4)9
5,}K-{[xCY/Fm,8awr1kdv,}K-{[xCY/Fm8awr1kdv
6,?_`UgV\|,'WTGJzy@5%,?_`UgV\|'WTGJzy@5%
7,#6Ai*o:I(,qcZ^S;hP ,#6Ai*o:I(qcZ^S;hP 
8,BbO!$u,nR+4)9,BbO!$unR+4)9
9,",L~MjtN=p]2","H3>X""sQ",",L~MjtN=p]2H3>X""sQ"
10,Df<&,le.E70,Df<&le.E70
11,8awr,1kdv,8awr1kdv
12,'WTGJ,zy@5%,'WTGJzy@5%
13,}K-{[x,CY/Fm,}K-{[xCY/Fm
14,?_`,UgV\|,?_`UgV\|
15,qcZ^S,;hP ,qcZ^S;hP 
16,#6Ai*o,:I(,#6Ai*o:I(
17,",L~Mjt",N=p]2,",L~MjtN=p]2"
18,nR+4,)9,nR+4)9
19,BbO,!$u,BbO!$u
20,H3>,"X""sQ","H3>X""sQ"
21,le,.E70,le.E70
22,1k,dv,1kdv
23,Df,<&,Df<&
24,8a,wr,8awr
25,CY,/Fm,CY/Fm
26,zy@,5%,zy@5%
27,UgV,\|,UgV\|
28,'W,TGJ,'WTGJ
29,}K-,{[x,}K-{[x
30,?_,`,?_`
31,:,I(,:I(
32,qcZ,^S,qcZ^S
33,;h,P ,;hP 
34,),9,)9
35,#6Ai*,o,#6Ai*o
36,nR,+4,nR+4
37,Bb,O,BbO
38,N=,p]2,N=p]2
39,",L",~Mjt,",L~Mjt"
40,H,3>,H3>
41,.,E70,.E70
42,"X""",sQ,"X""sQ"
43,!,$u,!$u
44,l,e,le
45,<,&,<&
46,D,f,Df
47,1,k,1k
48,w,r,wr
49,d,v,dv
50,8,a,8a
51,5,%,5%
52,{,[x,{[x
53,',W,'W
54,z,y@,zy@
55,\,|,\|
56,TG,J,TGJ
57,C,Y,CY
58,Ug,V,UgV
59,/F,m,/Fm
60,},K-,}K-
61,?,_,?_
62,;,h,;h
63,q,cZ,qcZ
64,I,(,I(
65,^,S,^S
66,P, ,P 
67,#,6Ai*,#6Ai*
68,~Mj,t,~Mjt
69,p,]2,p]2
70,n,R,nR
71,X,"""","X"""
72,3,>,3>
73,+,4,+4
74,N,=,N=
75,$,u,$u
76,s,Q,sQ
77,B,b,Bb
78,E,70,E70
79,",",L,",L"
80,/,F,/F
81,[,x,[x
82,U,g,Ug
83,T,G,TG
84,K,-,K-
85,y,@,y@
86,c,Z,cZ
87,],2,]2
88,7,0,70
89,~M,j,~Mj
90,6A,i*,6Ai*
91,6,A,6A
92,i,*,i*
93,~,M,~M
