,left,right,combine
0,"3:P)-#lcK/' ,Djsp5^IoyJ6|wOR`$vLmTXfr(b7","4M02+dCgqiE.>;%GNe*Y?=~""@FUAWtnzVx{ZH_]\u}<8Sh!&9Qk[B1a","3:P)-#lcK/' ,Djsp5^IoyJ6|wOR`$vLmTXfr(b74M02+dCgqiE.>;%GNe*Y?=~""@FUAWtnzVx{ZH_]\u}<8Sh!&9Qk[B1a"
1,4M02+dCgqiE.>;%GNe*Y,"?=~""@FUAWtnzVx{ZH_]\u}<8Sh!&9Qk[B1a","4M02+dCgqiE.>;%GNe*Y?=~""@FUAWtnzVx{ZH_]\u}<8Sh!&9Qk[B1a"
2,"3:P)-#lcK/' ,Djsp5^",IoyJ6|wOR`$vLmTXfr(b7,"3:P)-#lcK/' ,Djsp5^IoyJ6|wOR`$vLmTXfr(b7"
3,"?=~""@FUAWtnzVx{ZH_]\",u}<8Sh!&9Qk[B1a,"?=~""@FUAWtnzVx{ZH_]\u}<8Sh!&9Qk[B1a"
4,4M02+dCg,qiE.>;%GNe*Y,4M02+dCgqiE.>;%GNe*Y
5,IoyJ6|wOR`$v,LmTXfr(b7,IoyJ6|wOR`$vLmTXfr(b7
6,3:P)-#lcK,"/' ,Djsp5^","3:P)-#lcK/' ,Djsp5^"
7,u}<8Sh!&9,Qk[B1a,u}<8Sh!&9Qk[B1a
8,"?=~""@FUAWtn",zVx{ZH_]\,"?=~""@FUAWtnzVx{ZH_]\"
9,qiE.>;,%GNe*Y,qiE.>;%GNe*Y
10,4M02,+dCg,4M02+dCg
11,IoyJ6|,wOR`$v,IoyJ6|wOR`$v
12,LmTX,fr(b7,LmTXfr(b7
13,/' ,",Djsp5^","/' ,Djsp5^"
14,3:P)-,#lcK,3:P)-#lcK
15,Qk,[B1a,Qk[B1a
16,u}<8Sh,!&9,u}<8Sh!&9
17,%G,Ne*Y,%GNe*Y
18,zVx{Z,H_]\,zVx{ZH_]\
19,"?=~""@",FUAWtn,"?=~""@FUAWtn"
20,qi,E.>;,qiE.>;
21,4M,02,4M02
22,+d,Cg,+dCg
23,fr(,b7,fr(b7
24,",Djs",p5^,",Djsp5^"
25,wOR,`$v,wOR`$v
26,Ioy,J6|,IoyJ6|
27,Lm,TX,LmTX
28,/', ,/' 
29,3:,P)-,3:P)-
30,[B,1a,[B1a
31,#l,cK,#lcK
32,Q,k,Qk
33,!&,9,!&9
34,FU,AWtn,FUAWtn
35,zVx{,Z,zVx{Z
36,?=~,"""@","?=~""@"
37,Ne,*Y,Ne*Y
38,%,G,%G
39,H_],\,H_]\
40,u}<8,Sh,u}<8Sh
41,E,.>;,E.>;
42,+,d,+d
43,4,M,4M
44,C,g,Cg
45,q,i,qi
46,0,2,02
47,p5,^,p5^
48,b,7,b7
49,L,m,Lm
50,J,6|,J6|
51,`$,v,`$v
52,f,r(,fr(
53,Io,y,Ioy
54,T,X,TX
55,",D",js,",Djs"
56,wO,R,wOR
57,/,',/'
58,P),-,P)-
59,1,a,1a
60,[,B,[B
61,c,K,cK
62,3,:,3:
63,#,l,#l
64,zVx,{,zVx{
65,.>,;,.>;
66,H,_],H_]
67,F,U,FU
68,!,&,!&
69,"""",@,"""@"
70,?=,~,?=~
71,u,}<8,u}<8
72,A,Wtn,AWtn
73,*,Y,*Y
74,S,h,Sh
75,N,e,Ne
76,I,o,Io
77,r,(,r(
78,w,O,wO
79,",",D,",D"
80,p,5,p5
81,6,|,6|
82,`,$,`$
83,j,s,js
84,P,),P)
85,?,=,?=
86,_,],_]
87,.,>,.>
88,}<,8,}<8
89,W,tn,Wtn
90,zV,x,zVx
91,z,V,zV
92,},<,}<
93,t,n,tn
