,left,right,combine
0,!i.0}P1#(OktZ>Q=9AL*|zn7YqHRpV;/S+& ,"?:<T46'Uf2bDWyg{s%c[ul\$eCFx]IN5)3M_oah~XE^Kw8,Jr""d@v`jGB-m","!i.0}P1#(OktZ>Q=9AL*|zn7YqHRpV;/S+& ?:<T46'Uf2bDWyg{s%c[ul\$eCFx]IN5)3M_oah~XE^Kw8,Jr""d@v`jGB-m"
1,?:<T46'Uf2bDWyg{s%c[ul\$eCFx]IN5),"3M_oah~XE^Kw8,Jr""d@v`jGB-m","?:<T46'Uf2bDWyg{s%c[ul\$eCFx]IN5)3M_oah~XE^Kw8,Jr""d@v`jGB-m"
2,!i.0}P1#(OktZ>Q=9A,L*|zn7YqHRpV;/S+& ,!i.0}P1#(OktZ>Q=9AL*|zn7YqHRpV;/S+& 
3,3M_oah~XE^,"Kw8,Jr""d@v`jGB-m","3M_oah~XE^Kw8,Jr""d@v`jGB-m"
4,?:<T46'Uf2bDWyg{,s%c[ul\$eCFx]IN5),?:<T46'Uf2bDWyg{s%c[ul\$eCFx]IN5)
5,L*|zn7YqHR,pV;/S+& ,L*|zn7YqHRpV;/S+& 
6,!i.0}P1#,(OktZ>Q=9A,!i.0}P1#(OktZ>Q=9A
7,"Kw8,Jr""d",@v`jGB-m,"Kw8,Jr""d@v`jGB-m"
8,3M_oa,h~XE^,3M_oah~XE^
9,s%c[ul\$e,CFx]IN5),s%c[ul\$eCFx]IN5)
10,?:<T46',Uf2bDWyg{,?:<T46'Uf2bDWyg{
11,pV;/,S+& ,pV;/S+& 
12,(OktZ,>Q=9A,(OktZ>Q=9A
13,L*|z,n7YqHR,L*|zn7YqHR
14,!i.0,}P1#,!i.0}P1#
15,"Kw8,","Jr""d","Kw8,Jr""d"
16,@v`j,GB-m,@v`jGB-m
17,h~,XE^,h~XE^
18,s%c,[ul\$e,s%c[ul\$e
19,Uf2bD,Wyg{,Uf2bDWyg{
20,3M_,oa,3M_oa
21,CF,x]IN5),CFx]IN5)
22,?:<T,46',?:<T46'
23,S+,& ,S+& 
24,pV,;/,pV;/
25,}P,1#,}P1#
26,n7Y,qHR,n7YqHR
27,(Ok,tZ,(OktZ
28,>Q,=9A,>Q=9A
29,L*,|z,L*|z
30,!,i.0,!i.0
31,@v,`j,@v`j
32,GB,-m,GB-m
33,Jr,"""d","Jr""d"
34,Kw,"8,","Kw8,"
35,XE,^,XE^
36,h,~,h~
37,Uf,2bD,Uf2bD
38,Wy,g{,Wyg{
39,s%,c,s%c
40,4,6',46'
41,[ul,\$e,[ul\$e
42,o,a,oa
43,x]IN,5),x]IN5)
44,3,M_,3M_
45,C,F,CF
46,S,+,S+
47,;,/,;/
48,&, ,& 
49,?,:<T,?:<T
50,p,V,pV
51,(O,k,(Ok
52,L,*,L*
53,=,9A,=9A
54,n,7Y,n7Y
55,>,Q,>Q
56,|,z,|z
57,1,#,1#
58,},P,}P
59,i.,0,i.0
60,qH,R,qHR
61,t,Z,tZ
62,G,B,GB
63,K,w,Kw
64,-,m,-m
65,8,",","8,"
66,`,j,`j
67,"""",d,"""d"
68,J,r,Jr
69,@,v,@v
70,X,E,XE
71,6,',6'
72,U,f,Uf
73,M,_,M_
74,2,bD,2bD
75,\,$e,\$e
76,s,%,s%
77,g,{,g{
78,[,ul,[ul
79,x]I,N,x]IN
80,W,y,Wy
81,5,),5)
82,:,<T,:<T
83,(,O,(O
84,7,Y,7Y
85,q,H,qH
86,9,A,9A
87,i,.,i.
88,$,e,$e
89,u,l,ul
90,b,D,bD
91,<,T,<T
92,x],I,x]I
93,x,],x]
