,left,right,combine
0,"8aL(@3hYE[%VI:bw\n<4'd7BSk|i5PxJZojM^""pl?","{zs~0gC-qu2O,_G`/T)1FR6=ANH};eDW rK.ftmc>]$#U*+yXQ&9v!","8aL(@3hYE[%VI:bw\n<4'd7BSk|i5PxJZojM^""pl?{zs~0gC-qu2O,_G`/T)1FR6=ANH};eDW rK.ftmc>]$#U*+yXQ&9v!"
1,"{zs~0gC-qu2O,_G`/T)1FR6=ANH};eDW", rK.ftmc>]$#U*+yXQ&9v!,"{zs~0gC-qu2O,_G`/T)1FR6=ANH};eDW rK.ftmc>]$#U*+yXQ&9v!"
2,8aL(@3hYE[%VI:bw\,"n<4'd7BSk|i5PxJZojM^""pl?","8aL(@3hYE[%VI:bw\n<4'd7BSk|i5PxJZojM^""pl?"
3, rK.ftmc>]$,#U*+yXQ&9v!, rK.ftmc>]$#U*+yXQ&9v!
4,n<4'd7BSk,"|i5PxJZojM^""pl?","n<4'd7BSk|i5PxJZojM^""pl?"
5,"{zs~0gC-qu2O,_G`/T",)1FR6=ANH};eDW,"{zs~0gC-qu2O,_G`/T)1FR6=ANH};eDW"
6,8aL(@3hY,E[%VI:bw\,8aL(@3hYE[%VI:bw\
7,#U*+y,XQ&9v!,#U*+yXQ&9v!
8, rK.ft,mc>]$, rK.ftmc>]$
9,{zs~0gC-qu,"2O,_G`/T","{zs~0gC-qu2O,_G`/T"
10,)1FR6=A,NH};eDW,)1FR6=ANH};eDW
11,n<4',d7BSk,n<4'd7BSk
12,|i5PxJZoj,"M^""pl?","|i5PxJZojM^""pl?"
13,E[%V,I:bw\,E[%VI:bw\
14,#U,*+y,#U*+y
15,XQ&,9v!,XQ&9v!
16,8aL(,@3hY,8aL(@3hY
17,mc,>]$,mc>]$
18, r,K.ft, rK.ft
19,d7,BSk,d7BSk
20,"M^""",pl?,"M^""pl?"
21,"2O,_",G`/T,"2O,_G`/T"
22,|i5Px,JZoj,|i5PxJZoj
23,{zs~0g,C-qu,{zs~0gC-qu
24,n<,4',n<4'
25,NH};,eDW,NH};eDW
26,)1F,R6=A,)1FR6=A
27,I:bw,\,I:bw\
28,*+,y,*+y
29,8a,L(,8aL(
30,X,Q&,XQ&
31,#,U,#U
32,@3,hY,@3hY
33,E[,%V,E[%V
34,9v,!,9v!
35,>,]$,>]$
36,m,c,mc
37, ,r, r
38,K,.ft,K.ft
39,R,6=A,R6=A
40,C,-qu,C-qu
41,M,"^""","M^"""
42,G,`/T,G`/T
43,JZo,j,JZoj
44,n,<,n<
45,|i5,Px,|i5Px
46,4,',4'
47,B,Sk,BSk
48,pl,?,pl?
49,"2O,",_,"2O,_"
50,{zs,~0g,{zs~0g
51,d,7,d7
52,),1F,)1F
53,e,DW,eDW
54,N,H};,NH};
55,@,3,@3
56,Q,&,Q&
57,E,[,E[
58,%,V,%V
59,*,+,*+
60,I,:bw,I:bw
61,9,v,9v
62,8,a,8a
63,h,Y,hY
64,L,(,L(
65,],$,]$
66,.f,t,.ft
67,2O,",","2O,"
68,D,W,DW
69,H,};,H};
70,`,/T,`/T
71,{z,s,{zs
72,^,"""","^"""
73,J,Zo,JZo
74,p,l,pl
75,-,qu,-qu
76,~,0g,~0g
77,6=,A,6=A
78,P,x,Px
79,1,F,1F
80,|i,5,|i5
81,S,k,Sk
82,:,bw,:bw
83,b,w,bw
84,q,u,qu
85,/,T,/T
86,Z,o,Zo
87,{,z,{z
88,2,O,2O
89,|,i,|i
90,.,f,.f
91,0,g,0g
92,6,=,6=
93,},;,};
