,left,right,combine
0,";phlPqTGWF}w.LVUm>EA,)OY21_|xn0cK&ftQb{iXI"," `uS'(4ZvJ""k%=B-:a*3+^/js68zr[DN\goHd$My!9#Ce<~7]@?5R",";phlPqTGWF}w.LVUm>EA,)OY21_|xn0cK&ftQb{iXI `uS'(4ZvJ""k%=B-:a*3+^/js68zr[DN\goHd$My!9#Ce<~7]@?5R"
1," `uS'(4ZvJ""k%=B-:a*3+^/",js68zr[DN\goHd$My!9#Ce<~7]@?5R," `uS'(4ZvJ""k%=B-:a*3+^/js68zr[DN\goHd$My!9#Ce<~7]@?5R"
2,;phlPqTGWF}w.LVUm>EA,",)OY21_|xn0cK&ftQb{iXI",";phlPqTGWF}w.LVUm>EA,)OY21_|xn0cK&ftQb{iXI"
3,js68zr[DN\goH,d$My!9#Ce<~7]@?5R,js68zr[DN\goHd$My!9#Ce<~7]@?5R
4," `uS'(4ZvJ""",k%=B-:a*3+^/," `uS'(4ZvJ""k%=B-:a*3+^/"
5,",)OY21_|xn0c",K&ftQb{iXI,",)OY21_|xn0cK&ftQb{iXI"
6,;phlPqTGWF}w,.LVUm>EA,;phlPqTGWF}w.LVUm>EA
7,d$My!9#C,e<~7]@?5R,d$My!9#Ce<~7]@?5R
8,js68zr[D,N\goH,js68zr[DN\goH
9,k%=B-:a*,3+^/,k%=B-:a*3+^/
10, `u,"S'(4ZvJ"""," `uS'(4ZvJ"""
11,K&ftQb,{iXI,K&ftQb{iXI
12,",)OY21_|",xn0c,",)OY21_|xn0c"
13,.LVUm,>EA,.LVUm>EA
14,;phlP,qTGWF}w,;phlPqTGWF}w
15,d$My,!9#C,d$My!9#C
16,e<~7,]@?5R,e<~7]@?5R
17,N\,goH,N\goH
18,js68,zr[D,js68zr[D
19,k%=,B-:a*,k%=B-:a*
20,S',"(4ZvJ""","S'(4ZvJ"""
21,3+,^/,3+^/
22, ,`u, `u
23,K&,ftQb,K&ftQb
24,{i,XI,{iXI
25,xn,0c,xn0c
26,qTG,WF}w,qTGWF}w
27,.LV,Um,.LVUm
28,",)OY21",_|,",)OY21_|"
29,>,EA,>EA
30,;p,hlP,;phlP
31,]@,?5R,]@?5R
32,d$,My,d$My
33,g,oH,goH
34,e<,~7,e<~7
35,!9,#C,!9#C
36,N,\,N\
37,zr[,D,zr[D
38,^,/,^/
39,js,68,js68
40,k%,=,k%=
41,3,+,3+
42,B-:,a*,B-:a*
43,S,',S'
44,(4,"ZvJ""","(4ZvJ"""
45,`,u,`u
46,ftQ,b,ftQb
47,K,&,K&
48,X,I,XI
49,{,i,{i
50,0,c,0c
51,WF,}w,WF}w
52,.L,V,.LV
53,U,m,Um
54,_,|,_|
55,qT,G,qTG
56,E,A,EA
57,",)OY",21,",)OY21"
58,x,n,xn
59,h,lP,hlP
60,?5,R,?5R
61,],@,]@
62,d,$,d$
63,M,y,My
64,~,7,~7
65,#,C,#C
66,e,<,e<
67,o,H,oH
68,;,p,;p
69,!,9,!9
70,zr,[,zr[
71,j,s,js
72,(,4,(4
73,B-,:,B-:
74,a,*,a*
75,k,%,k%
76,Z,"vJ""","ZvJ"""
77,6,8,68
78,f,tQ,ftQ
79,q,T,qT
80,",",)OY,",)OY"
81,.,L,.L
82,l,P,lP
83,W,F,WF
84,2,1,21
85,},w,}w
86,?,5,?5
87,B,-,B-
88,z,r,zr
89,t,Q,tQ
90,vJ,"""","vJ"""
91,),OY,)OY
92,O,Y,OY
93,v,J,vJ
