,left,right,combine
0,"""\BTWLO$ 9K,(F#Hv3b?wf!oSU=).G'/dAceE",4`6R&]Z}Jj;{M%<Y7mhsya_tzl5*+^:p0r1x@2N>PuC8DVXIgQ|ni-kq~[,"""\BTWLO$ 9K,(F#Hv3b?wf!oSU=).G'/dAceE4`6R&]Z}Jj;{M%<Y7mhsya_tzl5*+^:p0r1x@2N>PuC8DVXIgQ|ni-kq~["
1,4`6R&]Z}Jj;{M%<Y7mhsya_t,zl5*+^:p0r1x@2N>PuC8DVXIgQ|ni-kq~[,4`6R&]Z}Jj;{M%<Y7mhsya_tzl5*+^:p0r1x@2N>PuC8DVXIgQ|ni-kq~[
2,"""\BTWLO$ 9K,(F",#Hv3b?wf!oSU=).G'/dAceE,"""\BTWLO$ 9K,(F#Hv3b?wf!oSU=).G'/dAceE"
3,zl5*+^:p0r1x@2N>Pu,C8DVXIgQ|ni-kq~[,zl5*+^:p0r1x@2N>PuC8DVXIgQ|ni-kq~[
4,4`6R&]Z}Jj;{,M%<Y7mhsya_t,4`6R&]Z}Jj;{M%<Y7mhsya_t
5,#Hv3b?wf!oSU=),.G'/dAceE,#Hv3b?wf!oSU=).G'/dAceE
6,"""\BTWLO$"," 9K,(F","""\BTWLO$ 9K,(F"
7,C8DVXIgQ|n,i-kq~[,C8DVXIgQ|ni-kq~[
8,zl5*+^:p0,r1x@2N>Pu,zl5*+^:p0r1x@2N>Pu
9,M%<Y7,mhsya_t,M%<Y7mhsya_t
10,4`6R,&]Z}Jj;{,4`6R&]Z}Jj;{
11,.G'/d,AceE,.G'/dAceE
12,#Hv3b?w,f!oSU=),#Hv3b?wf!oSU=)
13, 9K,",(F"," 9K,(F"
14,"""\BT",WLO$,"""\BTWLO$"
15,i-kq,~[,i-kq~[
16,r1x@2,N>Pu,r1x@2N>Pu
17,C8DV,XIgQ|n,C8DVXIgQ|n
18,zl5*+,^:p0,zl5*+^:p0
19,M%<,Y7,M%<Y7
20,&]Z},Jj;{,&]Z}Jj;{
21,mhs,ya_t,mhsya_t
22,4`,6R,4`6R
23,Ac,eE,AceE
24,.G,'/d,.G'/d
25,#Hv3,b?w,#Hv3b?w
26,f!o,SU=),f!oSU=)
27,",(",F,",(F"
28,WL,O$,WLO$
29, ,9K, 9K
30,"""\",BT,"""\BT"
31,~,[,~[
32,r1x,@2,r1x@2
33,i-,kq,i-kq
34,N>,Pu,N>Pu
35,XIg,Q|n,XIgQ|n
36,C8,DV,C8DV
37,^,:p0,^:p0
38,zl5*,+,zl5*+
39,ya,_t,ya_t
40,m,hs,mhs
41,Y,7,Y7
42,M,%<,M%<
43,&],Z},&]Z}
44,Jj,;{,Jj;{
45,6,R,6R
46,e,E,eE
47,4,`,4`
48,.,G,.G
49,'/,d,'/d
50,A,c,Ac
51,b?,w,b?w
52,#H,v3,#Hv3
53,SU=,),SU=)
54,f!,o,f!o
55,",",(,",("
56,9,K,9K
57,B,T,BT
58,O,$,O$
59,W,L,WL
60,"""",\,"""\"
61,P,u,Pu
62,D,V,DV
63,@,2,@2
64,:p,0,:p0
65,N,>,N>
66,i,-,i-
67,r1,x,r1x
68,k,q,kq
69,Q,|n,Q|n
70,X,Ig,XIg
71,C,8,C8
72,_,t,_t
73,Z,},Z}
74,z,l5*,zl5*
75,y,a,ya
76,;,{,;{
77,%,<,%<
78,&,],&]
79,h,s,hs
80,J,j,Jj
81,f,!,f!
82,v,3,v3
83,SU,=,SU=
84,#,H,#H
85,',/,'/
86,b,?,b?
87,|,n,|n
88,r,1,r1
89,I,g,Ig
90,:,p,:p
91,l,5*,l5*
92,S,U,SU
93,5,*,5*
