,left,right,combine
0,"*""vX0TG#' %htd;i3$e}uzwYn^<K_[WMjUqyZE1)9B87","(+LSA?F@IO|sbQDak`J,/rp6\{&c:2CVH!l=f>-NoP.R5]mx4~g","*""vX0TG#' %htd;i3$e}uzwYn^<K_[WMjUqyZE1)9B87(+LSA?F@IO|sbQDak`J,/rp6\{&c:2CVH!l=f>-NoP.R5]mx4~g"
1,"(+LSA?F@IO|sbQDak`J,/",rp6\{&c:2CVH!l=f>-NoP.R5]mx4~g,"(+LSA?F@IO|sbQDak`J,/rp6\{&c:2CVH!l=f>-NoP.R5]mx4~g"
2,"*""vX0TG#' %htd;i3$",e}uzwYn^<K_[WMjUqyZE1)9B87,"*""vX0TG#' %htd;i3$e}uzwYn^<K_[WMjUqyZE1)9B87"
3,rp6\{&c:2CVH!l=,f>-NoP.R5]mx4~g,rp6\{&c:2CVH!l=f>-NoP.R5]mx4~g
4,(+LSA?F@,"IO|sbQDak`J,/","(+LSA?F@IO|sbQDak`J,/"
5,e}uzwYn^<K_,[WMjUqyZE1)9B87,e}uzwYn^<K_[WMjUqyZE1)9B87
6,"*""vX0TG#' ",%htd;i3$,"*""vX0TG#' %htd;i3$"
7,f>-NoP.,R5]mx4~g,f>-NoP.R5]mx4~g
8,rp6\{&c,:2CVH!l=,rp6\{&c:2CVH!l=
9,IO|sbQ,"Dak`J,/","IO|sbQDak`J,/"
10,(+LS,A?F@,(+LSA?F@
11,[WMjU,qyZE1)9B87,[WMjUqyZE1)9B87
12,e}uzw,Yn^<K_,e}uzwYn^<K_
13,%htd,;i3$,%htd;i3$
14,"*""vX0TG",#' ,"*""vX0TG#' "
15,R5]m,x4~g,R5]mx4~g
16,f>-,NoP.,f>-NoP.
17,:2CV,H!l=,:2CVH!l=
18,Dak`,"J,/","Dak`J,/"
19,rp6\,{&c,rp6\{&c
20,IO,|sbQ,IO|sbQ
21,A?,F@,A?F@
22,(+,LS,(+LS
23,[WM,jU,[WMjU
24,qyZE,1)9B87,qyZE1)9B87
25,Yn,^<K_,Yn^<K_
26,;i,3$,;i3$
27,e},uzw,e}uzw
28,%h,td,%htd
29,#', ,#' 
30,"*""v",X0TG,"*""vX0TG"
31,x4,~g,x4~g
32,R5,]m,R5]m
33,f,>-,f>-
34,H!,l=,H!l=
35,No,P.,NoP.
36,:,2CV,:2CV
37,|,sbQ,|sbQ
38,Da,k`,Dak`
39,{&,c,{&c
40,rp,6\,rp6\
41,J,",/","J,/"
42,I,O,IO
43,F,@,F@
44,A,?,A?
45,L,S,LS
46,(,+,(+
47,1)9B,87,1)9B87
48,qy,ZE,qyZE
49,[,WM,[WM
50,^<,K_,^<K_
51,j,U,jU
52,Y,n,Yn
53,3,$,3$
54,t,d,td
55,u,zw,uzw
56,e,},e}
57,;,i,;i
58,%,h,%h
59,X0,TG,X0TG
60,~,g,~g
61,#,',#'
62,"*""",v,"*""v"
63,x,4,x4
64,P,.,P.
65,H,!,H!
66,N,o,No
67,],m,]m
68,>,-,>-
69,l,=,l=
70,R,5,R5
71,2C,V,2CV
72,r,p,rp
73,k,`,k`
74,{,&,{&
75,6,\,6\
76,",",/,",/"
77,D,a,Da
78,sb,Q,sbQ
79,8,7,87
80,K,_,K_
81,W,M,WM
82,1,)9B,1)9B
83,Z,E,ZE
84,q,y,qy
85,^,<,^<
86,z,w,zw
87,*,"""","*"""
88,T,G,TG
89,X,0,X0
90,2,C,2C
91,s,b,sb
92,),9B,)9B
93,9,B,9B
