,left,right,combine
0,">dWb/|5P)c4VZ^!,BaJyOs}CjQ2eS\Ynv0(3H;mrI","u=M.~ExT1 R8hUo#?p*[gtq@`<'$7-]9:6D_iAkwXNfFL""{G+l&Kz%",">dWb/|5P)c4VZ^!,BaJyOs}CjQ2eS\Ynv0(3H;mrIu=M.~ExT1 R8hUo#?p*[gtq@`<'$7-]9:6D_iAkwXNfFL""{G+l&Kz%"
1,u=M.~ExT1 R8hUo#?p*[,"gtq@`<'$7-]9:6D_iAkwXNfFL""{G+l&Kz%","u=M.~ExT1 R8hUo#?p*[gtq@`<'$7-]9:6D_iAkwXNfFL""{G+l&Kz%"
2,">dWb/|5P)c4VZ^!,Ba",JyOs}CjQ2eS\Ynv0(3H;mrI,">dWb/|5P)c4VZ^!,BaJyOs}CjQ2eS\Ynv0(3H;mrI"
3,gtq@`<'$7-]9:6D_iA,"kwXNfFL""{G+l&Kz%","gtq@`<'$7-]9:6D_iAkwXNfFL""{G+l&Kz%"
4,u=M.~ExT1 ,R8hUo#?p*[,u=M.~ExT1 R8hUo#?p*[
5,JyOs}CjQ2eS,\Ynv0(3H;mrI,JyOs}CjQ2eS\Ynv0(3H;mrI
6,>dWb/|5P,")c4VZ^!,Ba",">dWb/|5P)c4VZ^!,Ba"
7,"kwXNfFL""{",G+l&Kz%,"kwXNfFL""{G+l&Kz%"
8,gtq@`<'$7-]9,:6D_iA,gtq@`<'$7-]9:6D_iA
9,R8hU,o#?p*[,R8hUo#?p*[
10,u=M.~,ExT1 ,u=M.~ExT1 
11,JyOs},CjQ2eS,JyOs}CjQ2eS
12,\Ynv0(3,H;mrI,\Ynv0(3H;mrI
13,)c4,"VZ^!,Ba",")c4VZ^!,Ba"
14,>dWb,/|5P,>dWb/|5P
15,G+l,&Kz%,G+l&Kz%
16,gtq@`,<'$7-]9,gtq@`<'$7-]9
17,:6D,_iA,:6D_iA
18,kwXNfF,"L""{","kwXNfFL""{"
19,o#?,p*[,o#?p*[
20,R8,hU,R8hU
21,ExT1, ,ExT1 
22,CjQ,2eS,CjQ2eS
23,H;,mrI,H;mrI
24,u=M.,~,u=M.~
25,JyO,s},JyOs}
26,\Ynv,0(3,\Ynv0(3
27,VZ,"^!,Ba","VZ^!,Ba"
28,)c,4,)c4
29,&K,z%,&Kz%
30,/|,5P,/|5P
31,>d,Wb,>dWb
32,G,+l,G+l
33,kwX,NfF,kwXNfF
34,:6,D,:6D
35,L,"""{","L""{"
36,_,iA,_iA
37,gt,q@`,gtq@`
38,p,*[,p*[
39,<'$7,-]9,<'$7-]9
40,o,#?,o#?
41,R,8,R8
42,h,U,hU
43,u=,M.,u=M.
44,s,},s}
45,J,yO,JyO
46,0,(3,0(3
47,Cj,Q,CjQ
48,H,;,H;
49,\Y,nv,\Ynv
50,m,rI,mrI
51,Ex,T1,ExT1
52,^,"!,Ba","^!,Ba"
53,2e,S,2eS
54,V,Z,VZ
55,z,%,z%
56,&,K,&K
57,>,d,>d
58,W,b,Wb
59,+,l,+l
60,5,P,5P
61,/,|,/|
62,),c,)c
63,"""",{,"""{"
64,kw,X,kwX
65,-,]9,-]9
66,i,A,iA
67,Nf,F,NfF
68,#,?,#?
69,g,t,gt
70,:,6,:6
71,*,[,*[
72,q,@`,q@`
73,<',$7,<'$7
74,C,j,Cj
75,!,",Ba","!,Ba"
76,2,e,2e
77,n,v,nv
78,y,O,yO
79,M,.,M.
80,\,Y,\Y
81,r,I,rI
82,(,3,(3
83,u,=,u=
84,T,1,T1
85,E,x,Ex
86,$,7,$7
87,@,`,@`
88,<,',<'
89,N,f,Nf
90,k,w,kw
91,],9,]9
92,",",Ba,",Ba"
93,B,a,Ba
