,left,right,combine
0,"RhK?\SxIb9_g""AJdpLO2>mzZ7B.V%<cDX~@Q","UiMTyjrWw`FfY;1}!/{qten=$[akH|Po5&*]:+^'C4sv-EN60#3G8lu,) (","RhK?\SxIb9_g""AJdpLO2>mzZ7B.V%<cDX~@QUiMTyjrWw`FfY;1}!/{qten=$[akH|Po5&*]:+^'C4sv-EN60#3G8lu,) ("
1,UiMTyjrWw`FfY;1}!/{qten=,"$[akH|Po5&*]:+^'C4sv-EN60#3G8lu,) (","UiMTyjrWw`FfY;1}!/{qten=$[akH|Po5&*]:+^'C4sv-EN60#3G8lu,) ("
2,"RhK?\SxIb9_g""AJd",pLO2>mzZ7B.V%<cDX~@Q,"RhK?\SxIb9_g""AJdpLO2>mzZ7B.V%<cDX~@Q"
3,$[akH|Po5&*]:+^'C4s,"v-EN60#3G8lu,) (","$[akH|Po5&*]:+^'C4sv-EN60#3G8lu,) ("
4,UiMTyjrWw`,FfY;1}!/{qten=,UiMTyjrWw`FfY;1}!/{qten=
5,pLO2>mzZ,7B.V%<cDX~@Q,pLO2>mzZ7B.V%<cDX~@Q
6,RhK?\SxIb,"9_g""AJd","RhK?\SxIb9_g""AJd"
7,v-EN60#3G8lu,",) (","v-EN60#3G8lu,) ("
8,$[akH|Po5,&*]:+^'C4s,$[akH|Po5&*]:+^'C4s
9,FfY;1},!/{qten=,FfY;1}!/{qten=
10,7B.V%,<cDX~@Q,7B.V%<cDX~@Q
11,UiMTyj,rWw`,UiMTyjrWw`
12,pLO2,>mzZ,pLO2>mzZ
13,RhK?\,SxIb,RhK?\SxIb
14,"9_g""",AJd,"9_g""AJd"
15,",)", (,",) ("
16,$[ak,H|Po5,$[akH|Po5
17,&*]:+,^'C4s,&*]:+^'C4s
18,v-EN60,#3G8lu,v-EN60#3G8lu
19,!/,{qten=,!/{qten=
20,FfY,;1},FfY;1}
21,7B,.V%,7B.V%
22,>m,zZ,>mzZ
23,<cDX,~@Q,<cDX~@Q
24,rW,w`,rWw`
25,UiM,Tyj,UiMTyj
26,p,LO2,pLO2
27,Rh,K?\,RhK?\
28,9_,"g""","9_g"""
29,A,Jd,AJd
30,Sx,Ib,SxIb
31,",",),",)"
32, ,(, (
33,H|Po,5,H|Po5
34,v-EN,60,v-EN60
35,&*],:+,&*]:+
36,#3G,8lu,#3G8lu
37,^',C4s,^'C4s
38,$[,ak,$[ak
39,{,qten=,{qten=
40,!,/,!/
41,;1,},;1}
42,~@,Q,~@Q
43,>,m,>m
44,w,`,w`
45,.V,%,.V%
46,<c,DX,<cDX
47,L,O2,LO2
48,z,Z,zZ
49,7,B,7B
50,U,iM,UiM
51,Ff,Y,FfY
52,Ty,j,Tyj
53,r,W,rW
54,K?,\,K?\
55,R,h,Rh
56,9,_,9_
57,S,x,Sx
58,g,"""","g"""
59,J,d,Jd
60,I,b,Ib
61,C4,s,C4s
62,$,[,$[
63,a,k,ak
64,&*,],&*]
65,6,0,60
66,qten,=,qten=
67,H,|Po,H|Po
68,#,3G,#3G
69,:,+,:+
70,8,lu,8lu
71,^,',^'
72,v,-EN,v-EN
73,.,V,.V
74,i,M,iM
75,;,1,;1
76,D,X,DX
77,T,y,Ty
78,O,2,O2
79,F,f,Ff
80,<,c,<c
81,~,@,~@
82,K,?,K?
83,l,u,lu
84,&,*,&*
85,3,G,3G
86,|,Po,|Po
87,qt,en,qten
88,C,4,C4
89,-E,N,-EN
90,-,E,-E
91,e,n,en
92,q,t,qt
93,P,o,Po
