,left,right,combine
0,@'Wra;wjcTvg/9)8Rb.3>y 0Y:HACs`U=qQ}nz5,"MmK2&xDF!p^,{?$""[k~|#*eu]tLZS-h7JI(G+oifV1_N4<6OEXP\%lBd","@'Wra;wjcTvg/9)8Rb.3>y 0Y:HACs`U=qQ}nz5MmK2&xDF!p^,{?$""[k~|#*eu]tLZS-h7JI(G+oifV1_N4<6OEXP\%lBd"
1,"MmK2&xDF!p^,{?$""[k~|#*eu]tLZS-h",7JI(G+oifV1_N4<6OEXP\%lBd,"MmK2&xDF!p^,{?$""[k~|#*eu]tLZS-h7JI(G+oifV1_N4<6OEXP\%lBd"
2,@'Wra;wjcTvg/9)8Rb.3,>y 0Y:HACs`U=qQ}nz5,@'Wra;wjcTvg/9)8Rb.3>y 0Y:HACs`U=qQ}nz5
3,7JI(G+oifV1_,N4<6OEXP\%lBd,7JI(G+oifV1_N4<6OEXP\%lBd
4,"MmK2&xDF!p^,{","?$""[k~|#*eu]tLZS-h","MmK2&xDF!p^,{?$""[k~|#*eu]tLZS-h"
5,>y 0Y:HACs,`U=qQ}nz5,>y 0Y:HACs`U=qQ}nz5
6,@'Wra;wjcTvg,/9)8Rb.3,@'Wra;wjcTvg/9)8Rb.3
7,N4<6OE,XP\%lBd,N4<6OEXP\%lBd
8,7JI(,G+oifV1_,7JI(G+oifV1_
9,"?$""[k~|#*e",u]tLZS-h,"?$""[k~|#*eu]tLZS-h"
10,MmK2&xD,"F!p^,{","MmK2&xDF!p^,{"
11,`U=q,Q}nz5,`U=qQ}nz5
12,>y 0Y:,HACs,>y 0Y:HACs
13,/9)8,Rb.3,/9)8Rb.3
14,@'Wra;w,jcTvg,@'Wra;wjcTvg
15,N4<6,OE,N4<6OE
16,XP\,%lBd,XP\%lBd
17,G+oif,V1_,G+oifV1_
18,7J,I(,7JI(
19,u]tL,ZS-h,u]tLZS-h
20,MmK,2&xD,MmK2&xD
21,F!p^,",{","F!p^,{"
22,"?$""[",k~|#*e,"?$""[k~|#*e"
23,Q},nz5,Q}nz5
24,HA,Cs,HACs
25,`U,=q,`U=q
26,>y ,0Y:,>y 0Y:
27,/9,)8,/9)8
28,jcT,vg,jcTvg
29,Rb,.3,Rb.3
30,@',Wra;w,@'Wra;w
31,X,P\,XP\
32,V,1_,V1_
33,N4,<6,N4<6
34,%l,Bd,%lBd
35,O,E,OE
36,G+,oif,G+oif
37,I,(,I(
38,7,J,7J
39,ZS-,h,ZS-h
40,2,&xD,2&xD
41,nz,5,nz5
42,F,!p^,F!p^
43,k~|#,*e,k~|#*e
44,u],tL,u]tL
45,",",{,",{"
46,?$,"""[","?$""["
47,M,mK,MmK
48,Q,},Q}
49,`,U,`U
50,H,A,HA
51,=,q,=q
52,0Y,:,0Y:
53,C,s,Cs
54,/,9,/9
55,>y, ,>y 
56,jc,T,jcT
57,v,g,vg
58,.,3,.3
59,R,b,Rb
60,Wra;,w,Wra;w
61,),8,)8
62,@,',@'
63,oi,f,oif
64,%,l,%l
65,1,_,1_
66,P,\,P\
67,N,4,N4
68,B,d,Bd
69,<,6,<6
70,G,+,G+
71,&,xD,&xD
72,"""",[,"""["
73,!,p^,!p^
74,ZS,-,ZS-
75,k,~|#,k~|#
76,?,$,?$
77,t,L,tL
78,*,e,*e
79,u,],u]
80,n,z,nz
81,m,K,mK
82,0,Y,0Y
83,j,c,jc
84,Wra,;,Wra;
85,>,y,>y
86,o,i,oi
87,Z,S,ZS
88,p,^,p^
89,x,D,xD
90,~|,#,~|#
91,W,ra,Wra
92,r,a,ra
93,~,|,~|
