,left,right,combine
0,G0pVcq^D/X?eWA@bNQi:(*Zg`LUtuS&JkznR-,"F{<~$)s]rOo1|E562%#M3x9PC=8;YH4ah_\T.'v m7wK+jBfIl[,!d}y"">","G0pVcq^D/X?eWA@bNQi:(*Zg`LUtuS&JkznR-F{<~$)s]rOo1|E562%#M3x9PC=8;YH4ah_\T.'v m7wK+jBfIl[,!d}y"">"
1,F{<~$)s]rOo1|E562%#M3x9PC=8;YH,"4ah_\T.'v m7wK+jBfIl[,!d}y"">","F{<~$)s]rOo1|E562%#M3x9PC=8;YH4ah_\T.'v m7wK+jBfIl[,!d}y"">"
2,G0pVcq^D/X?eWA@bNQi:(,*Zg`LUtuS&JkznR-,G0pVcq^D/X?eWA@bNQi:(*Zg`LUtuS&JkznR-
3,4ah_\T.'v m7wK,"+jBfIl[,!d}y"">","4ah_\T.'v m7wK+jBfIl[,!d}y"">"
4,F{<~$)s]rOo1|E,562%#M3x9PC=8;YH,F{<~$)s]rOo1|E562%#M3x9PC=8;YH
5,*Zg`LUtu,S&JkznR-,*Zg`LUtuS&JkznR-
6,G0pVcq^D/,X?eWA@bNQi:(,G0pVcq^D/X?eWA@bNQi:(
7,+jBfIl[,",!d}y"">","+jBfIl[,!d}y"">"
8,4ah_\T.',v m7wK,4ah_\T.'v m7wK
9,562%#M3,x9PC=8;YH,562%#M3x9PC=8;YH
10,F{<~$)s],rOo1|E,F{<~$)s]rOo1|E
11,S&Jk,znR-,S&JkznR-
12,*Zg,`LUtu,*Zg`LUtu
13,G0pV,cq^D/,G0pVcq^D/
14,X?eWA@,bNQi:(,X?eWA@bNQi:(
15,",!d","}y"">",",!d}y"">"
16,4ah_,\T.',4ah_\T.'
17,v ,m7wK,v m7wK
18,+jB,fIl[,+jBfIl[
19,x9PC=8,;YH,x9PC=8;YH
20,rOo1,|E,rOo1|E
21,562%,#M3,562%#M3
22,F{<~,$)s],F{<~$)s]
23,S&,Jk,S&Jk
24,`L,Utu,`LUtu
25,zn,R-,znR-
26,*Z,g,*Zg
27,bNQi,:(,bNQi:(
28,cq,^D/,cq^D/
29,X?e,WA@,X?eWA@
30,G0,pV,G0pV
31,},"y"">","}y"">"
32,",!",d,",!d"
33,4a,h_,4ah_
34,v, ,v 
35,\T,.',\T.'
36,+,jB,+jB
37,m7,wK,m7wK
38,fI,l[,fIl[
39,;,YH,;YH
40,#M,3,#M3
41,$),s],$)s]
42,|,E,|E
43,r,Oo1,rOo1
44,56,2%,562%
45,x9PC,=8,x9PC=8
46,F,{<~,F{<~
47,R,-,R-
48,Ut,u,Utu
49,`,L,`L
50,S,&,S&
51,z,n,zn
52,J,k,Jk
53,:,(,:(
54,p,V,pV
55,G,0,G0
56,y,""">","y"">"
57,^D,/,^D/
58,c,q,cq
59,bN,Qi,bNQi
60,*,Z,*Z
61,X,?e,X?e
62,WA,@,WA@
63,",",!,",!"
64,\,T,\T
65,4,a,4a
66,w,K,wK
67,f,I,fI
68,j,B,jB
69,.,',.'
70,l,[,l[
71,m,7,m7
72,h,_,h_
73,Y,H,YH
74,s,],s]
75,{<,~,{<~
76,2,%,2%
77,=,8,=8
78,x,9PC,x9PC
79,5,6,56
80,#,M,#M
81,$,),$)
82,Oo,1,Oo1
83,U,t,Ut
84,^,D,^D
85,?,e,?e
86,"""",>,""">"
87,b,N,bN
88,Q,i,Qi
89,W,A,WA
90,{,<,{<
91,O,o,Oo
92,9P,C,9PC
93,9,P,9P
