,left,right,combine
0,"&tG'JUb:C7{wx=If<8@.a?;AW""VFP*kQ61H0D3ihET","dSjX\pz^l(/oOy$%9g5 >|,u4~mKns!Rce+N`rY)2[]ZMqL}-v_#B","&tG'JUb:C7{wx=If<8@.a?;AW""VFP*kQ61H0D3ihETdSjX\pz^l(/oOy$%9g5 >|,u4~mKns!Rce+N`rY)2[]ZMqL}-v_#B"
1,"dSjX\pz^l(/oOy$%9g5 >|,",u4~mKns!Rce+N`rY)2[]ZMqL}-v_#B,"dSjX\pz^l(/oOy$%9g5 >|,u4~mKns!Rce+N`rY)2[]ZMqL}-v_#B"
2,&tG'JUb:C7{wx=If<8@.a?,";AW""VFP*kQ61H0D3ihET","&tG'JUb:C7{wx=If<8@.a?;AW""VFP*kQ61H0D3ihET"
3,u4~mKns!Rce+N`rY),2[]ZMqL}-v_#B,u4~mKns!Rce+N`rY)2[]ZMqL}-v_#B
4,dSjX\pz^l(/oOy,"$%9g5 >|,","dSjX\pz^l(/oOy$%9g5 >|,"
5,";AW""VFP*",kQ61H0D3ihET,";AW""VFP*kQ61H0D3ihET"
6,&tG'JUb:C7,{wx=If<8@.a?,&tG'JUb:C7{wx=If<8@.a?
7,2[]ZMq,L}-v_#B,2[]ZMqL}-v_#B
8,u4~mKns!,Rce+N`rY),u4~mKns!Rce+N`rY)
9,$%9g5," >|,","$%9g5 >|,"
10,dSjX\p,z^l(/oOy,dSjX\pz^l(/oOy
11,kQ61H0,D3ihET,kQ61H0D3ihET
12,;AW,"""VFP*",";AW""VFP*"
13,{wx=If<8,@.a?,{wx=If<8@.a?
14,&tG'JU,b:C7,&tG'JUb:C7
15,L}-v,_#B,L}-v_#B
16,u4~m,Kns!,u4~mKns!
17,Rce+N,`rY),Rce+N`rY)
18,2[],ZMq,2[]ZMq
19, ,">|,"," >|,"
20,z^l,(/oOy,z^l(/oOy
21,dSj,X\p,dSjX\p
22,$%,9g5,$%9g5
23,D3,ihET,D3ihET
24,kQ,61H0,kQ61H0
25,"""V",FP*,"""VFP*"
26,;,AW,;AW
27,@.,a?,@.a?
28,{wx=,If<8,{wx=If<8
29,b:,C7,b:C7
30,&tG,'JU,&tG'JU
31,_,#B,_#B
32,L}-,v,L}-v
33,`r,Y),`rY)
34,u4,~m,u4~m
35,Rce,+N,Rce+N
36,2,[],2[]
37,Kn,s!,Kns!
38,Z,Mq,ZMq
39,>,"|,",">|,"
40,61,H0,61H0
41,D,3,D3
42,$,%,$%
43,dS,j,dSj
44,9,g5,9g5
45,X\,p,X\p
46,z,^l,z^l
47,(/o,Oy,(/oOy
48,ihE,T,ihET
49,A,W,AW
50,F,P*,FP*
51,"""",V,"""V"
52,k,Q,kQ
53,a,?,a?
54,@,.,@.
55,&,tG,&tG
56,b,:,b:
57,',JU,'JU
58,{w,x=,{wx=
59,C,7,C7
60,#,B,#B
61,If<,8,If<8
62,L,}-,L}-
63,K,n,Kn
64,|,",","|,"
65,+,N,+N
66,~,m,~m
67,[,],[]
68,`,r,`r
69,Y,),Y)
70,u,4,u4
71,s,!,s!
72,M,q,Mq
73,R,ce,Rce
74,O,y,Oy
75,i,hE,ihE
76,6,1,61
77,X,\,X\
78,(/,o,(/o
79,g,5,g5
80,^,l,^l
81,d,S,dS
82,H,0,H0
83,P,*,P*
84,J,U,JU
85,t,G,tG
86,x,=,x=
87,If,<,If<
88,},-,}-
89,{,w,{w
90,c,e,ce
91,h,E,hE
92,(,/,(/
93,I,f,If
