,left,right,combine
0,"hq,;V='%s8~DFNtEI]5RC|7)K9zGiB*_[-@21","gAdk :fJ^Tr.SUL\wpxY(?u!""H/jcl06mX&+Po`<M>OZ4eW{yban3Q#}v$","hq,;V='%s8~DFNtEI]5RC|7)K9zGiB*_[-@21gAdk :fJ^Tr.SUL\wpxY(?u!""H/jcl06mX&+Po`<M>OZ4eW{yban3Q#}v$"
1,"gAdk :fJ^Tr.SUL\wpxY(?u!""H/",jcl06mX&+Po`<M>OZ4eW{yban3Q#}v$,"gAdk :fJ^Tr.SUL\wpxY(?u!""H/jcl06mX&+Po`<M>OZ4eW{yban3Q#}v$"
2,"hq,;V='%s8~DFNtEI",]5RC|7)K9zGiB*_[-@21,"hq,;V='%s8~DFNtEI]5RC|7)K9zGiB*_[-@21"
3,jcl06mX&+Po`<M>OZ,4eW{yban3Q#}v$,jcl06mX&+Po`<M>OZ4eW{yban3Q#}v$
4,gAdk :fJ,"^Tr.SUL\wpxY(?u!""H/","gAdk :fJ^Tr.SUL\wpxY(?u!""H/"
5,]5RC|7)K9zG,iB*_[-@21,]5RC|7)K9zGiB*_[-@21
6,"hq,;V='",%s8~DFNtEI,"hq,;V='%s8~DFNtEI"
7,4eW{yba,n3Q#}v$,4eW{yban3Q#}v$
8,jcl06mX&+Po`<,M>OZ,jcl06mX&+Po`<M>OZ
9,^Tr.SUL\,"wpxY(?u!""H/","^Tr.SUL\wpxY(?u!""H/"
10,gAdk, :fJ,gAdk :fJ
11,iB*_,[-@21,iB*_[-@21
12,]5RC|7),K9zG,]5RC|7)K9zG
13,%s8~D,FNtEI,%s8~DFNtEI
14,n3Q#,}v$,n3Q#}v$
15,"hq,",;V=',"hq,;V='"
16,4eW,{yba,4eW{yba
17,M>,OZ,M>OZ
18,^Tr.S,UL\,^Tr.SUL\
19, :,fJ, :fJ
20,jcl06mX&+P,o`<,jcl06mX&+Po`<
21,wpxY(,"?u!""H/","wpxY(?u!""H/"
22,gA,dk,gAdk
23,[-@,21,[-@21
24,FN,tEI,FNtEI
25,K9,zG,K9zG
26,]5RC,|7),]5RC|7)
27,iB,*_,iB*_
28,%s,8~D,%s8~D
29,n3,Q#,n3Q#
30,;V,=',;V='
31,}v,$,}v$
32,h,"q,","hq,"
33,{,yba,{yba
34,O,Z,OZ
35,4e,W,4eW
36,o`,<,o`<
37,U,L\,UL\
38,?u,"!""H/","?u!""H/"
39,wp,xY(,wpxY(
40,jcl06m,X&+P,jcl06mX&+P
41,^Tr.,S,^Tr.S
42,f,J,fJ
43,M,>,M>
44, ,:, :
45,g,A,gA
46,d,k,dk
47,2,1,21
48,]5,RC,]5RC
49,z,G,zG
50,[,-@,[-@
51,|,7),|7)
52,F,N,FN
53,*,_,*_
54,i,B,iB
55,K,9,K9
56,t,EI,tEI
57,8,~D,8~D
58,q,",","q,"
59,%,s,%s
60,;,V,;V
61,yb,a,yba
62,n,3,n3
63,Q,#,Q#
64,=,',='
65,},v,}v
66,4,e,4e
67,^,Tr.,^Tr.
68,X,&+P,X&+P
69,o,`,o`
70,w,p,wp
71,"!""H",/,"!""H/"
72,jcl0,6m,jcl06m
73,?,u,?u
74,L,\,L\
75,xY,(,xY(
76,-,@,-@
77,R,C,RC
78,~,D,~D
79,],5,]5
80,E,I,EI
81,7,),7)
82,y,b,yb
83,&,+P,&+P
84,x,Y,xY
85,T,r.,Tr.
86,6,m,6m
87,jc,l0,jcl0
88,"!""",H,"!""H"
89,!,"""","!"""
90,+,P,+P
91,l,0,l0
92,j,c,jc
93,r,.,r.
