,left,right,combine
0,H0$ f4[)Mnl16/LzB'pZK!{~d_]9?;FDYhV,"2J<aG7>ig""E#SQAc\C`&:Rv3.U,N8OT*%u=sX(|j-xkqI^mowPer+}ybt5@W","H0$ f4[)Mnl16/LzB'pZK!{~d_]9?;FDYhV2J<aG7>ig""E#SQAc\C`&:Rv3.U,N8OT*%u=sX(|j-xkqI^mowPer+}ybt5@W"
1,"2J<aG7>ig""E#SQAc\C`&:Rv3.","U,N8OT*%u=sX(|j-xkqI^mowPer+}ybt5@W","2J<aG7>ig""E#SQAc\C`&:Rv3.U,N8OT*%u=sX(|j-xkqI^mowPer+}ybt5@W"
2,H0$ f4[)Mnl16/Lz,B'pZK!{~d_]9?;FDYhV,H0$ f4[)Mnl16/LzB'pZK!{~d_]9?;FDYhV
3,"U,N8OT*%u=sX(|j-xkqI^",mowPer+}ybt5@W,"U,N8OT*%u=sX(|j-xkqI^mowPer+}ybt5@W"
4,2J<aG7>ig,"""E#SQAc\C`&:Rv3.","2J<aG7>ig""E#SQAc\C`&:Rv3."
5,B'pZK!{~d_],9?;FDYhV,B'pZK!{~d_]9?;FDYhV
6,H0$ f4,[)Mnl16/Lz,H0$ f4[)Mnl16/Lz
7,mowPer,+}ybt5@W,mowPer+}ybt5@W
8,"U,N8OT*%u",=sX(|j-xkqI^,"U,N8OT*%u=sX(|j-xkqI^"
9,"""E#SQAc",\C`&:Rv3.,"""E#SQAc\C`&:Rv3."
10,2J<a,G7>ig,2J<aG7>ig
11,9?;F,DYhV,9?;FDYhV
12,[)Mnl,16/Lz,[)Mnl16/Lz
13,B'pZK!,{~d_],B'pZK!{~d_]
14,H0$, f4,H0$ f4
15,+}yb,t5@W,+}ybt5@W
16,mo,wPer,mowPer
17,=sX(|j-,xkqI^,=sX(|j-xkqI^
18,"U,N8O",T*%u,"U,N8OT*%u"
19,\C`&:,Rv3.,\C`&:Rv3.
20,"""E#",SQAc,"""E#SQAc"
21,G7,>ig,G7>ig
22,2J,<a,2J<a
23,DY,hV,DYhV
24,{~d_,],{~d_]
25,9?,;F,9?;F
26,[),Mnl,[)Mnl
27,16/,Lz,16/Lz
28,B'pZ,K!,B'pZK!
29, ,f4, f4
30,wP,er,wPer
31,+},yb,+}yb
32,H,0$,H0$
33,t5,@W,t5@W
34,m,o,mo
35,xk,qI^,xkqI^
36,=sX(,|j-,=sX(|j-
37,T*,%u,T*%u
38,"U,N",8O,"U,N8O"
39,Rv,3.,Rv3.
40,\C`&,:,\C`&:
41,SQ,Ac,SQAc
42,>i,g,>ig
43,"""",E#,"""E#"
44,<,a,<a
45,G,7,G7
46,2,J,2J
47,h,V,hV
48,L,z,Lz
49,K,!,K!
50,D,Y,DY
51,B',pZ,B'pZ
52,[,),[)
53,M,nl,Mnl
54,9,?,9?
55,{~,d_,{~d_
56,;,F,;F
57,f,4,f4
58,16,/,16/
59,@,W,@W
60,y,b,yb
61,e,r,er
62,t,5,t5
63,+,},+}
64,0,$,0$
65,w,P,wP
66,q,I^,qI^
67,"U,",N,"U,N"
68,%,u,%u
69,x,k,xk
70,=s,X(,=sX(
71,8,O,8O
72,|j,-,|j-
73,3,.,3.
74,T,*,T*
75,R,v,Rv
76,E,#,E#
77,>,i,>i
78,\C`,&,\C`&
79,S,Q,SQ
80,A,c,Ac
81,p,Z,pZ
82,1,6,16
83,d,_,d_
84,n,l,nl
85,B,',B'
86,{,~,{~
87,I,^,I^
88,|,j,|j
89,=,s,=s
90,X,(,X(
91,U,",","U,"
92,\,C`,\C`
93,C,`,C`
