,left,right,combine
0,"[]=Tc'B3Lg(J_ZdPO8`%Emj$;@>YG,H6!.Q:Fu","}7aAb""*n<9)tM-1+&eRqxy|w/vNikIh0~CslW2{pzrVUf?S X^4DKo\#5","[]=Tc'B3Lg(J_ZdPO8`%Emj$;@>YG,H6!.Q:Fu}7aAb""*n<9)tM-1+&eRqxy|w/vNikIh0~CslW2{pzrVUf?S X^4DKo\#5"
1,"}7aAb""*n<9)tM-1+&eRqxy",|w/vNikIh0~CslW2{pzrVUf?S X^4DKo\#5,"}7aAb""*n<9)tM-1+&eRqxy|w/vNikIh0~CslW2{pzrVUf?S X^4DKo\#5"
2,[]=Tc'B3Lg(J_ZdPO,"8`%Emj$;@>YG,H6!.Q:Fu","[]=Tc'B3Lg(J_ZdPO8`%Emj$;@>YG,H6!.Q:Fu"
3,|w/vNikIh0~CslW2{pzr,VUf?S X^4DKo\#5,|w/vNikIh0~CslW2{pzrVUf?S X^4DKo\#5
4,"}7aAb""*n",<9)tM-1+&eRqxy,"}7aAb""*n<9)tM-1+&eRqxy"
5,8`%Emj$;@>,"YG,H6!.Q:Fu","8`%Emj$;@>YG,H6!.Q:Fu"
6,[]=Tc'B,3Lg(J_ZdPO,[]=Tc'B3Lg(J_ZdPO
7,VUf?S X,^4DKo\#5,VUf?S X^4DKo\#5
8,|w/vNikIh0~,CslW2{pzr,|w/vNikIh0~CslW2{pzr
9,<9)tM,-1+&eRqxy,<9)tM-1+&eRqxy
10,}7aA,"b""*n","}7aAb""*n"
11,"YG,H6!.",Q:Fu,"YG,H6!.Q:Fu"
12,3Lg(J,_ZdPO,3Lg(J_ZdPO
13,8`%Em,j$;@>,8`%Emj$;@>
14,[]=,Tc'B,[]=Tc'B
15,^4DK,o\#5,^4DKo\#5
16,VUf,?S X,VUf?S X
17,CslW2{,pzr,CslW2{pzr
18,-1+&,eRqxy,-1+&eRqxy
19,|w/vNik,Ih0~,|w/vNikIh0~
20,<9,)tM,<9)tM
21,}7,aA,}7aA
22,"b""",*n,"b""*n"
23,Q:,Fu,Q:Fu
24,8`,%Em,8`%Em
25,_Z,dPO,_ZdPO
26,3Lg,(J,3Lg(J
27,j$;,@>,j$;@>
28,YG,",H6!.","YG,H6!."
29,Tc,'B,Tc'B
30,?S, X,?S X
31,^4,DK,^4DK
32,[,]=,[]=
33,o\,#5,o\#5
34,V,Uf,VUf
35,pz,r,pzr
36,|w/v,Nik,|w/vNik
37,-,1+&,-1+&
38,Ih0,~,Ih0~
39,CslW,2{,CslW2{
40,eR,qxy,eRqxy
41,),tM,)tM
42,<,9,<9
43,},7,}7
44,a,A,aA
45,F,u,Fu
46,*,n,*n
47,b,"""","b"""
48,3,Lg,3Lg
49,dP,O,dPO
50,8,`,8`
51,%E,m,%Em
52,",",H6!.,",H6!."
53,@,>,@>
54,Y,G,YG
55,_,Z,_Z
56,j,$;,j$;
57,(,J,(J
58,Q,:,Q:
59,',B,'B
60,U,f,Uf
61,?,S,?S
62, ,X, X
63,D,K,DK
64,T,c,Tc
65,],=,]=
66,o,\,o\
67,#,5,#5
68,^,4,^4
69,p,z,pz
70,t,M,tM
71,1+,&,1+&
72,q,xy,qxy
73,Ni,k,Nik
74,C,slW,CslW
75,e,R,eR
76,2,{,2{
77,I,h0,Ih0
78,|w,/v,|w/v
79,H,6!.,H6!.
80,L,g,Lg
81,$,;,$;
82,d,P,dP
83,%,E,%E
84,s,lW,slW
85,|,w,|w
86,1,+,1+
87,N,i,Ni
88,h,0,h0
89,/,v,/v
90,x,y,xy
91,6,!.,6!.
92,!,.,!.
93,l,W,lW
