,left,right,combine
0,"M+6l""gfayHk.IiPZ!|t3\A&O#V=T<4LE8j0} F_7?","@~u$ew9>5X(Bxv`%/Rs)No2KS],U1:YbDhq[QW^C*n{rzcp;mJd-G'","M+6l""gfayHk.IiPZ!|t3\A&O#V=T<4LE8j0} F_7?@~u$ew9>5X(Bxv`%/Rs)No2KS],U1:YbDhq[QW^C*n{rzcp;mJd-G'"
1,@~u$ew9>5X(Bxv`%/Rs)No2KS,"],U1:YbDhq[QW^C*n{rzcp;mJd-G'","@~u$ew9>5X(Bxv`%/Rs)No2KS],U1:YbDhq[QW^C*n{rzcp;mJd-G'"
2,"M+6l""gfayHk.IiPZ!|t3\A&O",#V=T<4LE8j0} F_7?,"M+6l""gfayHk.IiPZ!|t3\A&O#V=T<4LE8j0} F_7?"
3,"],U1:YbDhq[QW",^C*n{rzcp;mJd-G',"],U1:YbDhq[QW^C*n{rzcp;mJd-G'"
4,@~u$ew9>5X(,Bxv`%/Rs)No2KS,@~u$ew9>5X(Bxv`%/Rs)No2KS
5,#V=T<4LE8j,0} F_7?,#V=T<4LE8j0} F_7?
6,"M+6l""gfayHk.Ii",PZ!|t3\A&O,"M+6l""gfayHk.IiPZ!|t3\A&O"
7,^C*n{r,zcp;mJd-G',^C*n{rzcp;mJd-G'
8,"],U1:Y",bDhq[QW,"],U1:YbDhq[QW"
9,Bxv`%/Rs),No2KS,Bxv`%/Rs)No2KS
10,@~u$ew,9>5X(,@~u$ew9>5X(
11,0} ,F_7?,0} F_7?
12,#V=T<4,LE8j,#V=T<4LE8j
13,zcp;m,Jd-G',zcp;mJd-G'
14,"M+6l""gfa",yHk.Ii,"M+6l""gfayHk.Ii"
15,PZ!|t3,\A&O,PZ!|t3\A&O
16,^C*n,{r,^C*n{r
17,bDh,q[QW,bDhq[QW
18,"],U",1:Y,"],U1:Y"
19,No2,KS,No2KS
20,Bxv`%/,Rs),Bxv`%/Rs)
21,@~,u$ew,@~u$ew
22,9>5,X(,9>5X(
23,F_,7?,F_7?
24,LE,8j,LE8j
25,0}, ,0} 
26,#V=T,<4,#V=T<4
27,\A,&O,\A&O
28,PZ!,|t3,PZ!|t3
29,M+6,"l""gfa","M+6l""gfa"
30,Jd-,G',Jd-G'
31,zcp,;m,zcp;m
32,yHk,.Ii,yHk.Ii
33,{,r,{r
34,],",U","],U"
35,q[,QW,q[QW
36,b,Dh,bDh
37,1:,Y,1:Y
38,^C,*n,^C*n
39,No,2,No2
40,K,S,KS
41,Rs,),Rs)
42,X,(,X(
43,u$,ew,u$ew
44,9>,5,9>5
45,Bxv`,%/,Bxv`%/
46,@,~,@~
47,7,?,7?
48,<,4,<4
49,L,E,LE
50,F,_,F_
51,8,j,8j
52,0,},0}
53,"l""gf",a,"l""gfa"
54,G,',G'
55,&,O,&O
56,z,cp,zcp
57,.I,i,.Ii
58,M,+6,M+6
59,#V,=T,#V=T
60,P,Z!,PZ!
61,;,m,;m
62,y,Hk,yHk
63,Jd,-,Jd-
64,|t,3,|t3
65,\,A,\A
66,D,h,Dh
67,q,[,q[
68,",",U,",U"
69,*,n,*n
70,1,:,1:
71,^,C,^C
72,Q,W,QW
73,N,o,No
74,%,/,%/
75,Bx,v`,Bxv`
76,R,s,Rs
77,e,w,ew
78,9,>,9>
79,u,$,u$
80,+,6,+6
81,Z,!,Z!
82,J,d,Jd
83,c,p,cp
84,#,V,#V
85,.,I,.I
86,=,T,=T
87,|,t,|t
88,H,k,Hk
89,"l""g",f,"l""gf"
90,B,x,Bx
91,v,`,v`
92,l,"""g","l""g"
93,"""",g,"""g"
