,left,right,combine
0,3vd7rT~/<A;.\_Lo{a[DHhQIG 0-K#(u%e+k,"x,]@^X`1ZUf'c>gp5C4W6Bz:9Y$=mP&}!lq|)EwSV8R2""?jsbNn*iJtOyMF","3vd7rT~/<A;.\_Lo{a[DHhQIG 0-K#(u%e+kx,]@^X`1ZUf'c>gp5C4W6Bz:9Y$=mP&}!lq|)EwSV8R2""?jsbNn*iJtOyMF"
1,"x,]@^X`1ZUf'c>gp5C4W6Bz:9Y$","=mP&}!lq|)EwSV8R2""?jsbNn*iJtOyMF","x,]@^X`1ZUf'c>gp5C4W6Bz:9Y$=mP&}!lq|)EwSV8R2""?jsbNn*iJtOyMF"
2,3vd7rT~/<A;.\_Lo{a[DH,hQIG 0-K#(u%e+k,3vd7rT~/<A;.\_Lo{a[DHhQIG 0-K#(u%e+k
3,=mP&}!lq|)EwS,"V8R2""?jsbNn*iJtOyMF","=mP&}!lq|)EwSV8R2""?jsbNn*iJtOyMF"
4,"x,]@^X`1ZUf'",c>gp5C4W6Bz:9Y$,"x,]@^X`1ZUf'c>gp5C4W6Bz:9Y$"
5,hQIG 0-,K#(u%e+k,hQIG 0-K#(u%e+k
6,3vd7rT~/<A;.,\_Lo{a[DH,3vd7rT~/<A;.\_Lo{a[DH
7,"V8R2""?jsb",Nn*iJtOyMF,"V8R2""?jsbNn*iJtOyMF"
8,=mP&}!,lq|)EwS,=mP&}!lq|)EwS
9,c>gp5C4W,6Bz:9Y$,c>gp5C4W6Bz:9Y$
10,"x,]@^",X`1ZUf',"x,]@^X`1ZUf'"
11,K#(u,%e+k,K#(u%e+k
12,hQIG, 0-,hQIG 0-
13,3vd7rT,~/<A;.,3vd7rT~/<A;.
14,\_Lo,{a[DH,\_Lo{a[DH
15,Nn*i,JtOyMF,Nn*iJtOyMF
16,V8R2,"""?jsb","V8R2""?jsb"
17,lq|,)EwS,lq|)EwS
18,=mP&,}!,=mP&}!
19,6Bz,:9Y$,6Bz:9Y$
20,X`1,ZUf',X`1ZUf'
21,c>gp5C,4W,c>gp5C4W
22,"x,",]@^,"x,]@^"
23,K#,(u,K#(u
24,%e,+k,%e+k
25, ,0-, 0-
26,{a[,DH,{a[DH
27,\_,Lo,\_Lo
28,3v,d7rT,3vd7rT
29,JtO,yMF,JtOyMF
30,~/<,A;.,~/<A;.
31,hQ,IG,hQIG
32,"""?",jsb,"""?jsb"
33,V8,R2,V8R2
34,Nn,*i,Nn*i
35,=m,P&,=mP&
36,),EwS,)EwS
37,},!,}!
38,lq,|,lq|
39,:,9Y$,:9Y$
40,6B,z,6Bz
41,X,`1,X`1
42,4,W,4W
43,c>gp5,C,c>gp5C
44,ZU,f',ZUf'
45,],@^,]@^
46,+,k,+k
47,K,#,K#
48,x,",","x,"
49,0,-,0-
50,(,u,(u
51,%,e,%e
52,D,H,DH
53,yM,F,yMF
54,I,G,IG
55,{a,[,{a[
56,d,7rT,d7rT
57,Jt,O,JtO
58,L,o,Lo
59,\,_,\_
60,A;,.,A;.
61,h,Q,hQ
62,~,/<,~/<
63,3,v,3v
64,j,sb,jsb
65,*,i,*i
66,N,n,Nn
67,R,2,R2
68,V,8,V8
69,"""",?,"""?"
70,l,q,lq
71,P,&,P&
72,E,wS,EwS
73,=,m,=m
74,9,Y$,9Y$
75,6,B,6B
76,Z,U,ZU
77,@,^,@^
78,`,1,`1
79,f,',f'
80,c>gp,5,c>gp5
81,J,t,Jt
82,{,a,{a
83,A,;,A;
84,/,<,/<
85,7,rT,7rT
86,y,M,yM
87,s,b,sb
88,w,S,wS
89,Y,$,Y$
90,c,>gp,c>gp
91,r,T,rT
92,>,gp,>gp
93,g,p,gp
