,left,right,combine
0,p1!l> 6HN%92Xb4KP*QWU'eo~hAS0Rfg@a_d]wcJ3v,"G&#Dt.TVi{r`C}-j[By;xM?FsY57k""8)<OIq(^Z/\zn$Lu,=E|:+m","p1!l> 6HN%92Xb4KP*QWU'eo~hAS0Rfg@a_d]wcJ3vG&#Dt.TVi{r`C}-j[By;xM?FsY57k""8)<OIq(^Z/\zn$Lu,=E|:+m"
1,G&#Dt.TVi{r`C}-j[By;xM?,"FsY57k""8)<OIq(^Z/\zn$Lu,=E|:+m","G&#Dt.TVi{r`C}-j[By;xM?FsY57k""8)<OIq(^Z/\zn$Lu,=E|:+m"
2,p1!l> 6HN%92Xb4KP,*QWU'eo~hAS0Rfg@a_d]wcJ3v,p1!l> 6HN%92Xb4KP*QWU'eo~hAS0Rfg@a_d]wcJ3v
3,"FsY57k""8)<OIq","(^Z/\zn$Lu,=E|:+m","FsY57k""8)<OIq(^Z/\zn$Lu,=E|:+m"
4,G&#Dt.TVi{r`,C}-j[By;xM?,G&#Dt.TVi{r`C}-j[By;xM?
5,*QWU'eo~hAS0R,fg@a_d]wcJ3v,*QWU'eo~hAS0Rfg@a_d]wcJ3v
6,p1!l> 6H,N%92Xb4KP,p1!l> 6HN%92Xb4KP
7,(^Z/\zn$,"Lu,=E|:+m","(^Z/\zn$Lu,=E|:+m"
8,"FsY57k""",8)<OIq,"FsY57k""8)<OIq"
9,C}-j[B,y;xM?,C}-j[By;xM?
10,*QWU'eo~,hAS0R,*QWU'eo~hAS0R
11,fg@a_d,]wcJ3v,fg@a_d]wcJ3v
12,G&#Dt.T,Vi{r`,G&#Dt.TVi{r`
13,N%9,2Xb4KP,N%92Xb4KP
14,"Lu,=",E|:+m,"Lu,=E|:+m"
15,p1!l>, 6H,p1!l> 6H
16,(^Z/,\zn$,(^Z/\zn$
17,8),<OIq,8)<OIq
18,FsY,"57k""","FsY57k"""
19,y;x,M?,y;xM?
20,C}-j,[B,C}-j[B
21,]w,cJ3v,]wcJ3v
22,G&#,Dt.T,G&#Dt.T
23,hA,S0R,hAS0R
24,fg@,a_d,fg@a_d
25,Vi{,r`,Vi{r`
26,*QW,U'eo~,*QWU'eo~
27,2Xb,4KP,2Xb4KP
28,N,%9,N%9
29,E|:,+m,E|:+m
30,Lu,",=","Lu,="
31, ,6H, 6H
32,p1,!l>,p1!l>
33,\,zn$,\zn$
34,(,^Z/,(^Z/
35,<O,Iq,<OIq
36,F,sY,FsY
37,57,"k""","57k"""
38,8,),8)
39,M,?,M?
40,[,B,[B
41,y;,x,y;x
42,r,`,r`
43,V,i{,Vi{
44,a_,d,a_d
45,S,0R,S0R
46,D,t.T,Dt.T
47,fg,@,fg@
48,],w,]w
49,*,QW,*QW
50,c,J3v,cJ3v
51,h,A,hA
52,U'eo,~,U'eo~
53,G&,#,G&#
54,C,}-j,C}-j
55,4,KP,4KP
56,2,Xb,2Xb
57,%,9,%9
58,^Z,/,^Z/
59,!,l>,!l>
60,p,1,p1
61,6,H,6H
62,E,|:,E|:
63,",",=,",="
64,+,m,+m
65,z,n$,zn$
66,L,u,Lu
67,I,q,Iq
68,5,7,57
69,k,"""","k"""
70,<,O,<O
71,s,Y,sY
72,y,;,y;
73,U,'eo,U'eo
74,f,g,fg
75,a,_,a_
76,J3,v,J3v
77,G,&,G&
78,}-,j,}-j
79,K,P,KP
80,i,{,i{
81,t,.T,t.T
82,Q,W,QW
83,0,R,0R
84,X,b,Xb
85,l,>,l>
86,n,$,n$
87,|,:,|:
88,^,Z,^Z
89,},-,}-
90,.,T,.T
91,J,3,J3
92,'e,o,'eo
93,',e,'e
