,left,right,combine
0,"k|FZD%Q= E^\#s$LNaux0)M,*XfryV9p-d5.o","1/J4;[c?b{`GeqTw}7v]3HICBY@SU!<P""2(>z8KiW~nOtj:Ah&R'gl+_m6","k|FZD%Q= E^\#s$LNaux0)M,*XfryV9p-d5.o1/J4;[c?b{`GeqTw}7v]3HICBY@SU!<P""2(>z8KiW~nOtj:Ah&R'gl+_m6"
1,1/J4;[c?b{`GeqTw}7v]3HIC,"BY@SU!<P""2(>z8KiW~nOtj:Ah&R'gl+_m6","1/J4;[c?b{`GeqTw}7v]3HICBY@SU!<P""2(>z8KiW~nOtj:Ah&R'gl+_m6"
2,k|FZD%Q= E^\#s,"$LNaux0)M,*XfryV9p-d5.o","k|FZD%Q= E^\#s$LNaux0)M,*XfryV9p-d5.o"
3,"BY@SU!<P""2(>z8KiW~n",Otj:Ah&R'gl+_m6,"BY@SU!<P""2(>z8KiW~nOtj:Ah&R'gl+_m6"
4,1/J4;[c?b,{`GeqTw}7v]3HIC,1/J4;[c?b{`GeqTw}7v]3HIC
5,"$LNaux0)M,",*XfryV9p-d5.o,"$LNaux0)M,*XfryV9p-d5.o"
6,Otj:Ah&,R'gl+_m6,Otj:Ah&R'gl+_m6
7,k|FZD%Q,= E^\#s,k|FZD%Q= E^\#s
8,"BY@SU!<P""2(",>z8KiW~n,"BY@SU!<P""2(>z8KiW~n"
9,{`GeqTw,}7v]3HIC,{`GeqTw}7v]3HIC
10,1/J4;,[c?b,1/J4;[c?b
11,$LNau,"x0)M,","$LNaux0)M,"
12,*XfryV,9p-d5.o,*XfryV9p-d5.o
13,k|FZ,D%Q,k|FZD%Q
14,= E^,\#s,= E^\#s
15,Otj:,Ah&,Otj:Ah&
16,R'g,l+_m6,R'gl+_m6
17,>z8KiW,~n,>z8KiW~n
18,}7v,]3HIC,}7v]3HIC
19,{`Ge,qTw,{`GeqTw
20,BY@SU!<,"P""2(","BY@SU!<P""2("
21,[c,?b,[c?b
22,1/J,4;,1/J4;
23,9p-d5,.o,9p-d5.o
24,*Xf,ryV,*XfryV
25,x0,")M,","x0)M,"
26,$L,Nau,$LNau
27,R,'g,R'g
28,= ,E^,= E^
29,\,#s,\#s
30,k|,FZ,k|FZ
31,D,%Q,D%Q
32,A,h&,Ah&
33,Ot,j:,Otj:
34,l+_,m6,l+_m6
35,~,n,~n
36,BY@,SU!<,BY@SU!<
37,},7v,}7v
38,>z,8KiW,>z8KiW
39,"P""",2(,"P""2("
40,q,Tw,qTw
41,{`,Ge,{`Ge
42,]3,HIC,]3HIC
43,[,c,[c
44,?,b,?b
45,4,;,4;
46,),"M,",")M,"
47,Na,u,Nau
48,1,/J,1/J
49,*X,f,*Xf
50,ry,V,ryV
51,9,p-d5,9p-d5
52,$,L,$L
53,.,o,.o
54,x,0,x0
55,',g,'g
56,h,&,h&
57,l+,_,l+_
58,k,|,k|
59,E,^,E^
60,=, ,= 
61,O,t,Ot
62,#,s,#s
63,j,:,j:
64,m,6,m6
65,F,Z,FZ
66,%,Q,%Q
67,B,Y@,BY@
68,8K,iW,8KiW
69,>,z,>z
70,T,w,Tw
71,2,(,2(
72,7,v,7v
73,P,"""","P"""
74,SU,!<,SU!<
75,G,e,Ge
76,],3,]3
77,{,`,{`
78,HI,C,HIC
79,p,-d5,p-d5
80,N,a,Na
81,r,y,ry
82,/,J,/J
83,M,",","M,"
84,*,X,*X
85,l,+,l+
86,!,<,!<
87,S,U,SU
88,i,W,iW
89,Y,@,Y@
90,8,K,8K
91,H,I,HI
92,-,d5,-d5
93,d,5,d5
