,left,right,combine
0,",i{%>Yu$I6@M-NBfG[!3zgeSjZp=7wkbUHtdm9` ","#C'48}A""cnRsV|vK&_5q~l]Q^ETa\W1/?+OxD.*)(<L:hPX0yF2oJr;",",i{%>Yu$I6@M-NBfG[!3zgeSjZp=7wkbUHtdm9` #C'48}A""cnRsV|vK&_5q~l]Q^ETa\W1/?+OxD.*)(<L:hPX0yF2oJr;"
1,"#C'48}A""cnRsV|vK&_5",q~l]Q^ETa\W1/?+OxD.*)(<L:hPX0yF2oJr;,"#C'48}A""cnRsV|vK&_5q~l]Q^ETa\W1/?+OxD.*)(<L:hPX0yF2oJr;"
2,",i{%>Yu$I6@M-N",BfG[!3zgeSjZp=7wkbUHtdm9` ,",i{%>Yu$I6@M-NBfG[!3zgeSjZp=7wkbUHtdm9` "
3,q~l]Q^ETa\W1/?+OxD.*,)(<L:hPX0yF2oJr;,q~l]Q^ETa\W1/?+OxD.*)(<L:hPX0yF2oJr;
4,"#C'48}A""cnR",sV|vK&_5,"#C'48}A""cnRsV|vK&_5"
5,BfG[!3zgeSjZp=,7wkbUHtdm9` ,BfG[!3zgeSjZp=7wkbUHtdm9` 
6,",i{%>Y",u$I6@M-N,",i{%>Yu$I6@M-N"
7,)(<L:hP,X0yF2oJr;,)(<L:hPX0yF2oJr;
8,q~l]Q^ETa\,W1/?+OxD.*,q~l]Q^ETa\W1/?+OxD.*
9,sV|v,K&_5,sV|vK&_5
10,7wkbUHt,dm9` ,7wkbUHtdm9` 
11,#C'48},"A""cnR","#C'48}A""cnR"
12,BfG[!3zg,eSjZp=,BfG[!3zgeSjZp=
13,u$I6,@M-N,u$I6@M-N
14,",i{",%>Y,",i{%>Y"
15,X0yF2o,Jr;,X0yF2oJr;
16,W1/?+O,xD.*,W1/?+OxD.*
17,)(<,L:hP,)(<L:hP
18,q~,l]Q^ETa\,q~l]Q^ETa\
19,K&,_5,K&_5
20,sV,|v,sV|v
21,7wkb,UHt,7wkbUHt
22,#C'4,8},#C'48}
23,dm9,` ,dm9` 
24,"A""",cnR,"A""cnR"
25,eSj,Zp=,eSjZp=
26,Bf,G[!3zg,BfG[!3zg
27,@M,-N,@M-N
28,u$,I6,u$I6
29,%,>Y,%>Y
30,",",i{,",i{"
31,Jr,;,Jr;
32,x,D.*,xD.*
33,l]Q^,ETa\,l]Q^ETa\
34,X0yF,2o,X0yF2o
35,),(<,)(<
36,W1/,?+O,W1/?+O
37,L,:hP,L:hP
38,|,v,|v
39,K,&,K&
40,_,5,_5
41,q,~,q~
42,cn,R,cnR
43,#C,'4,#C'4
44,7w,kb,7wkb
45,UH,t,UHt
46,A,"""","A"""
47,s,V,sV
48,8,},8}
49,Zp,=,Zp=
50,e,Sj,eSj
51,`, ,` 
52,G[!3,zg,G[!3zg
53,d,m9,dm9
54,@,M,@M
55,B,f,Bf
56,I,6,I6
57,>,Y,>Y
58,u,$,u$
59,-,N,-N
60,i,{,i{
61,ETa,\,ETa\
62,D,.*,D.*
63,X,0yF,X0yF
64,:,hP,:hP
65,J,r,Jr
66,2,o,2o
67,l]Q,^,l]Q^
68,W1,/,W1/
69,(,<,(<
70,?,+O,?+O
71,k,b,kb
72,U,H,UH
73,m,9,m9
74,z,g,zg
75,c,n,cn
76,#,C,#C
77,S,j,Sj
78,G[!,3,G[!3
79,Z,p,Zp
80,7,w,7w
81,',4,'4
82,0,yF,0yF
83,+,O,+O
84,h,P,hP
85,W,1,W1
86,l,]Q,l]Q
87,E,Ta,ETa
88,.,*,.*
89,G,[!,G[!
90,[,!,[!
91,T,a,Ta
92,y,F,yF
93,],Q,]Q
