,left,right,combine
0,"YzU{=&#[sh]""e7(Xxib LuwORcq'j5+^/\}","a.pBI8mlW?A!>:oH%yP$-)Md<*NKrSEJ4;tk0f@QD2~|CVn136TZG_g,`Fv9","YzU{=&#[sh]""e7(Xxib LuwORcq'j5+^/\}a.pBI8mlW?A!>:oH%yP$-)Md<*NKrSEJ4;tk0f@QD2~|CVn136TZG_g,`Fv9"
1,a.pBI8mlW?A!>:oH%yP$-)Md<*NK,"rSEJ4;tk0f@QD2~|CVn136TZG_g,`Fv9","a.pBI8mlW?A!>:oH%yP$-)Md<*NKrSEJ4;tk0f@QD2~|CVn136TZG_g,`Fv9"
2,"YzU{=&#[sh]""e7(Xxib", LuwORcq'j5+^/\},"YzU{=&#[sh]""e7(Xxib LuwORcq'j5+^/\}"
3,rSEJ4;tk0f@QD2~|,"CVn136TZG_g,`Fv9","rSEJ4;tk0f@QD2~|CVn136TZG_g,`Fv9"
4,a.pBI8mlW?A!>:o,H%yP$-)Md<*NK,a.pBI8mlW?A!>:oH%yP$-)Md<*NK
5, LuwORc,q'j5+^/\}, LuwORcq'j5+^/\}
6,YzU{=&#[sh,"]""e7(Xxib","YzU{=&#[sh]""e7(Xxib"
7,CVn136T,"ZG_g,`Fv9","CVn136TZG_g,`Fv9"
8,rSEJ4;t,k0f@QD2~|,rSEJ4;tk0f@QD2~|
9,H%yP$-),Md<*NK,H%yP$-)Md<*NK
10,a.pBI8m,lW?A!>:o,a.pBI8mlW?A!>:o
11,q'j5,+^/\},q'j5+^/\}
12, Lu,wORc, LuwORc
13,"ZG_g,",`Fv9,"ZG_g,`Fv9"
14,YzU{,=&#[sh,YzU{=&#[sh
15,"]""e7",(Xxib,"]""e7(Xxib"
16,CVn1,36T,CVn136T
17,k0f@,QD2~|,k0f@QD2~|
18,rSE,J4;t,rSEJ4;t
19,Md<*,NK,Md<*NK
20,a.,pBI8m,a.pBI8m
21,lW?,A!>:o,lW?A!>:o
22,H%yP,$-),H%yP$-)
23,+^/,\},+^/\}
24,q',j5,q'j5
25,wO,Rc,wORc
26, ,Lu, Lu
27,36,T,36T
28,"]""",e7,"]""e7"
29,Y,zU{,YzU{
30,(X,xib,(Xxib
31,=&#,[sh,=&#[sh
32,ZG_,"g,","ZG_g,"
33,`F,v9,`Fv9
34,CV,n1,CVn1
35,k0,f@,k0f@
36,QD2,~|,QD2~|
37,J4,;t,J4;t
38,r,SE,rSE
39,N,K,NK
40,l,W?,lW?
41,Md<,*,Md<*
42,H%,yP,H%yP
43,\,},\}
44,$,-),$-)
45,a,.,a.
46,pBI8,m,pBI8m
47,A!>,:o,A!>:o
48,w,O,wO
49,+,^/,+^/
50,j,5,j5
51,q,',q'
52,R,c,Rc
53,L,u,Lu
54,g,",","g,"
55,z,U{,zU{
56,v,9,v9
57,],"""","]"""
58,ZG,_,ZG_
59,[,sh,[sh
60,`,F,`F
61,xi,b,xib
62,3,6,36
63,e,7,e7
64,(,X,(X
65,=,&#,=&#
66,k,0,k0
67,~,|,~|
68,C,V,CV
69,J,4,J4
70,S,E,SE
71,;,t,;t
72,n,1,n1
73,f,@,f@
74,Q,D2,QD2
75,Md,<,Md<
76,A!,>,A!>
77,H,%,H%
78,p,BI8,pBI8
79,W,?,W?
80,:,o,:o
81,-,),-)
82,y,P,yP
83,^,/,^/
84,x,i,xi
85,&,#,&#
86,U,{,U{
87,Z,G,ZG
88,s,h,sh
89,D,2,D2
90,A,!,A!
91,M,d,Md
92,BI,8,BI8
93,B,I,BI
