,left,right,combine
0,o1MFz_NWXRw:{4O#G@Tv=[ 8?6adt~}cy^fJ,">P!K*|Bmn-$h]&Vsu0(Zqp5EbS%UrH9<'Y3ie2""CL\);xA.k+lQD,j`7Ig/","o1MFz_NWXRw:{4O#G@Tv=[ 8?6adt~}cy^fJ>P!K*|Bmn-$h]&Vsu0(Zqp5EbS%UrH9<'Y3ie2""CL\);xA.k+lQD,j`7Ig/"
1,>P!K*|Bmn-$h]&Vsu0(Zqp5EbS%,"UrH9<'Y3ie2""CL\);xA.k+lQD,j`7Ig/",">P!K*|Bmn-$h]&Vsu0(Zqp5EbS%UrH9<'Y3ie2""CL\);xA.k+lQD,j`7Ig/"
2,o1MFz_NWXRw:{4O#G@Tv,=[ 8?6adt~}cy^fJ,o1MFz_NWXRw:{4O#G@Tv=[ 8?6adt~}cy^fJ
3,"UrH9<'Y3ie2""CL\)",";xA.k+lQD,j`7Ig/","UrH9<'Y3ie2""CL\);xA.k+lQD,j`7Ig/"
4,>P!K*|Bmn-$h]&Vsu,0(Zqp5EbS%,>P!K*|Bmn-$h]&Vsu0(Zqp5EbS%
5,=[ 8?6a,dt~}cy^fJ,=[ 8?6adt~}cy^fJ
6,o1MFz_NWXRw,:{4O#G@Tv,o1MFz_NWXRw:{4O#G@Tv
7,;xA.k+l,"QD,j`7Ig/",";xA.k+lQD,j`7Ig/"
8,UrH9<'Y3,"ie2""CL\)","UrH9<'Y3ie2""CL\)"
9,0(Zqp5,EbS%,0(Zqp5EbS%
10,>P!K*|,Bmn-$h]&Vsu,>P!K*|Bmn-$h]&Vsu
11,dt~},cy^fJ,dt~}cy^fJ
12,=[ ,8?6a,=[ 8?6a
13,o1MFz,_NWXRw,o1MFz_NWXRw
14,:{4O#,G@Tv,:{4O#G@Tv
15,"QD,j`",7Ig/,"QD,j`7Ig/"
16,"ie2""",CL\),"ie2""CL\)"
17,;xA,.k+l,;xA.k+l
18,UrH9,<'Y3,UrH9<'Y3
19,Eb,S%,EbS%
20,>P!,K*|,>P!K*|
21,Bmn-$h]&,Vsu,Bmn-$h]&Vsu
22,0(Zq,p5,0(Zqp5
23,cy,^fJ,cy^fJ
24,dt,~},dt~}
25,8?,6a,8?6a
26,=[, ,=[ 
27,_NW,XRw,_NWXRw
28,o1M,Fz,o1MFz
29,:{4,O#,:{4O#
30,G@,Tv,G@Tv
31,7I,g/,7Ig/
32,QD,",j`","QD,j`"
33,ie,"2""","ie2"""
34,.k,+l,.k+l
35,;,xA,;xA
36,CL,\),CL\)
37,<,'Y3,<'Y3
38,E,b,Eb
39,S,%,S%
40,U,rH9,UrH9
41,0(,Zq,0(Zq
42,V,su,Vsu
43,^,fJ,^fJ
44,p,5,p5
45,>P,!,>P!
46,K,*|,K*|
47,Bmn-$,h]&,Bmn-$h]&
48,c,y,cy
49,~,},~}
50,6,a,6a
51,8,?,8?
52,d,t,dt
53,",j",`,",j`"
54,_N,W,_NW
55,X,Rw,XRw
56,T,v,Tv
57,g,/,g/
58,:{,4,:{4
59,G,@,G@
60,=,[,=[
61,7,I,7I
62,F,z,Fz
63,o,1M,o1M
64,O,#,O#
65,i,e,ie
66,x,A,xA
67,C,L,CL
68,2,"""","2"""
69,Q,D,QD
70,',Y3,'Y3
71,+,l,+l
72,\,),\)
73,.,k,.k
74,rH,9,rH9
75,Z,q,Zq
76,0,(,0(
77,>,P,>P
78,f,J,fJ
79,s,u,su
80,Bmn-,$,Bmn-$
81,h],&,h]&
82,*,|,*|
83,1,M,1M
84,R,w,Rw
85,:,{,:{
86,",",j,",j"
87,_,N,_N
88,Y,3,Y3
89,r,H,rH
90,h,],h]
91,Bm,n-,Bmn-
92,B,m,Bm
93,n,-,n-
