,left,right,combine
0,"9.31eI4JCy,:=%+ak!i^Z}McvtwDQ#L&*p",")PH7?SKmj'-gnrsR >GzFb]@oB0U|xYX(\{V5$AfhN<ldE[TWq""u`;~6_O/28","9.31eI4JCy,:=%+ak!i^Z}McvtwDQ#L&*p)PH7?SKmj'-gnrsR >GzFb]@oB0U|xYX(\{V5$AfhN<ldE[TWq""u`;~6_O/28"
1,)PH7?SKmj'-gnrsR >GzFb,"]@oB0U|xYX(\{V5$AfhN<ldE[TWq""u`;~6_O/28",")PH7?SKmj'-gnrsR >GzFb]@oB0U|xYX(\{V5$AfhN<ldE[TWq""u`;~6_O/28"
2,"9.31eI4JCy,:=%+ak",!i^Z}McvtwDQ#L&*p,"9.31eI4JCy,:=%+ak!i^Z}McvtwDQ#L&*p"
3,]@oB0U|xYX(\{V5,"$AfhN<ldE[TWq""u`;~6_O/28","]@oB0U|xYX(\{V5$AfhN<ldE[TWq""u`;~6_O/28"
4,)PH7?SKmj'-gn,rsR >GzFb,)PH7?SKmj'-gnrsR >GzFb
5,!i^Z}Mcv,twDQ#L&*p,!i^Z}McvtwDQ#L&*p
6,"9.31eI4JCy,",:=%+ak,"9.31eI4JCy,:=%+ak"
7,$AfhN<ldE[,"TWq""u`;~6_O/28","$AfhN<ldE[TWq""u`;~6_O/28"
8,]@oB0,U|xYX(\{V5,]@oB0U|xYX(\{V5
9,rsR ,>GzFb,rsR >GzFb
10,)PH7?S,Kmj'-gn,)PH7?SKmj'-gn
11,twD,Q#L&*p,twDQ#L&*p
12,!i^Z,}Mcv,!i^Z}Mcv
13,:=%,+ak,:=%+ak
14,$Af,hN<ldE[,$AfhN<ldE[
15,"TWq""u`",;~6_O/28,"TWq""u`;~6_O/28"
16,9.31eI4,"JCy,","9.31eI4JCy,"
17,U|x,YX(\{V5,U|xYX(\{V5
18,]@,oB0,]@oB0
19,>G,zFb,>GzFb
20,Km,j'-gn,Kmj'-gn
21,)PH,7?S,)PH7?S
22,rsR, ,rsR 
23,Q#L,&*p,Q#L&*p
24,tw,D,twD
25,}M,cv,}Mcv
26,+a,k,+ak
27,!i,^Z,!i^Z
28,:,=%,:=%
29,JC,"y,","JCy,"
30,;~6_,O/28,;~6_O/28
31,hN<,ldE[,hN<ldE[
32,9.3,1eI4,9.31eI4
33,YX,(\{V5,YX(\{V5
34,$A,f,$Af
35,"TWq""",u`,"TWq""u`"
36,U,|x,U|x
37,],@,]@
38,o,B0,oB0
39,zF,b,zFb
40,r,sR,rsR
41,K,m,Km
42,)P,H,)PH
43,>,G,>G
44,j'-g,n,j'-gn
45,7?,S,7?S
46,&,*p,&*p
47,Q,#L,Q#L
48,+,a,+a
49,c,v,cv
50,t,w,tw
51,},M,}M
52,^,Z,^Z
53,!,i,!i
54,=,%,=%
55,|,x,|x
56,TWq,"""","TWq"""
57,(\{,V5,(\{V5
58,Y,X,YX
59,;~,6_,;~6_
60,y,",","y,"
61,9.,3,9.3
62,1e,I4,1eI4
63,$,A,$A
64,J,C,JC
65,ld,E[,ldE[
66,u,`,u`
67,O/2,8,O/28
68,h,N<,hN<
69,B,0,B0
70,#,L,#L
71,),P,)P
72,j,'-g,j'-g
73,*,p,*p
74,7,?,7?
75,z,F,zF
76,s,R,sR
77,1,e,1e
78,(\,{,(\{
79,l,d,ld
80,T,Wq,TWq
81,;,~,;~
82,O/,2,O/2
83,6,_,6_
84,9,.,9.
85,V,5,V5
86,N,<,N<
87,E,[,E[
88,I,4,I4
89,',-g,'-g
90,-,g,-g
91,(,\,(\
92,W,q,Wq
93,O,/,O/
