,left,right,combine
0,XSMyDk7 B1GNc^%bhJ)]THK\~nrsi4m_pZY`W,"#&F6([djUx95-3g}Of.!z{*+@oqua2CvQ|""8LVI<etAw;>='/:P,0lRE?$","XSMyDk7 B1GNc^%bhJ)]THK\~nrsi4m_pZY`W#&F6([djUx95-3g}Of.!z{*+@oqua2CvQ|""8LVI<etAw;>='/:P,0lRE?$"
1,#&F6([djUx95-3g}Of.!z{*+@oq,"ua2CvQ|""8LVI<etAw;>='/:P,0lRE?$","#&F6([djUx95-3g}Of.!z{*+@oqua2CvQ|""8LVI<etAw;>='/:P,0lRE?$"
2,XSMyDk7 B1GNc^%,bhJ)]THK\~nrsi4m_pZY`W,XSMyDk7 B1GNc^%bhJ)]THK\~nrsi4m_pZY`W
3,"ua2CvQ|""8LVI","<etAw;>='/:P,0lRE?$","ua2CvQ|""8LVI<etAw;>='/:P,0lRE?$"
4,#&F6([djUx95-3,g}Of.!z{*+@oq,#&F6([djUx95-3g}Of.!z{*+@oq
5,bhJ)]THK\~n,rsi4m_pZY`W,bhJ)]THK\~nrsi4m_pZY`W
6,XSMyDk7 ,B1GNc^%,XSMyDk7 B1GNc^%
7,<etAw;>=,"'/:P,0lRE?$","<etAw;>='/:P,0lRE?$"
8,ua2C,"vQ|""8LVI","ua2CvQ|""8LVI"
9,g}Of.!z,{*+@oq,g}Of.!z{*+@oq
10,rsi4m,_pZY`W,rsi4m_pZY`W
11,#&F6([d,jUx95-3,#&F6([djUx95-3
12,bhJ)],THK\~n,bhJ)]THK\~n
13,B1G,Nc^%,B1GNc^%
14,XSMyD,k7 ,XSMyDk7 
15,<etAw;,>=,<etAw;>=
16,"'/:P,",0lRE?$,"'/:P,0lRE?$"
17,"vQ|""",8LVI,"vQ|""8LVI"
18,{*,+@oq,{*+@oq
19,ua,2C,ua2C
20,g},Of.!z,g}Of.!z
21,rsi,4m,rsi4m
22,#&F,6([d,#&F6([d
23,_pZ,Y`W,_pZY`W
24,jUx,95-3,jUx95-3
25,THK\,~n,THK\~n
26,bh,J)],bhJ)]
27,Nc,^%,Nc^%
28,B,1G,B1G
29,k7, ,k7 
30,>,=,>=
31,<et,Aw;,<etAw;
32,'/:,"P,","'/:P,"
33,XSM,yD,XSMyD
34,8L,VI,8LVI
35,0lRE,?$,0lRE?$
36,v,"Q|""","vQ|"""
37,+,@oq,+@oq
38,2,C,2C
39,{,*,{*
40,u,a,ua
41,Of.!,z,Of.!z
42,~,n,~n
43,_,pZ,_pZ
44,6(,[d,6([d
45,r,si,rsi
46,Y`,W,Y`W
47,#,&F,#&F
48,g,},g}
49,jU,x,jUx
50,4,m,4m
51,95,-3,95-3
52,TH,K\,THK\
53,J,)],J)]
54,^,%,^%
55,b,h,bh
56,1,G,1G
57,N,c,Nc
58,<,et,<et
59,k,7,k7
60,y,D,yD
61,XS,M,XSM
62,?,$,?$
63,P,",","P,"
64,A,w;,Aw;
65,Q,"|""","Q|"""
66,0lR,E,0lRE
67,V,I,VI
68,'/,:,'/:
69,8,L,8L
70,@,oq,@oq
71,j,U,jU
72,p,Z,pZ
73,-,3,-3
74,T,H,TH
75,[,d,[d
76,9,5,95
77,&,F,&F
78,Of.,!,Of.!
79,6,(,6(
80,s,i,si
81,),],)]
82,K,\,K\
83,Y,`,Y`
84,e,t,et
85,|,"""","|"""
86,X,S,XS
87,',/,'/
88,w,;,w;
89,o,q,oq
90,0l,R,0lR
91,O,f.,Of.
92,f,.,f.
93,0,l,0l
