,left,right,combine
0,"bue3iasF\=0&P-QkH""Xn)gYdh^[owlU.21{q>RcZJ","8DWGLy!4T?9`K5@|O]%px+V$rm/#tIj,7~<S}(*'z:;6fAN_EC MvB","bue3iasF\=0&P-QkH""Xn)gYdh^[owlU.21{q>RcZJ8DWGLy!4T?9`K5@|O]%px+V$rm/#tIj,7~<S}(*'z:;6fAN_EC MvB"
1,8DWGLy!4T?9`K5@|O]%px+V$rm/,"#tIj,7~<S}(*'z:;6fAN_EC MvB","8DWGLy!4T?9`K5@|O]%px+V$rm/#tIj,7~<S}(*'z:;6fAN_EC MvB"
2,"bue3iasF\=0&P-QkH""Xn)",gYdh^[owlU.21{q>RcZJ,"bue3iasF\=0&P-QkH""Xn)gYdh^[owlU.21{q>RcZJ"
3,"#tIj,7~<S}(*",'z:;6fAN_EC MvB,"#tIj,7~<S}(*'z:;6fAN_EC MvB"
4,8DWGLy!4T?9`K5,@|O]%px+V$rm/,8DWGLy!4T?9`K5@|O]%px+V$rm/
5,gYdh^[ow,lU.21{q>RcZJ,gYdh^[owlU.21{q>RcZJ
6,bue3iasF\=0,"&P-QkH""Xn)","bue3iasF\=0&P-QkH""Xn)"
7,'z:;6fAN,_EC MvB,'z:;6fAN_EC MvB
8,"#tIj,",7~<S}(*,"#tIj,7~<S}(*"
9,@|O]%px,+V$rm/,@|O]%px+V$rm/
10,8DWGLy,!4T?9`K5,8DWGLy!4T?9`K5
11,lU.21{,q>RcZJ,lU.21{q>RcZJ
12,gYdh,^[ow,gYdh^[ow
13,bue3i,asF\=0,bue3iasF\=0
14,&P-QkH,"""Xn)","&P-QkH""Xn)"
15,_EC, MvB,_EC MvB
16,7~<S,}(*,7~<S}(*
17,'z:;,6fAN,'z:;6fAN
18,#t,"Ij,","#tIj,"
19,+V$r,m/,+V$rm/
20,8DW,GLy,8DWGLy
21,q>R,cZJ,q>RcZJ
22,@|O],%px,@|O]%px
23,!4T?,9`K5,!4T?9`K5
24,lU,.21{,lU.21{
25,^[,ow,^[ow
26,gY,dh,gYdh
27,&P-,QkH,&P-QkH
28,as,F\=0,asF\=0
29,bue,3i,bue3i
30,"""X",n),"""Xn)"
31, ,MvB, MvB
32,_E,C,_EC
33,'z,:;,'z:;
34,I,"j,","Ij,"
35,6f,AN,6fAN
36,},(*,}(*
37,7~,<S,7~<S
38,m,/,m/
39,#,t,#t
40,cZ,J,cZJ
41,8D,W,8DW
42,!4,T?,!4T?
43,@|,O],@|O]
44,+V$,r,+V$r
45,%p,x,%px
46,9`,K5,9`K5
47,GL,y,GLy
48,q,>R,q>R
49,d,h,dh
50,^,[,^[
51,l,U,lU
52,.,21{,.21{
53,o,w,ow
54,g,Y,gY
55,"""",X,"""X"
56,&P,-,&P-
57,3,i,3i
58,b,ue,bue
59,F\,=0,F\=0
60,n,),n)
61,M,vB,MvB
62,a,s,as
63,Qk,H,QkH
64,j,",","j,"
65,6,f,6f
66,7,~,7~
67,A,N,AN
68,:,;,:;
69,',z,'z
70,<,S,<S
71,(,*,(*
72,_,E,_E
73,G,L,GL
74,c,Z,cZ
75,9,`,9`
76,K,5,K5
77,8,D,8D
78,+,V$,+V$
79,T,?,T?
80,%,p,%p
81,@,|,@|
82,!,4,!4
83,O,],O]
84,>,R,>R
85,21,{,21{
86,=,0,=0
87,&,P,&P
88,F,\,F\
89,v,B,vB
90,Q,k,Qk
91,u,e,ue
92,V,$,V$
93,2,1,21
