,left,right,combine
0,hCY~JZNgA(E;'{L`/q|w_!G2&*c?39kPj@[+>bm,"4\^s7FXu.OaKU6fSHodx)rz<1MV]TQ8"",IieW:pv0D=l%#R -}5nyt$B","hCY~JZNgA(E;'{L`/q|w_!G2&*c?39kPj@[+>bm4\^s7FXu.OaKU6fSHodx)rz<1MV]TQ8"",IieW:pv0D=l%#R -}5nyt$B"
1,4\^s7FXu.OaKU6fSHodx)rz<,"1MV]TQ8"",IieW:pv0D=l%#R -}5nyt$B","4\^s7FXu.OaKU6fSHodx)rz<1MV]TQ8"",IieW:pv0D=l%#R -}5nyt$B"
2,hCY~JZNgA(E;'{L`/q|w,_!G2&*c?39kPj@[+>bm,hCY~JZNgA(E;'{L`/q|w_!G2&*c?39kPj@[+>bm
3,"1MV]TQ8"",IieW:pv0D",=l%#R -}5nyt$B,"1MV]TQ8"",IieW:pv0D=l%#R -}5nyt$B"
4,4\^s7FXu.,OaKU6fSHodx)rz<,4\^s7FXu.OaKU6fSHodx)rz<
5,_!G2&*c?39,kPj@[+>bm,_!G2&*c?39kPj@[+>bm
6,hCY~JZNg,A(E;'{L`/q|w,hCY~JZNgA(E;'{L`/q|w
7,=l%#R ,-}5nyt$B,=l%#R -}5nyt$B
8,"1MV]TQ8"",Iie",W:pv0D,"1MV]TQ8"",IieW:pv0D"
9,OaKU6f,SHodx)rz<,OaKU6fSHodx)rz<
10,4\^s7,FXu.,4\^s7FXu.
11,kPj@,[+>bm,kPj@[+>bm
12,_!G2&,*c?39,_!G2&*c?39
13,A(E;',{L`/q|w,A(E;'{L`/q|w
14,-}5ny,t$B,-}5nyt$B
15,hCY~,JZNg,hCY~JZNg
16,=l,%#R ,=l%#R 
17,SHodx,)rz<,SHodx)rz<
18,W:p,v0D,W:pv0D
19,1MV]TQ,"8"",Iie","1MV]TQ8"",Iie"
20,Oa,KU6f,OaKU6f
21,4\^,s7,4\^s7
22,FX,u.,FXu.
23,[+>,bm,[+>bm
24,_!,G2&,_!G2&
25,{L`/,q|w,{L`/q|w
26,kP,j@,kPj@
27,*c?,39,*c?39
28,A(,E;',A(E;'
29,%#,R ,%#R 
30,JZ,Ng,JZNg
31,-}5,ny,-}5ny
32,hC,Y~,hCY~
33,t$,B,t$B
34,=,l,=l
35,"8""",",Iie","8"",Iie"
36,W,:p,W:p
37,KU,6f,KU6f
38,v,0D,v0D
39,),rz<,)rz<
40,1MV],TQ,1MV]TQ
41,S,Hodx,SHodx
42,O,a,Oa
43,F,X,FX
44,s,7,s7
45,4\,^,4\^
46,u,.,u.
47,b,m,bm
48,q|,w,q|w
49,*c,?,*c?
50,E,;',E;'
51,_,!,_!
52,j,@,j@
53,[,+>,[+>
54,{L,`/,{L`/
55,k,P,kP
56,3,9,39
57,G,2&,G2&
58,-,}5,-}5
59,Y,~,Y~
60,J,Z,JZ
61,A,(,A(
62,R, ,R 
63,%,#,%#
64,t,$,t$
65,h,C,hC
66,N,g,Ng
67,n,y,ny
68,:,p,:p
69,",Ii",e,",Iie"
70,0,D,0D
71,Hod,x,Hodx
72,r,z<,rz<
73,1M,V],1MV]
74,8,"""","8"""
75,T,Q,TQ
76,6,f,6f
77,K,U,KU
78,4,\,4\
79,*,c,*c
80,+,>,+>
81,`,/,`/
82,2,&,2&
83,q,|,q|
84,{,L,{L
85,;,',;'
86,},5,}5
87,z,<,z<
88,1,M,1M
89,V,],V]
90,Ho,d,Hod
91,",I",i,",Ii"
92,",",I,",I"
93,H,o,Ho
