,left,right,combine
0,"w5KV+|&F8Lj,$a:mR^]%QUOg}IXc`*Si9v!s","A7N6u<>zd/EH=?k0[1nyDZ.-PCex#(J@'{;ob rtpT2GM4B""qhfl_~)Y3\W","w5KV+|&F8Lj,$a:mR^]%QUOg}IXc`*Si9v!sA7N6u<>zd/EH=?k0[1nyDZ.-PCex#(J@'{;ob rtpT2GM4B""qhfl_~)Y3\W"
1,A7N6u<>zd/EH=?k0[1nyDZ.-PCex,"#(J@'{;ob rtpT2GM4B""qhfl_~)Y3\W","A7N6u<>zd/EH=?k0[1nyDZ.-PCex#(J@'{;ob rtpT2GM4B""qhfl_~)Y3\W"
2,"w5KV+|&F8Lj,$a:mR",^]%QUOg}IXc`*Si9v!s,"w5KV+|&F8Lj,$a:mR^]%QUOg}IXc`*Si9v!s"
3,#(J@'{;ob rtpT2,"GM4B""qhfl_~)Y3\W","#(J@'{;ob rtpT2GM4B""qhfl_~)Y3\W"
4,A7N6u<>zd/EH=?k0,[1nyDZ.-PCex,A7N6u<>zd/EH=?k0[1nyDZ.-PCex
5,^]%QUOg}IX,c`*Si9v!s,^]%QUOg}IXc`*Si9v!s
6,w5KV+|&F,"8Lj,$a:mR","w5KV+|&F8Lj,$a:mR"
7,"GM4B""qhfl",_~)Y3\W,"GM4B""qhfl_~)Y3\W"
8,#(J@'{;,ob rtpT2,#(J@'{;ob rtpT2
9,[1nyDZ.,-PCex,[1nyDZ.-PCex
10,A7N6u,<>zd/EH=?k0,A7N6u<>zd/EH=?k0
11,c`*Si,9v!s,c`*Si9v!s
12,^]%QU,Og}IX,^]%QUOg}IX
13,8Lj,",$a:mR","8Lj,$a:mR"
14,w5KV,+|&F,w5KV+|&F
15,_~),Y3\W,_~)Y3\W
16,ob ,rtpT2,ob rtpT2
17,"GM4B""",qhfl,"GM4B""qhfl"
18,#(J,@'{;,#(J@'{;
19,-PC,ex,-PCex
20,<>zd,/EH=?k0,<>zd/EH=?k0
21,[1n,yDZ.,[1nyDZ.
22,A7,N6u,A7N6u
23,9v,!s,9v!s
24,Og,}IX,Og}IX
25,c`,*Si,c`*Si
26,^]%,QU,^]%QU
27,",$",a:mR,",$a:mR"
28,w5,KV,w5KV
29,Y3,\W,Y3\W
30,+|,&F,+|&F
31,8L,j,8Lj
32,_~,),_~)
33,rt,pT2,rtpT2
34,qh,fl,qhfl
35,@,'{;,@'{;
36,GM4,"B""","GM4B"""
37,ob, ,ob 
38,#,(J,#(J
39,e,x,ex
40,-,PC,-PC
41,/EH=?,k0,/EH=?k0
42,[,1n,[1n
43,<>,zd,<>zd
44,N,6u,N6u
45,yD,Z.,yDZ.
46,A,7,A7
47,!,s,!s
48,9,v,9v
49,^,]%,^]%
50,Q,U,QU
51,c,`,c`
52,},IX,}IX
53,*S,i,*Si
54,a:m,R,a:mR
55,O,g,Og
56,",",$,",$"
57,&,F,&F
58,8,L,8L
59,\,W,\W
60,K,V,KV
61,+,|,+|
62,Y,3,Y3
63,w,5,w5
64,B,"""","B"""
65,o,b,ob
66,r,t,rt
67,'{,;,'{;
68,GM,4,GM4
69,_,~,_~
70,f,l,fl
71,pT,2,pT2
72,q,h,qh
73,(,J,(J
74,Z,.,Z.
75,/EH=,?,/EH=?
76,k,0,k0
77,P,C,PC
78,z,d,zd
79,6,u,6u
80,1,n,1n
81,<,>,<>
82,y,D,yD
83,*,S,*S
84,I,X,IX
85,],%,]%
86,a,:m,a:m
87,',{,'{
88,p,T,pT
89,G,M,GM
90,/,EH=,/EH=
91,:,m,:m
92,E,H=,EH=
93,H,=,H=
