,left,right,combine
0,"AZp>6l2?Iia'K[V=@P,\89+ j|U~CMqNm.o1","Yd""gE%}Fhu(#cD_y*!4Rf$^eW{3b5zJv):/sxGXQ7w<H0Ln`B;kr-t&SO]T","AZp>6l2?Iia'K[V=@P,\89+ j|U~CMqNm.o1Yd""gE%}Fhu(#cD_y*!4Rf$^eW{3b5zJv):/sxGXQ7w<H0Ln`B;kr-t&SO]T"
1,"Yd""gE%}Fhu(#cD_y*!4Rf$^",eW{3b5zJv):/sxGXQ7w<H0Ln`B;kr-t&SO]T,"Yd""gE%}Fhu(#cD_y*!4Rf$^eW{3b5zJv):/sxGXQ7w<H0Ln`B;kr-t&SO]T"
2,AZp>6l2?Iia'K[V=,"@P,\89+ j|U~CMqNm.o1","AZp>6l2?Iia'K[V=@P,\89+ j|U~CMqNm.o1"
3,eW{3b5zJv):/sxGX,Q7w<H0Ln`B;kr-t&SO]T,eW{3b5zJv):/sxGXQ7w<H0Ln`B;kr-t&SO]T
4,"Yd""gE%}Fhu(",#cD_y*!4Rf$^,"Yd""gE%}Fhu(#cD_y*!4Rf$^"
5,"@P,\89+ ",j|U~CMqNm.o1,"@P,\89+ j|U~CMqNm.o1"
6,AZp>6l2?,Iia'K[V=,AZp>6l2?Iia'K[V=
7,Q7w<H0L,n`B;kr-t&SO]T,Q7w<H0Ln`B;kr-t&SO]T
8,eW{3b5zJ,v):/sxGX,eW{3b5zJv):/sxGX
9,#cD_,y*!4Rf$^,#cD_y*!4Rf$^
10,"Yd""gE%}",Fhu(,"Yd""gE%}Fhu("
11,j|U~CMq,Nm.o1,j|U~CMqNm.o1
12,"@P,\8",9+ ,"@P,\89+ "
13,Iia',K[V=,Iia'K[V=
14,AZp>,6l2?,AZp>6l2?
15,Q7w,<H0L,Q7w<H0L
16,n`B;kr-t,&SO]T,n`B;kr-t&SO]T
17,v):/,sxGX,v):/sxGX
18,eW{3,b5zJ,eW{3b5zJ
19,y*!,4Rf$^,y*!4Rf$^
20,#c,D_,#cD_
21,Fh,u(,Fhu(
22,"Yd""g",E%},"Yd""gE%}"
23,Nm,.o1,Nm.o1
24,j|,U~CMq,j|U~CMq
25,9+, ,9+ 
26,K[,V=,K[V=
27,Ii,a',Iia'
28,@P,",\8","@P,\8"
29,6l,2?,6l2?
30,<H,0L,<H0L
31,n`B;,kr-t,n`B;kr-t
32,&SO,]T,&SO]T
33,Q,7w,Q7w
34,sxG,X,sxGX
35,AZ,p>,AZp>
36,v),:/,v):/
37,eW,{3,eW{3
38,4R,f$^,4Rf$^
39,b5,zJ,b5zJ
40,y,*!,y*!
41,D,_,D_
42,#,c,#c
43,u,(,u(
44,E,%},E%}
45,.,o1,.o1
46,U~,CMq,U~CMq
47,j,|,j|
48,N,m,Nm
49,Yd,"""g","Yd""g"
50,F,h,Fh
51,9,+,9+
52,",\",8,",\8"
53,@,P,@P
54,a,',a'
55,V,=,V=
56,I,i,Ii
57,K,[,K[
58,2,?,2?
59,:,/,:/
60,p,>,p>
61,6,l,6l
62,7,w,7w
63,A,Z,AZ
64,n,`B;,n`B;
65,&S,O,&SO
66,],T,]T
67,<,H,<H
68,0,L,0L
69,sx,G,sxG
70,kr,-t,kr-t
71,b,5,b5
72,*,!,*!
73,v,),v)
74,e,W,eW
75,z,J,zJ
76,{,3,{3
77,f$,^,f$^
78,4,R,4R
79,o,1,o1
80,U,~,U~
81,%,},%}
82,C,Mq,CMq
83,"""",g,"""g"
84,Y,d,Yd
85,",",\,",\"
86,s,x,sx
87,k,r,kr
88,&,S,&S
89,-,t,-t
90,`,B;,`B;
91,f,$,f$
92,M,q,Mq
93,B,;,B;
