,left,right,combine
0,"+1YtF5)VSMw:'%T-PmElkfbX8B6jo*c_WU]Kx""{J","<L79(u rR4N>\QiAy}2He.s[=Iv,$0!#|z~3^?`anG/d@qZp&COhg;D","+1YtF5)VSMw:'%T-PmElkfbX8B6jo*c_WU]Kx""{J<L79(u rR4N>\QiAy}2He.s[=Iv,$0!#|z~3^?`anG/d@qZp&COhg;D"
1,<L79(u rR4N>\QiAy}2He.s[,"=Iv,$0!#|z~3^?`anG/d@qZp&COhg;D","<L79(u rR4N>\QiAy}2He.s[=Iv,$0!#|z~3^?`anG/d@qZp&COhg;D"
2,+1YtF5)VSMw:'%T-PmE,"lkfbX8B6jo*c_WU]Kx""{J","+1YtF5)VSMw:'%T-PmElkfbX8B6jo*c_WU]Kx""{J"
3,"=Iv,$0!#|z~3^?`anG",/d@qZp&COhg;D,"=Iv,$0!#|z~3^?`anG/d@qZp&COhg;D"
4,<L79(u rR4,N>\QiAy}2He.s[,<L79(u rR4N>\QiAy}2He.s[
5,lkfbX8B6j,"o*c_WU]Kx""{J","lkfbX8B6jo*c_WU]Kx""{J"
6,+1YtF5)VS,Mw:'%T-PmE,+1YtF5)VSMw:'%T-PmE
7,/d@qZp,&COhg;D,/d@qZp&COhg;D
8,"=Iv,$0!#",|z~3^?`anG,"=Iv,$0!#|z~3^?`anG"
9,N>\Qi,Ay}2He.s[,N>\QiAy}2He.s[
10,<L79(u, rR4,<L79(u rR4
11,lkfb,X8B6j,lkfbX8B6j
12,o*c_WU]K,"x""{J","o*c_WU]Kx""{J"
13,Mw:',%T-PmE,Mw:'%T-PmE
14,+1YtF,5)VS,+1YtF5)VS
15,&CO,hg;D,&COhg;D
16,/d@q,Zp,/d@qZp
17,Ay},2He.s[,Ay}2He.s[
18,|z~3^?,`anG,|z~3^?`anG
19,"=Iv,",$0!#,"=Iv,$0!#"
20,N>\,Qi,N>\Qi
21, r,R4, rR4
22,<L79,(u,<L79(u
23,X8B,6j,X8B6j
24,o*c,_WU]K,o*c_WU]K
25,"x""",{J,"x""{J"
26,lk,fb,lkfb
27,%T,-PmE,%T-PmE
28,hg,;D,hg;D
29,5),VS,5)VS
30,+1,YtF,+1YtF
31,Mw,:',Mw:'
32,&,CO,&CO
33,Z,p,Zp
34,/d,@q,/d@q
35,2H,e.s[,2He.s[
36,A,y},Ay}
37,|z~,3^?,|z~3^?
38,$0,!#,$0!#
39,`,anG,`anG
40,=,"Iv,","=Iv,"
41,Q,i,Qi
42,(,u,(u
43, ,r, r
44,R,4,R4
45,N,>\,N>\
46,<L,79,<L79
47,-P,mE,-PmE
48,6,j,6j
49,f,b,fb
50,x,"""","x"""
51,o*,c,o*c
52,X,8B,X8B
53,l,k,lk
54,_WU],K,_WU]K
55,{,J,{J
56,;,D,;D
57,5,),5)
58,M,w,Mw
59,%,T,%T
60,:,',:'
61,h,g,hg
62,+,1,+1
63,V,S,VS
64,Yt,F,YtF
65,C,O,CO
66,$,0,$0
67,2,H,2H
68,|,z~,|z~
69,e.,s[,e.s[
70,an,G,anG
71,y,},y}
72,3,^?,3^?
73,!,#,!#
74,/,d,/d
75,@,q,@q
76,I,"v,","Iv,"
77,>,\,>\
78,<,L,<L
79,-,P,-P
80,8,B,8B
81,_,WU],_WU]
82,m,E,mE
83,o,*,o*
84,7,9,79
85,Y,t,Yt
86,s,[,s[
87,v,",","v,"
88,e,.,e.
89,^,?,^?
90,z,~,z~
91,a,n,an
92,W,U],WU]
93,U,],U]
