,left,right,combine
0," ylVmYK`NCJ93}SvR_?+^(t,jHo*gQ{O:TrIMa|6","$8xWnP<euEDAiw/&G=p!7.b\hL1U]c5-dX@zf2s#;)q~kB%40ZF>'""["," ylVmYK`NCJ93}SvR_?+^(t,jHo*gQ{O:TrIMa|6$8xWnP<euEDAiw/&G=p!7.b\hL1U]c5-dX@zf2s#;)q~kB%40ZF>'""["
1,$8xWnP<euEDAiw/&G=p!7.b\h,"L1U]c5-dX@zf2s#;)q~kB%40ZF>'""[","$8xWnP<euEDAiw/&G=p!7.b\hL1U]c5-dX@zf2s#;)q~kB%40ZF>'""["
2, ylVmYK`NCJ93}SvR_?+^(,"t,jHo*gQ{O:TrIMa|6"," ylVmYK`NCJ93}SvR_?+^(t,jHo*gQ{O:TrIMa|6"
3,L1U]c5-dX@zf2,"s#;)q~kB%40ZF>'""[","L1U]c5-dX@zf2s#;)q~kB%40ZF>'""["
4,$8xWnP<euEDA,iw/&G=p!7.b\h,$8xWnP<euEDAiw/&G=p!7.b\h
5,"t,jHo*gQ{",O:TrIMa|6,"t,jHo*gQ{O:TrIMa|6"
6, ylVmYK`NCJ9,3}SvR_?+^(, ylVmYK`NCJ93}SvR_?+^(
7,s#;)q~kB%,"40ZF>'""[","s#;)q~kB%40ZF>'""["
8,L1U]c5,-dX@zf2,L1U]c5-dX@zf2
9,iw/&,G=p!7.b\h,iw/&G=p!7.b\h
10,$8xWnP,<euEDA,$8xWnP<euEDA
11,O:Tr,IMa|6,O:TrIMa|6
12,"t,jHo",*gQ{,"t,jHo*gQ{"
13,3}SvR,_?+^(,3}SvR_?+^(
14, ylVmY,K`NCJ9, ylVmYK`NCJ9
15,40ZF,">'""[","40ZF>'""["
16,-dX,@zf2,-dX@zf2
17,s#;,)q~kB%,s#;)q~kB%
18,L1,U]c5,L1U]c5
19,G=p!7,.b\h,G=p!7.b\h
20,iw,/&,iw/&
21,$8x,WnP,$8xWnP
22,IM,a|6,IMa|6
23,<euE,DA,<euEDA
24,O:,Tr,O:Tr
25,*g,Q{,*gQ{
26,"t,j",Ho,"t,jHo"
27,_?+,^(,_?+^(
28,3}S,vR,3}SvR
29,K`N,CJ9,K`NCJ9
30, ,ylVmY, ylVmY
31,>',"""[",">'""["
32,40,ZF,40ZF
33,)q~,kB%,)q~kB%
34,-d,X,-dX
35,@z,f2,@zf2
36,s,#;,s#;
37,U],c5,U]c5
38,L,1,L1
39,.b,\h,.b\h
40,/,&,/&
41,G=p,!7,G=p!7
42,i,w,iw
43,I,M,IM
44,$,8x,$8x
45,<e,uE,<euE
46,Wn,P,WnP
47,D,A,DA
48,a|,6,a|6
49,T,r,Tr
50,*,g,*g
51,t,",j","t,j"
52,O,:,O:
53,H,o,Ho
54,Q,{,Q{
55,^,(,^(
56,K,`N,K`N
57,_,?+,_?+
58,v,R,vR
59,3},S,3}S
60,CJ,9,CJ9
61,y,lVmY,ylVmY
62,>,',>'
63,4,0,40
64,"""",[,"""["
65,Z,F,ZF
66,c,5,c5
67,@,z,@z
68,f,2,f2
69,kB,%,kB%
70,#,;,#;
71,-,d,-d
72,),q~,)q~
73,U,],U]
74,.,b,.b
75,!,7,!7
76,\,h,\h
77,G=,p,G=p
78,u,E,uE
79,W,n,Wn
80,<,e,<e
81,8,x,8x
82,a,|,a|
83,",",j,",j"
84,l,VmY,lVmY
85,3,},3}
86,`,N,`N
87,?,+,?+
88,C,J,CJ
89,k,B,kB
90,q,~,q~
91,G,=,G=
92,V,mY,VmY
93,m,Y,mY
