,left,right,combine
0,2J3/P#UqZ:kw$}@f`.xLT?4]d%n&AiK),"t>u\8g1myz6-HXE;Ca<BY'^cR!IDM|[=75NQh0{ e(9v_jVWoG~srOSFl*p+b,""","2J3/P#UqZ:kw$}@f`.xLT?4]d%n&AiK)t>u\8g1myz6-HXE;Ca<BY'^cR!IDM|[=75NQh0{ e(9v_jVWoG~srOSFl*p+b,"""
1,t>u\8g1myz6-HXE;Ca<BY'^cR!,"IDM|[=75NQh0{ e(9v_jVWoG~srOSFl*p+b,""","t>u\8g1myz6-HXE;Ca<BY'^cR!IDM|[=75NQh0{ e(9v_jVWoG~srOSFl*p+b,"""
2,2J3/P#UqZ:kw$}@f`.x,LT?4]d%n&AiK),2J3/P#UqZ:kw$}@f`.xLT?4]d%n&AiK)
3,IDM|[=75NQh0{ ,"e(9v_jVWoG~srOSFl*p+b,""","IDM|[=75NQh0{ e(9v_jVWoG~srOSFl*p+b,"""
4,t>u\8g1myz6-HXE,;Ca<BY'^cR!,t>u\8g1myz6-HXE;Ca<BY'^cR!
5,LT?4],d%n&AiK),LT?4]d%n&AiK)
6,2J3/P#UqZ:,kw$}@f`.x,2J3/P#UqZ:kw$}@f`.x
7,e(9v_jVWoG~srO,"SFl*p+b,""","e(9v_jVWoG~srOSFl*p+b,"""
8,IDM|[,=75NQh0{ ,IDM|[=75NQh0{ 
9,;Ca<BY',^cR!,;Ca<BY'^cR!
10,t>u\8g1,myz6-HXE,t>u\8g1myz6-HXE
11,d%n&,AiK),d%n&AiK)
12,kw$}@,f`.x,kw$}@f`.x
13,LT,?4],LT?4]
14,2J3/P#,UqZ:,2J3/P#UqZ:
15,=75NQ,h0{ ,=75NQh0{ 
16,e(9v_jV,WoG~srO,e(9v_jVWoG~srO
17,SFl,"*p+b,""","SFl*p+b,"""
18,ID,M|[,IDM|[
19,^c,R!,^cR!
20,myz,6-HXE,myz6-HXE
21,t>u,\8g1,t>u\8g1
22,;Ca,<BY',;Ca<BY'
23,Ai,K),AiK)
24,kw,$}@,kw$}@
25,d%,n&,d%n&
26,L,T,LT
27,?4,],?4]
28,f`,.x,f`.x
29,Uq,Z:,UqZ:
30,WoG~s,rO,WoG~srO
31,SF,l,SFl
32,=75,NQ,=75NQ
33,h0{, ,h0{ 
34,e(9v,_jV,e(9v_jV
35,*p,"+b,""","*p+b,"""
36,M,|[,M|[
37,2J,3/P#,2J3/P#
38,I,D,ID
39,R,!,R!
40,^,c,^c
41,;C,a,;Ca
42,6-HX,E,6-HXE
43,\8,g1,\8g1
44,t,>u,t>u
45,<B,Y',<BY'
46,m,yz,myz
47,K,),K)
48,f,`,f`
49,k,w,kw
50,$},@,$}@
51,n,&,n&
52,d,%,d%
53,?,4,?4
54,A,i,Ai
55,Z,:,Z:
56,.,x,.x
57,U,q,Uq
58,2,J,2J
59,e(,9v,e(9v
60,r,O,rO
61,N,Q,NQ
62,|,[,|[
63,+,"b,""","+b,"""
64,_,jV,_jV
65,3/,P#,3/P#
66,=,75,=75
67,h0,{,h0{
68,*,p,*p
69,S,F,SF
70,WoG,~s,WoG~s
71,g,1,g1
72,;,C,;C
73,\,8,\8
74,Y,',Y'
75,y,z,yz
76,6,-HX,6-HX
77,>,u,>u
78,<,B,<B
79,$,},$}
80,e,(,e(
81,7,5,75
82,9,v,9v
83,Wo,G,WoG
84,~,s,~s
85,3,/,3/
86,"b,","""","b,"""
87,j,V,jV
88,h,0,h0
89,P,#,P#
90,-,HX,-HX
91,H,X,HX
92,W,o,Wo
93,b,",","b,"
