,left,right,combine
0,"gM2^I(;PwqAdC-G<v*7V8W""eZFhY'Q>!D~lc#m@$t|}O","s:n0_SR]{Ly64XT`x.j&z5aJfK3ibu1=E/H%k\NUo,[+9? rB)p","gM2^I(;PwqAdC-G<v*7V8W""eZFhY'Q>!D~lc#m@$t|}Os:n0_SR]{Ly64XT`x.j&z5aJfK3ibu1=E/H%k\NUo,[+9? rB)p"
1,s:n0_SR]{Ly64XT`x.j&z5aJf,"K3ibu1=E/H%k\NUo,[+9? rB)p","s:n0_SR]{Ly64XT`x.j&z5aJfK3ibu1=E/H%k\NUo,[+9? rB)p"
2,"gM2^I(;PwqAdC-G<v*7V8W""e",ZFhY'Q>!D~lc#m@$t|}O,"gM2^I(;PwqAdC-G<v*7V8W""eZFhY'Q>!D~lc#m@$t|}O"
3,K3ibu1=E/H%k\NU,"o,[+9? rB)p","K3ibu1=E/H%k\NUo,[+9? rB)p"
4,s:n0_SR]{Ly64X,T`x.j&z5aJf,s:n0_SR]{Ly64XT`x.j&z5aJf
5,ZFhY'Q>!D,~lc#m@$t|}O,ZFhY'Q>!D~lc#m@$t|}O
6,gM2^I(;PwqAdC,"-G<v*7V8W""e","gM2^I(;PwqAdC-G<v*7V8W""e"
7,"o,[+9",? rB)p,"o,[+9? rB)p"
8,K3ibu1=,E/H%k\NU,K3ibu1=E/H%k\NU
9,T`x.j,&z5aJf,T`x.j&z5aJf
10,s:n0_SR,]{Ly64X,s:n0_SR]{Ly64X
11,~lc#,m@$t|}O,~lc#m@$t|}O
12,ZFhY',Q>!D,ZFhY'Q>!D
13,gM2^I(;,PwqAdC,gM2^I(;PwqAdC
14,-G<v*,"7V8W""e","-G<v*7V8W""e"
15,? ,rB)p,? rB)p
16,"o,[",+9,"o,[+9"
17,E/H%,k\NU,E/H%k\NU
18,K3ib,u1=,K3ibu1=
19,&z5,aJf,&z5aJf
20,T`x,.j,T`x.j
21,s:n0,_SR,s:n0_SR
22,]{,Ly64X,]{Ly64X
23,m@,$t|}O,m@$t|}O
24,Q>,!D,Q>!D
25,~l,c#,~lc#
26,ZFh,Y',ZFhY'
27,gM2^I,(;,gM2^I(;
28,7V8,"W""e","7V8W""e"
29,-G<,v*,-G<v*
30,Pwq,AdC,PwqAdC
31,rB,)p,rB)p
32,?, ,? 
33,+,9,+9
34,E/,H%,E/H%
35,K3,ib,K3ib
36,u1,=,u1=
37,k\,NU,k\NU
38,"o,",[,"o,["
39,a,Jf,aJf
40,&z,5,&z5
41,.,j,.j
42,T`,x,T`x
43,],{,]{
44,s:,n0,s:n0
45,$t,|}O,$t|}O
46,Ly6,4X,Ly64X
47,_S,R,_SR
48,m,@,m@
49,c,#,c#
50,Y,',Y'
51,Q,>,Q>
52,!,D,!D
53,~,l,~l
54,(,;,(;
55,Pw,q,Pwq
56,-G,<,-G<
57,Ad,C,AdC
58,v,*,v*
59,7,V8,7V8
60,g,M2^I,gM2^I
61,"W""",e,"W""e"
62,r,B,rB
63,Z,Fh,ZFh
64,),p,)p
65,i,b,ib
66,K,3,K3
67,o,",","o,"
68,J,f,Jf
69,H,%,H%
70,N,U,NU
71,E,/,E/
72,u,1,u1
73,k,\,k\
74,&,z,&z
75,|},O,|}O
76,s,:,s:
77,Ly,6,Ly6
78,$,t,$t
79,_,S,_S
80,T,`,T`
81,4,X,4X
82,n,0,n0
83,F,h,Fh
84,V,8,V8
85,P,w,Pw
86,A,d,Ad
87,-,G,-G
88,W,"""","W"""
89,M,2^I,M2^I
90,|,},|}
91,L,y,Ly
92,2,^I,2^I
93,^,I,^I
