,left,right,combine
0,"o8qF$&!O\Hixv7u@Uh6wGz~*t'Y>0`.%+)BJL,P1N<","^r4]-TnSbCIega2XAd:M/#[{5pEm3kcRDQ =(f;lKZjW?yV|_9""}s","o8qF$&!O\Hixv7u@Uh6wGz~*t'Y>0`.%+)BJL,P1N<^r4]-TnSbCIega2XAd:M/#[{5pEm3kcRDQ =(f;lKZjW?yV|_9""}s"
1,^r4]-TnSbCIega2XAd:M/#,"[{5pEm3kcRDQ =(f;lKZjW?yV|_9""}s","^r4]-TnSbCIega2XAd:M/#[{5pEm3kcRDQ =(f;lKZjW?yV|_9""}s"
2,o8qF$&!O\Hixv7u@Uh6,"wGz~*t'Y>0`.%+)BJL,P1N<","o8qF$&!O\Hixv7u@Uh6wGz~*t'Y>0`.%+)BJL,P1N<"
3,[{5pEm3kcRDQ =,"(f;lKZjW?yV|_9""}s","[{5pEm3kcRDQ =(f;lKZjW?yV|_9""}s"
4,^r4]-TnS,bCIega2XAd:M/#,^r4]-TnSbCIega2XAd:M/#
5,wGz~*t'Y>0`,".%+)BJL,P1N<","wGz~*t'Y>0`.%+)BJL,P1N<"
6,o8qF$&!O,\Hixv7u@Uh6,o8qF$&!O\Hixv7u@Uh6
7,(f;lKZjW?,"yV|_9""}s","(f;lKZjW?yV|_9""}s"
8,[{5pEm3k,cRDQ =,[{5pEm3kcRDQ =
9,bCIega2,XAd:M/#,bCIega2XAd:M/#
10,^r4],-TnS,^r4]-TnS
11,.%+)B,"JL,P1N<",".%+)BJL,P1N<"
12,\Hixv7,u@Uh6,\Hixv7u@Uh6
13,wGz~,*t'Y>0`,wGz~*t'Y>0`
14,o8qF,$&!O,o8qF$&!O
15,(f;lK,ZjW?,(f;lKZjW?
16,yV|_,"9""}s","yV|_9""}s"
17,cRDQ, =,cRDQ =
18,XAd,:M/#,XAd:M/#
19,bC,Iega2,bCIega2
20,[{5pE,m3k,[{5pEm3k
21,-T,nS,-TnS
22,^r,4],^r4]
23,"JL,",P1N<,"JL,P1N<"
24,$&,!O,$&!O
25,*t,'Y>0`,*t'Y>0`
26,.%+,)B,.%+)B
27,u@U,h6,u@Uh6
28,wG,z~,wGz~
29,\Hi,xv7,\Hixv7
30,o8q,F,o8qF
31,yV,|_,yV|_
32,"9""",}s,"9""}s"
33,Zj,W?,ZjW?
34,(f;,lK,(f;lK
35, ,=, =
36,cR,DQ,cRDQ
37,XA,d,XAd
38,:,M/#,:M/#
39,b,C,bC
40,[{5,pE,[{5pE
41,m3,k,m3k
42,Ieg,a2,Iega2
43,P1N,<,P1N<
44,n,S,nS
45,^,r,^r
46,4,],4]
47,-,T,-T
48,!,O,!O
49,$,&,$&
50,*,t,*t
51,.%,+,.%+
52,JL,",","JL,"
53,w,G,wG
54,u,@U,u@U
55,z,~,z~
56,h,6,h6
57,x,v7,xv7
58,',Y>0`,'Y>0`
59,),B,)B
60,\H,i,\Hi
61,o,8q,o8q
62,l,K,lK
63,(f,;,(f;
64,W,?,W?
65,|,_,|_
66,Z,j,Zj
67,y,V,yV
68,9,"""","9"""
69,},s,}s
70,M/,#,M/#
71,X,A,XA
72,a,2,a2
73,D,Q,DQ
74,[,{5,[{5
75,I,eg,Ieg
76,m,3,m3
77,c,R,cR
78,p,E,pE
79,P,1N,P1N
80,8,q,8q
81,Y>0,`,Y>0`
82,v,7,v7
83,.,%,.%
84,@,U,@U
85,J,L,JL
86,\,H,\H
87,(,f,(f
88,{,5,{5
89,e,g,eg
90,M,/,M/
91,1,N,1N
92,Y,>0,Y>0
93,>,0,>0
