,left,right,combine
0,"nBE#,>W]Z?D)RAsOS3&6lX$%KLoV4q`gP=^Y1fIu_-","e5~""8*|vC@r+zj.Fk{JihGaH<0T;27[p! 9Q:dwybxN/mt('Uc\}M","nBE#,>W]Z?D)RAsOS3&6lX$%KLoV4q`gP=^Y1fIu_-e5~""8*|vC@r+zj.Fk{JihGaH<0T;27[p! 9Q:dwybxN/mt('Uc\}M"
1,"e5~""8*|vC@r+zj.Fk{JihGaH<0T",;27[p! 9Q:dwybxN/mt('Uc\}M,"e5~""8*|vC@r+zj.Fk{JihGaH<0T;27[p! 9Q:dwybxN/mt('Uc\}M"
2,"nBE#,>W]Z?D)RAsOS3&6",lX$%KLoV4q`gP=^Y1fIu_-,"nBE#,>W]Z?D)RAsOS3&6lX$%KLoV4q`gP=^Y1fIu_-"
3,;27[p! 9Q:,dwybxN/mt('Uc\}M,;27[p! 9Q:dwybxN/mt('Uc\}M
4,"e5~""8*|vC@r+z",j.Fk{JihGaH<0T,"e5~""8*|vC@r+zj.Fk{JihGaH<0T"
5,lX$%KLoV4q`gP,=^Y1fIu_-,lX$%KLoV4q`gP=^Y1fIu_-
6,"nBE#,>W]Z?D)",RAsOS3&6,"nBE#,>W]Z?D)RAsOS3&6"
7,dwybxN/,mt('Uc\}M,dwybxN/mt('Uc\}M
8,;27[p!, 9Q:,;27[p! 9Q:
9,j.Fk{Ji,hGaH<0T,j.Fk{JihGaH<0T
10,"e5~""8*|",vC@r+z,"e5~""8*|vC@r+z"
11,=^Y1,fIu_-,=^Y1fIu_-
12,lX$%K,LoV4q`gP,lX$%KLoV4q`gP
13,RAsO,S3&6,RAsOS3&6
14,dwy,bxN/,dwybxN/
15,mt('U,c\}M,mt('Uc\}M
16,"nBE#,>W",]Z?D),"nBE#,>W]Z?D)"
17, ,9Q:, 9Q:
18,;27,[p!,;27[p!
19,j.F,k{Ji,j.Fk{Ji
20,hGa,H<0T,hGaH<0T
21,vC,@r+z,vC@r+z
22,fI,u_-,fIu_-
23,=^,Y1,=^Y1
24,"e5~""",8*|,"e5~""8*|"
25,LoV4q,`gP,LoV4q`gP
26,lX,$%K,lX$%K
27,S3,&6,S3&6
28,RA,sO,RAsO
29,],Z?D),]Z?D)
30,bx,N/,bxN/
31,nBE#,",>W","nBE#,>W"
32,mt(,'U,mt('U
33,d,wy,dwy
34,c\,}M,c\}M
35,9,Q:,9Q:
36,[p,!,[p!
37,@r,+z,@r+z
38,h,Ga,hGa
39,k{,Ji,k{Ji
40,H<,0T,H<0T
41,;2,7,;27
42,j,.F,j.F
43,v,C,vC
44,e5,"~""","e5~"""
45,Lo,V4q,LoV4q
46,`g,P,`gP
47,u,_-,u_-
48,=,^,=^
49,8*,|,8*|
50,Y,1,Y1
51,f,I,fI
52,$,%K,$%K
53,s,O,sO
54,l,X,lX
55,S,3,S3
56,R,A,RA
57,&,6,&6
58,},M,}M
59,mt,(,mt(
60,Q,:,Q:
61,b,x,bx
62,nBE,#,nBE#
63,c,\,c\
64,Z?,D),Z?D)
65,',U,'U
66,",>",W,",>W"
67,N,/,N/
68,w,y,wy
69,k,{,k{
70,.,F,.F
71,;,2,;2
72,H,<,H<
73,@,r,@r
74,+,z,+z
75,G,a,Ga
76,0,T,0T
77,[,p,[p
78,J,i,Ji
79,8,*,8*
80,L,o,Lo
81,`,g,`g
82,_,-,_-
83,~,"""","~"""
84,V,4q,V4q
85,%,K,%K
86,e,5,e5
87,",",>,",>"
88,D,),D)
89,Z,?,Z?
90,m,t,mt
91,n,BE,nBE
92,4,q,4q
93,B,E,BE
