,left,right,combine
0,"!;e* WK=Nk|<S(X}hfHop7,F.3zE-Z9\8v{L1","wB@Y>c~x'rO2/y)J5sV%[:Cj_IbG]+&mqdAl06^nUMR#D4u?""TgP$iQ`ta","!;e* WK=Nk|<S(X}hfHop7,F.3zE-Z9\8v{L1wB@Y>c~x'rO2/y)J5sV%[:Cj_IbG]+&mqdAl06^nUMR#D4u?""TgP$iQ`ta"
1,wB@Y>c~x'rO2/y)J5sV%[,":Cj_IbG]+&mqdAl06^nUMR#D4u?""TgP$iQ`ta","wB@Y>c~x'rO2/y)J5sV%[:Cj_IbG]+&mqdAl06^nUMR#D4u?""TgP$iQ`ta"
2,!;e* WK=Nk|<S(X},"hfHop7,F.3zE-Z9\8v{L1","!;e* WK=Nk|<S(X}hfHop7,F.3zE-Z9\8v{L1"
3,:Cj_IbG]+&mqdAl06^nUM,"R#D4u?""TgP$iQ`ta",":Cj_IbG]+&mqdAl06^nUMR#D4u?""TgP$iQ`ta"
4,wB@Y>c~x'r,O2/y)J5sV%[,wB@Y>c~x'rO2/y)J5sV%[
5,"hfHop7,F",.3zE-Z9\8v{L1,"hfHop7,F.3zE-Z9\8v{L1"
6,!;e* WK=,Nk|<S(X},!;e* WK=Nk|<S(X}
7,"R#D4u?""Tg",P$iQ`ta,"R#D4u?""TgP$iQ`ta"
8,:Cj_IbG]+&,mqdAl06^nUM,:Cj_IbG]+&mqdAl06^nUM
9,O2/y)J,5sV%[,O2/y)J5sV%[
10,.3zE-Z9,\8v{L1,.3zE-Z9\8v{L1
11,wB@Y>,c~x'r,wB@Y>c~x'r
12,hfHo,"p7,F","hfHop7,F"
13,!;e*, WK=,!;e* WK=
14,Nk|<,S(X},Nk|<S(X}
15,P$i,Q`ta,P$iQ`ta
16,mqdA,l06^nUM,mqdAl06^nUM
17,R#D4,"u?""Tg","R#D4u?""Tg"
18,:Cj_,IbG]+&,:Cj_IbG]+&
19,5sV,%[,5sV%[
20,.3z,E-Z9,.3zE-Z9
21,wB,@Y>,wB@Y>
22,O2,/y)J,O2/y)J
23,c~x,'r,c~x'r
24,\8v,{L1,\8v{L1
25,p7,",F","p7,F"
26,!;,e*,!;e*
27, ,WK=, WK=
28,Nk,|<,Nk|<
29,Q`,ta,Q`ta
30,hf,Ho,hfHo
31,S(,X},S(X}
32,P$,i,P$i
33,R,#D4,R#D4
34,l06^nU,M,l06^nUM
35,mq,dA,mqdA
36,Ib,G]+&,IbG]+&
37,"u?""",Tg,"u?""Tg"
38,%,[,%[
39,:,Cj_,:Cj_
40,5s,V,5sV
41,w,B,wB
42,/y,)J,/y)J
43,",",F,",F"
44,E-,Z9,E-Z9
45,.,3z,.3z
46,\8,v,\8v
47,{,L1,{L1
48,O,2,O2
49,@Y,>,@Y>
50,',r,'r
51,c~,x,c~x
52,p,7,p7
53,WK,=,WK=
54,h,f,hf
55,e,*,e*
56,t,a,ta
57,X,},X}
58,Q,`,Q`
59,H,o,Ho
60,N,k,Nk
61,!,;,!;
62,|,<,|<
63,S,(,S(
64,I,b,Ib
65,G]+,&,G]+&
66,l06,^nU,l06^nU
67,d,A,dA
68,P,$,P$
69,m,q,mq
70,#,D4,#D4
71,T,g,Tg
72,u,"?""","u?"""
73,C,j_,Cj_
74,L,1,L1
75,c,~,c~
76,),J,)J
77,E,-,E-
78,3,z,3z
79,@,Y,@Y
80,\,8,\8
81,Z,9,Z9
82,5,s,5s
83,/,y,/y
84,W,K,WK
85,?,"""","?"""
86,G],+,G]+
87,D,4,D4
88,j,_,j_
89,^n,U,^nU
90,l0,6,l06
91,l,0,l0
92,^,n,^n
93,G,],G]
