,left,right,combine
0,"`~2cB}9%l[3Q,<EavUu;M(\I?qPHG+*YwJfdN1K""5z",W].7=n&V{@OiLC yo|^ZmTe4:hS'#>r6psAxRFDgb)jX_80$k/!t-,"`~2cB}9%l[3Q,<EavUu;M(\I?qPHG+*YwJfdN1K""5zW].7=n&V{@OiLC yo|^ZmTe4:hS'#>r6psAxRFDgb)jX_80$k/!t-"
1,W].7=n&V{@OiLC yo|^ZmTe4,:hS'#>r6psAxRFDgb)jX_80$k/!t-,W].7=n&V{@OiLC yo|^ZmTe4:hS'#>r6psAxRFDgb)jX_80$k/!t-
2,"`~2cB}9%l[3Q,<EavUu;M","(\I?qPHG+*YwJfdN1K""5z","`~2cB}9%l[3Q,<EavUu;M(\I?qPHG+*YwJfdN1K""5z"
3,:hS'#>r6psAxR,FDgb)jX_80$k/!t-,:hS'#>r6psAxRFDgb)jX_80$k/!t-
4,W].7=n&V{@OiLC, yo|^ZmTe4,W].7=n&V{@OiLC yo|^ZmTe4
5,(\I?qPHG,"+*YwJfdN1K""5z","(\I?qPHG+*YwJfdN1K""5z"
6,`~2cB}9%l[3Q,",<EavUu;M","`~2cB}9%l[3Q,<EavUu;M"
7,FDgb)jX,_80$k/!t-,FDgb)jX_80$k/!t-
8,:hS'#>r6,psAxR,:hS'#>r6psAxR
9, yo|^Z,mTe4, yo|^ZmTe4
10,W].7=n&V{,@OiLC,W].7=n&V{@OiLC
11,+*YwJfdN,"1K""5z","+*YwJfdN1K""5z"
12,(\I?,qPHG,(\I?qPHG
13,",<Ea",vUu;M,",<EavUu;M"
14,_80$,k/!t-,_80$k/!t-
15,`~2cB},9%l[3Q,`~2cB}9%l[3Q
16,FDgb,)jX,FDgb)jX
17,psA,xR,psAxR
18,:hS',#>r6,:hS'#>r6
19,mT,e4,mTe4
20,@O,iLC,@OiLC
21,W].7,=n&V{,W].7=n&V{
22, yo,|^Z, yo|^Z
23,1K,"""5z","1K""5z"
24,+*,YwJfdN,+*YwJfdN
25,(\,I?,(\I?
26,qP,HG,qPHG
27,vUu,;M,vUu;M
28,9%l,[3Q,9%l[3Q
29,`~2,cB},`~2cB}
30,",<",Ea,",<Ea"
31,k/!,t-,k/!t-
32,_8,0$,_80$
33,)j,X,)jX
34,x,R,xR
35,#>,r6,#>r6
36,p,sA,psA
37,FD,gb,FDgb
38,:h,S',:hS'
39,m,T,mT
40,e,4,e4
41,1,K,1K
42,"""5",z,"""5z"
43,W],.7,W].7
44, ,yo, yo
45,Y,wJfdN,YwJfdN
46,i,LC,iLC
47,@,O,@O
48,|^,Z,|^Z
49,=n&,V{,=n&V{
50,+,*,+*
51,q,P,qP
52,I,?,I?
53,(,\,(\
54,H,G,HG
55,;,M,;M
56,9,%l,9%l
57,E,a,Ea
58,`~,2,`~2
59,t,-,t-
60,_,8,_8
61,",",<,",<"
62,0,$,0$
63,v,Uu,vUu
64,k,/!,k/!
65,[,3Q,[3Q
66,cB,},cB}
67,),j,)j
68,F,D,FD
69,g,b,gb
70,#,>,#>
71,r,6,r6
72,s,A,sA
73,:,h,:h
74,S,',S'
75,L,C,LC
76,|,^,|^
77,y,o,yo
78,W,],W]
79,wJ,fdN,wJfdN
80,"""",5,"""5"
81,.,7,.7
82,=,n&,=n&
83,V,{,V{
84,c,B,cB
85,%,l,%l
86,U,u,Uu
87,3,Q,3Q
88,`,~,`~
89,/,!,/!
90,w,J,wJ
91,n,&,n&
92,fd,N,fdN
93,f,d,fd
