,left,right,combine
0,"5td;87/Xfyc|,u*[vY]10.z_V}'DLok>{","=ja2Ugl~(e%6&S^n-mIQ<G9#+pBCP )rJZREhsAqHF?w$\:43bWiKM!@NTx""`O","5td;87/Xfyc|,u*[vY]10.z_V}'DLok>{=ja2Ugl~(e%6&S^n-mIQ<G9#+pBCP )rJZREhsAqHF?w$\:43bWiKM!@NTx""`O"
1,=ja2Ugl~(e%6&S^n-mIQ<,"G9#+pBCP )rJZREhsAqHF?w$\:43bWiKM!@NTx""`O","=ja2Ugl~(e%6&S^n-mIQ<G9#+pBCP )rJZREhsAqHF?w$\:43bWiKM!@NTx""`O"
2,"5td;87/Xfyc|,u*[",vY]10.z_V}'DLok>{,"5td;87/Xfyc|,u*[vY]10.z_V}'DLok>{"
3,G9#+pBCP )rJZREhsAqHF?w,"$\:43bWiKM!@NTx""`O","G9#+pBCP )rJZREhsAqHF?w$\:43bWiKM!@NTx""`O"
4,=ja2Ugl~(e%6,&S^n-mIQ<,=ja2Ugl~(e%6&S^n-mIQ<
5,vY]10.z_,V}'DLok>{,vY]10.z_V}'DLok>{
6,5td;87/,"Xfyc|,u*[","5td;87/Xfyc|,u*["
7,G9#+pBCP ,)rJZREhsAqHF?w,G9#+pBCP )rJZREhsAqHF?w
8,$\:43bWiKM,"!@NTx""`O","$\:43bWiKM!@NTx""`O"
9,&S^n-,mIQ<,&S^n-mIQ<
10,V}'DL,ok>{,V}'DLok>{
11,=ja2Ug,l~(e%6,=ja2Ugl~(e%6
12,vY]1,0.z_,vY]10.z_
13,Xfyc|,",u*[","Xfyc|,u*["
14,5td;,87/,5td;87/
15,$\:4,3bWiKM,$\:43bWiKM
16,!@NT,"x""`O","!@NTx""`O"
17,G9#+p,BCP ,G9#+pBCP 
18,)rJZREhs,AqHF?w,)rJZREhsAqHF?w
19,mI,Q<,mIQ<
20,l~(,e%6,l~(e%6
21,ok,>{,ok>{
22,&S,^n-,&S^n-
23,=ja,2Ug,=ja2Ug
24,0.,z_,0.z_
25,V}',DL,V}'DL
26,vY,]1,vY]1
27,",u",*[,",u*["
28,Xf,yc|,Xfyc|
29,8,7/,87/
30,5t,d;,5td;
31,x,"""`O","x""`O"
32,!@,NT,!@NT
33,$\,:4,$\:4
34,AqHF?,w,AqHF?w
35,),rJZREhs,)rJZREhs
36,3b,WiKM,3bWiKM
37,G9#,+p,G9#+p
38,BCP, ,BCP 
39,Q,<,Q<
40,m,I,mI
41,o,k,ok
42,&,S,&S
43,2U,g,2Ug
44,=,ja,=ja
45,D,L,DL
46,0,.,0.
47,V,}',V}'
48,^n,-,^n-
49,e%,6,e%6
50,l,~(,l~(
51,>,{,>{
52,z,_,z_
53,],1,]1
54,v,Y,vY
55,X,f,Xf
56,y,c|,yc|
57,",",u,",u"
58,*,[,*[
59,7,/,7/
60,3,b,3b
61,!,@,!@
62,WiK,M,WiKM
63,:,4,:4
64,$,\,$\
65,"""`",O,"""`O"
66,rJZ,REhs,rJZREhs
67,d,;,d;
68,BC,P,BCP
69,5,t,5t
70,Aq,HF?,AqHF?
71,G,9#,G9#
72,+,p,+p
73,N,T,NT
74,j,a,ja
75,^,n,^n
76,},',}'
77,e,%,e%
78,2,U,2U
79,~,(,~(
80,c,|,c|
81,r,JZ,rJZ
82,"""",`,"""`"
83,B,C,BC
84,9,#,9#
85,RE,hs,REhs
86,A,q,Aq
87,H,F?,HF?
88,Wi,K,WiK
89,W,i,Wi
90,F,?,F?
91,J,Z,JZ
92,h,s,hs
93,R,E,RE
