,left,right,combine
0,";vXrR=e|q:F-""&`NxKbw2,!f?$BQPshT[9GcuY'",4+_p@7U^/g5)}Oo31 ~H.lz6n>Am<MEtJ\W*i0VjS8ICZa#{LD(]y%dk,";vXrR=e|q:F-""&`NxKbw2,!f?$BQPshT[9GcuY'4+_p@7U^/g5)}Oo31 ~H.lz6n>Am<MEtJ\W*i0VjS8ICZa#{LD(]y%dk"
1,4+_p@7U^/g5)}Oo31 ~H.lz6n,>Am<MEtJ\W*i0VjS8ICZa#{LD(]y%dk,4+_p@7U^/g5)}Oo31 ~H.lz6n>Am<MEtJ\W*i0VjS8ICZa#{LD(]y%dk
2,";vXrR=e|q:F-""&`NxKb","w2,!f?$BQPshT[9GcuY'",";vXrR=e|q:F-""&`NxKbw2,!f?$BQPshT[9GcuY'"
3,>Am<MEtJ\W*i0,VjS8ICZa#{LD(]y%dk,>Am<MEtJ\W*i0VjS8ICZa#{LD(]y%dk
4,4+_p@7U^/g5)}Oo3,1 ~H.lz6n,4+_p@7U^/g5)}Oo31 ~H.lz6n
5,"w2,!f?$BQ",PshT[9GcuY',"w2,!f?$BQPshT[9GcuY'"
6,;vXrR=e|q:,"F-""&`NxKb",";vXrR=e|q:F-""&`NxKb"
7,VjS8IC,Za#{LD(]y%dk,VjS8ICZa#{LD(]y%dk
8,>Am<MEt,J\W*i0,>Am<MEtJ\W*i0
9,1 ~H,.lz6n,1 ~H.lz6n
10,4+_p@7U^/g,5)}Oo3,4+_p@7U^/g5)}Oo3
11,PshT[9,GcuY',PshT[9GcuY'
12,"w2,!",f?$BQ,"w2,!f?$BQ"
13,"F-""&`",NxKb,"F-""&`NxKb"
14,Za#{,LD(]y%dk,Za#{LD(]y%dk
15,;vXrR,=e|q:,;vXrR=e|q:
16,Vj,S8IC,VjS8IC
17,J\W,*i0,J\W*i0
18,>Am<,MEt,>Am<MEt
19,.lz,6n,.lz6n
20,1 ,~H,1 ~H
21,5),}Oo3,5)}Oo3
22,Gcu,Y',GcuY'
23,Psh,T[9,PshT[9
24,4+_,p@7U^/g,4+_p@7U^/g
25,f?,$BQ,f?$BQ
26,w2,",!","w2,!"
27,Nx,Kb,NxKb
28,F-,"""&`","F-""&`"
29,;v,XrR,;vXrR
30,Za,#{,Za#{
31,=e,|q:,=e|q:
32,LD(,]y%dk,LD(]y%dk
33,S8,IC,S8IC
34,V,j,Vj
35,*i,0,*i0
36,J\,W,J\W
37,>A,m<,>Am<
38,M,Et,MEt
39,6,n,6n
40,.,lz,.lz
41,~,H,~H
42,1, ,1 
43,}Oo,3,}Oo3
44,p@7U,^/g,p@7U^/g
45,Y,',Y'
46,T,[9,T[9
47,$B,Q,$BQ
48,4,+_,4+_
49,5,),5)
50,P,sh,Psh
51,Gc,u,Gcu
52,",",!,",!"
53,K,b,Kb
54,w,2,w2
55,N,x,Nx
56,f,?,f?
57,"""&",`,"""&`"
58,Z,a,Za
59,S,8,S8
60,#,{,#{
61,L,D(,LD(
62,|q,:,|q:
63,],y%dk,]y%dk
64,Xr,R,XrR
65,;,v,;v
66,=,e,=e
67,I,C,IC
68,F,-,F-
69,J,\,J\
70,*,i,*i
71,E,t,Et
72,m,<,m<
73,>,A,>A
74,l,z,lz
75,$,B,$B
76,[,9,[9
77,}O,o,}Oo
78,^/,g,^/g
79,G,c,Gc
80,s,h,sh
81,p@7,U,p@7U
82,+,_,+_
83,X,r,Xr
84,D,(,D(
85,|,q,|q
86,y,%dk,y%dk
87,"""",&,"""&"
88,},O,}O
89,^,/,^/
90,p@,7,p@7
91,%,dk,%dk
92,d,k,dk
93,p,@,p@
