,left,right,combine
0,"E68]hxg\S.1LPm!b)5&M}X""%=BV?KiYr7>e","du2,W':lw;pfv(0Ay$_4~+ 3FJZ<nDtj{H@Oa9[-`CTQq/NkR^cIos#G*z|U","E68]hxg\S.1LPm!b)5&M}X""%=BV?KiYr7>edu2,W':lw;pfv(0Ay$_4~+ 3FJZ<nDtj{H@Oa9[-`CTQq/NkR^cIos#G*z|U"
1,"du2,W':lw;pfv(0Ay$_4~+ 3FJZ<nDt",j{H@Oa9[-`CTQq/NkR^cIos#G*z|U,"du2,W':lw;pfv(0Ay$_4~+ 3FJZ<nDtj{H@Oa9[-`CTQq/NkR^cIos#G*z|U"
2,E68]hxg\S.1LPm!,"b)5&M}X""%=BV?KiYr7>e","E68]hxg\S.1LPm!b)5&M}X""%=BV?KiYr7>e"
3,j{H@Oa9[-`CTQq/,NkR^cIos#G*z|U,j{H@Oa9[-`CTQq/NkR^cIos#G*z|U
4,"du2,W':lw;pfv(",0Ay$_4~+ 3FJZ<nDt,"du2,W':lw;pfv(0Ay$_4~+ 3FJZ<nDt"
5,"b)5&M}X""%=",BV?KiYr7>e,"b)5&M}X""%=BV?KiYr7>e"
6,E68]hx,g\S.1LPm!,E68]hxg\S.1LPm!
7,NkR^c,Ios#G*z|U,NkR^cIos#G*z|U
8,0Ay$_4,~+ 3FJZ<nDt,0Ay$_4~+ 3FJZ<nDt
9,j{H@Oa9,[-`CTQq/,j{H@Oa9[-`CTQq/
10,"du2,",W':lw;pfv(,"du2,W':lw;pfv("
11,BV?K,iYr7>e,BV?KiYr7>e
12,b)5&M},"X""%=","b)5&M}X""%="
13,g\S.1,LPm!,g\S.1LPm!
14,Ios#,G*z|U,Ios#G*z|U
15,E6,8]hx,E68]hx
16,Nk,R^c,NkR^c
17,j{H@,Oa9,j{H@Oa9
18,~+ ,3FJZ<nDt,~+ 3FJZ<nDt
19,0Ay,$_4,0Ay$_4
20,[-`,CTQq/,[-`CTQq/
21,W',:lw;pfv(,W':lw;pfv(
22,du,"2,","du2,"
23,iYr,7>e,iYr7>e
24,LPm,!,LPm!
25,"X""",%=,"X""%="
26,b)5,&M},b)5&M}
27,BV,?K,BV?K
28,g\,S.1,g\S.1
29,Io,s#,Ios#
30,8],hx,8]hx
31,G*z,|U,G*z|U
32,E,6,E6
33,R,^c,R^c
34,N,k,Nk
35,0A,y,0Ay
36,$_,4,$_4
37,~+, ,~+ 
38,[-,`,[-`
39,3FJZ<n,Dt,3FJZ<nDt
40,CT,Qq/,CTQq/
41,O,a9,Oa9
42,j{,H@,j{H@
43,:lw;p,fv(,:lw;pfv(
44,W,',W'
45,d,u,du
46,2,",","2,"
47,7,>e,7>e
48,X,"""","X"""
49,%,=,%=
50,iY,r,iYr
51,&M,},&M}
52,LP,m,LPm
53,?,K,?K
54,B,V,BV
55,b,)5,b)5
56,S,.1,S.1
57,I,o,Io
58,8,],8]
59,h,x,hx
60,s,#,s#
61,G,*z,G*z
62,g,\,g\
63,|,U,|U
64,^,c,^c
65,:lw,;p,:lw;p
66,[,-,[-
67,a,9,a9
68,D,t,Dt
69,j,{,j{
70,0,A,0A
71,C,T,CT
72,~,+,~+
73,fv,(,fv(
74,Qq,/,Qq/
75,3FJ,Z<n,3FJZ<n
76,$,_,$_
77,H,@,H@
78,>,e,>e
79,L,P,LP
80,),5,)5
81,&,M,&M
82,i,Y,iY
83,.,1,.1
84,*,z,*z
85,Z,<n,Z<n
86,f,v,fv
87,Q,q,Qq
88,;,p,;p
89,:,lw,:lw
90,3F,J,3FJ
91,3,F,3F
92,<,n,<n
93,l,w,lw
