,left,right,combine
0,"Z40.z5\*eUA%SsB Dy2cr|/mE!x=+w$jR^,L>","""3QlVi[-kvgpa'PN?1W]@{)Cf`<HGhMIJ;9_X8YqoKO#t}&n6:uTd~b7(F","Z40.z5\*eUA%SsB Dy2cr|/mE!x=+w$jR^,L>""3QlVi[-kvgpa'PN?1W]@{)Cf`<HGhMIJ;9_X8YqoKO#t}&n6:uTd~b7(F"
1,"""3QlVi[-kvgpa'PN?1W]@{)Cf",`<HGhMIJ;9_X8YqoKO#t}&n6:uTd~b7(F,"""3QlVi[-kvgpa'PN?1W]@{)Cf`<HGhMIJ;9_X8YqoKO#t}&n6:uTd~b7(F"
2,Z40.z5\*eUA%Ss,"B Dy2cr|/mE!x=+w$jR^,L>","Z40.z5\*eUA%SsB Dy2cr|/mE!x=+w$jR^,L>"
3,`<HGhMIJ;9_X8YqoKO,#t}&n6:uTd~b7(F,`<HGhMIJ;9_X8YqoKO#t}&n6:uTd~b7(F
4,"""3QlVi[-k",vgpa'PN?1W]@{)Cf,"""3QlVi[-kvgpa'PN?1W]@{)Cf"
5,B Dy2cr|/m,"E!x=+w$jR^,L>","B Dy2cr|/mE!x=+w$jR^,L>"
6,Z40.z5\*,eUA%Ss,Z40.z5\*eUA%Ss
7,#t}&n6:,uTd~b7(F,#t}&n6:uTd~b7(F
8,vgpa'PN?,1W]@{)Cf,vgpa'PN?1W]@{)Cf
9,`<HGhMIJ;9,_X8YqoKO,`<HGhMIJ;9_X8YqoKO
10,"""3Ql",Vi[-k,"""3QlVi[-k"
11,B Dy2,cr|/m,B Dy2cr|/m
12,E!x=+w$j,"R^,L>","E!x=+w$jR^,L>"
13,eUA,%Ss,eUA%Ss
14,uTd~,b7(F,uTd~b7(F
15,Z40.,z5\*,Z40.z5\*
16,#t}&,n6:,#t}&n6:
17,`<HGh,MIJ;9,`<HGhMIJ;9
18,1W]@{,)Cf,1W]@{)Cf
19,vgpa,'PN?,vgpa'PN?
20,_X8Y,qoKO,_X8YqoKO
21,Vi[,-k,Vi[-k
22,"""3",Ql,"""3Ql"
23,"R^,",L>,"R^,L>"
24,E!x,=+w$j,E!x=+w$j
25,cr,|/m,cr|/m
26,B D,y2,B Dy2
27,%S,s,%Ss
28,z5,\*,z5\*
29,eU,A,eUA
30,Z4,0.,Z40.
31,uT,d~,uTd~
32,n6,:,n6:
33,b7,(F,b7(F
34,#t},&,#t}&
35,1,W]@{,1W]@{
36,)C,f,)Cf
37,',PN?,'PN?
38,v,gpa,vgpa
39,MIJ,;9,MIJ;9
40,_,X8Y,_X8Y
41,`,<HGh,`<HGh
42,qoK,O,qoKO
43,Vi,[,Vi[
44,-,k,-k
45,Q,l,Ql
46,|/,m,|/m
47,R^,",","R^,"
48,y,2,y2
49,B ,D,B D
50,"""",3,"""3"
51,=,+w$j,=+w$j
52,E!,x,E!x
53,c,r,cr
54,L,>,L>
55,\,*,\*
56,z,5,z5
57,(,F,(F
58,b,7,b7
59,0,.,0.
60,Z,4,Z4
61,n,6,n6
62,e,U,eU
63,d,~,d~
64,u,T,uT
65,%,S,%S
66,),C,)C
67,g,pa,gpa
68,X8,Y,X8Y
69,#,t},#t}
70,qo,K,qoK
71,<HG,h,<HGh
72,;,9,;9
73,W]@,{,W]@{
74,PN,?,PN?
75,M,IJ,MIJ
76,V,i,Vi
77,+w$,j,+w$j
78,|,/,|/
79,B, ,B 
80,E,!,E!
81,R,^,R^
82,I,J,IJ
83,t,},t}
84,<,HG,<HG
85,q,o,qo
86,W],@,W]@
87,P,N,PN
88,X,8,X8
89,p,a,pa
90,+,w$,+w$
91,w,$,w$
92,H,G,HG
93,W,],W]
