,left,right,combine
0,"PpK<""Xk})[iBH8]h(EI4/#&0l|Qas7mU~$?{ ","\9+u.@3g*vA^%V2:-DtoMwrqTF',>5jYNcO!eLdx1=fZ;R_CJSzG`nbWy6","PpK<""Xk})[iBH8]h(EI4/#&0l|Qas7mU~$?{ \9+u.@3g*vA^%V2:-DtoMwrqTF',>5jYNcO!eLdx1=fZ;R_CJSzG`nbWy6"
1,"\9+u.@3g*vA^%V2:-DtoMwrqTF',>5j",YNcO!eLdx1=fZ;R_CJSzG`nbWy6,"\9+u.@3g*vA^%V2:-DtoMwrqTF',>5jYNcO!eLdx1=fZ;R_CJSzG`nbWy6"
2,"PpK<""Xk})[iBH8]h(E",I4/#&0l|Qas7mU~$?{ ,"PpK<""Xk})[iBH8]h(EI4/#&0l|Qas7mU~$?{ "
3,YNcO!eLdx1=fZ;,R_CJSzG`nbWy6,YNcO!eLdx1=fZ;R_CJSzG`nbWy6
4,\9+u.@3g*vA^%V,"2:-DtoMwrqTF',>5j","\9+u.@3g*vA^%V2:-DtoMwrqTF',>5j"
5,I4/#&0l|Qas7,mU~$?{ ,I4/#&0l|Qas7mU~$?{ 
6,"PpK<""Xk}",)[iBH8]h(E,"PpK<""Xk})[iBH8]h(E"
7,R_CJSz,G`nbWy6,R_CJSzG`nbWy6
8,YNcO!,eLdx1=fZ;,YNcO!eLdx1=fZ;
9,2:-DtoMwr,"qTF',>5j","2:-DtoMwrqTF',>5j"
10,\9+u.@3,g*vA^%V,\9+u.@3g*vA^%V
11,mU~$,?{ ,mU~$?{ 
12,I4/#&0l|,Qas7,I4/#&0l|Qas7
13,)[iBH,8]h(E,)[iBH8]h(E
14,PpK<,"""Xk}","PpK<""Xk}"
15,eLdx1,=fZ;,eLdx1=fZ;
16,R_C,JSz,R_CJSz
17,G`nb,Wy6,G`nbWy6
18,YN,cO!,YNcO!
19,"qTF',",>5j,"qTF',>5j"
20,\9+u,.@3,\9+u.@3
21,g*,vA^%V,g*vA^%V
22,2:-Dt,oMwr,2:-DtoMwr
23,?{, ,?{ 
24,mU,~$,mU~$
25,Qa,s7,Qas7
26,I4,/#&0l|,I4/#&0l|
27,"""X",k},"""Xk}"
28,8]h,(E,8]h(E
29,)[i,BH,)[iBH
30,Pp,K<,PpK<
31,eL,dx1,eLdx1
32,W,y6,Wy6
33,=f,Z;,=fZ;
34,JS,z,JSz
35,G`,nb,G`nb
36,R_,C,R_C
37,Y,N,YN
38,cO,!,cO!
39,>5,j,>5j
40,g,*,g*
41,qT,"F',","qTF',"
42,vA^,%V,vA^%V
43,.@,3,.@3
44,\9,+u,\9+u
45,oM,wr,oMwr
46,2:-,Dt,2:-Dt
47,s,7,s7
48,~,$,~$
49,?,{,?{
50,m,U,mU
51,Q,a,Qa
52,8,]h,8]h
53,K,<,K<
54,k,},k}
55,)[,i,)[i
56,B,H,BH
57,(,E,(E
58,"""",X,"""X"
59,I,4,I4
60,/#,&0l|,/#&0l|
61,P,p,Pp
62,n,b,nb
63,J,S,JS
64,dx,1,dx1
65,e,L,eL
66,G,`,G`
67,R,_,R_
68,y,6,y6
69,Z,;,Z;
70,=,f,=f
71,c,O,cO
72,+,u,+u
73,vA,^,vA^
74,\,9,\9
75,2:,-,2:-
76,q,T,qT
77,o,M,oM
78,F',",","F',"
79,%,V,%V
80,>,5,>5
81,.,@,.@
82,D,t,Dt
83,w,r,wr
84,),[,)[
85,],h,]h
86,/,#,/#
87,&0l,|,&0l|
88,d,x,dx
89,F,',F'
90,v,A,vA
91,2,:,2:
92,&,0l,&0l
93,0,l,0l
