,left,right,combine
0,":2AS[D@3yE^b%Ie,z]~(w""dtmYN'|h- <PZ6lp",ujFK*fC{;7aV?X#_iTQ+o4M\G/r=>k!}W5Jvxng0B9H)1O8`cR&Lsq.U$,":2AS[D@3yE^b%Ie,z]~(w""dtmYN'|h- <PZ6lpujFK*fC{;7aV?X#_iTQ+o4M\G/r=>k!}W5Jvxng0B9H)1O8`cR&Lsq.U$"
1,ujFK*fC{;7aV?X#_iTQ+o4M\G/,r=>k!}W5Jvxng0B9H)1O8`cR&Lsq.U$,ujFK*fC{;7aV?X#_iTQ+o4M\G/r=>k!}W5Jvxng0B9H)1O8`cR&Lsq.U$
2,":2AS[D@3yE^b%Ie,z]~(","w""dtmYN'|h- <PZ6lp",":2AS[D@3yE^b%Ie,z]~(w""dtmYN'|h- <PZ6lp"
3,r=>k!}W5Jvxng0B9H),1O8`cR&Lsq.U$,r=>k!}W5Jvxng0B9H)1O8`cR&Lsq.U$
4,ujFK*fC{;7aV,?X#_iTQ+o4M\G/,ujFK*fC{;7aV?X#_iTQ+o4M\G/
5,"w""dtmYN'|h-", <PZ6lp,"w""dtmYN'|h- <PZ6lp"
6,:2AS[D@3yE,"^b%Ie,z]~(",":2AS[D@3yE^b%Ie,z]~("
7,1O8`cR&,Lsq.U$,1O8`cR&Lsq.U$
8,r=>k!}W5Jvx,ng0B9H),r=>k!}W5Jvxng0B9H)
9,?X#_iTQ+,o4M\G/,?X#_iTQ+o4M\G/
10,ujFK*,fC{;7aV,ujFK*fC{;7aV
11, <P,Z6lp, <PZ6lp
12,"w""dtm",YN'|h-,"w""dtmYN'|h-"
13,^b%,"Ie,z]~(","^b%Ie,z]~("
14,:2AS[D,@3yE,:2AS[D@3yE
15,1O8`,cR&,1O8`cR&
16,Lsq,.U$,Lsq.U$
17,ng,0B9H),ng0B9H)
18,?X#_,iTQ+,?X#_iTQ+
19,fC{;,7aV,fC{;7aV
20,r=>,k!}W5Jvx,r=>k!}W5Jvx
21,o4,M\G/,o4M\G/
22,uj,FK*,ujFK*
23,Z6,lp,Z6lp
24, ,<P, <P
25,YN',|h-,YN'|h-
26,^,b%,^b%
27,"w""",dtm,"w""dtm"
28,"Ie,",z]~(,"Ie,z]~("
29,@,3yE,@3yE
30,:,2AS[D,:2AS[D
31,.U,$,.U$
32,cR,&,cR&
33,L,sq,Lsq
34,1O,8`,1O8`
35,0B,9H),0B9H)
36,n,g,ng
37,M,\G/,M\G/
38,k!},W5Jvx,k!}W5Jvx
39,fC,{;,fC{;
40,?X#,_,?X#_
41,r=,>,r=>
42,iTQ,+,iTQ+
43,7,aV,7aV
44,o,4,o4
45,F,K*,FK*
46,Z,6,Z6
47,l,p,lp
48,u,j,uj
49,<,P,<P
50,|h,-,|h-
51,Ie,",","Ie,"
52,w,"""","w"""
53,z],~(,z]~(
54,b,%,b%
55,3,yE,3yE
56,YN,',YN'
57,d,tm,dtm
58,2,AS[D,2AS[D
59,8,`,8`
60,1,O,1O
61,9H,),9H)
62,0,B,0B
63,s,q,sq
64,.,U,.U
65,c,R,cR
66,r,=,r=
67,K,*,K*
68,f,C,fC
69,iT,Q,iTQ
70,k!,},k!}
71,{,;,{;
72,W5,Jvx,W5Jvx
73,?X,#,?X#
74,a,V,aV
75,\,G/,\G/
76,t,m,tm
77,|,h,|h
78,y,E,yE
79,A,S[D,AS[D
80,~,(,~(
81,I,e,Ie
82,Y,N,YN
83,z,],z]
84,9,H,9H
85,?,X,?X
86,G,/,G/
87,i,T,iT
88,Jv,x,Jvx
89,k,!,k!
90,W,5,W5
91,S,[D,S[D
92,[,D,[D
93,J,v,Jv
