,left,right,combine
0,"V q'<(?&Z[PS,Q$YxIHa>]^OEC3f#;1~gBwk","A""Rv_.yFlKm!UT2bjJtMN/0cn9LsG-7XD|:=\Wpzh{%45)@8*6ro`}uide+","V q'<(?&Z[PS,Q$YxIHa>]^OEC3f#;1~gBwkA""Rv_.yFlKm!UT2bjJtMN/0cn9LsG-7XD|:=\Wpzh{%45)@8*6ro`}uide+"
1,"A""Rv_.yFlKm!UT2bjJtMN/0cn9LsG",-7XD|:=\Wpzh{%45)@8*6ro`}uide+,"A""Rv_.yFlKm!UT2bjJtMN/0cn9LsG-7XD|:=\Wpzh{%45)@8*6ro`}uide+"
2,"V q'<(?&Z[PS,Q$Yx",IHa>]^OEC3f#;1~gBwk,"V q'<(?&Z[PS,Q$YxIHa>]^OEC3f#;1~gBwk"
3,-7XD|:=\Wpzh{%,45)@8*6ro`}uide+,-7XD|:=\Wpzh{%45)@8*6ro`}uide+
4,"A""Rv_.yFlKm!U",T2bjJtMN/0cn9LsG,"A""Rv_.yFlKm!UT2bjJtMN/0cn9LsG"
5,IHa>]^OEC3,f#;1~gBwk,IHa>]^OEC3f#;1~gBwk
6,V q'<(,"?&Z[PS,Q$Yx","V q'<(?&Z[PS,Q$Yx"
7,45)@8*6r,o`}uide+,45)@8*6ro`}uide+
8,-7XD|:=,\Wpzh{%,-7XD|:=\Wpzh{%
9,T2bjJt,MN/0cn9LsG,T2bjJtMN/0cn9LsG
10,"A""Rv_",.yFlKm!U,"A""Rv_.yFlKm!U"
11,f#;1~,gBwk,f#;1~gBwk
12,IHa>]^,OEC3,IHa>]^OEC3
13,?&Z[PS,",Q$Yx","?&Z[PS,Q$Yx"
14,V ,q'<(,V q'<(
15,\Wpz,h{%,\Wpzh{%
16,45),@8*6r,45)@8*6r
17,o`}u,ide+,o`}uide+
18,-7XD,|:=,-7XD|:=
19,T2bj,Jt,T2bjJt
20,.yF,lKm!U,.yFlKm!U
21,MN/0cn9,LsG,MN/0cn9LsG
22,"A""",Rv_,"A""Rv_"
23,f#;,1~,f#;1~
24,gB,wk,gBwk
25,OE,C3,OEC3
26,",Q",$Yx,",Q$Yx"
27,q',<(,q'<(
28,IHa,>]^,IHa>]^
29,?&Z,[PS,?&Z[PS
30,V, ,V 
31,@8,*6r,@8*6r
32,id,e+,ide+
33,h{,%,h{%
34,o`,}u,o`}u
35,\W,pz,\Wpz
36,4,5),45)
37,|,:=,|:=
38,-7X,D,-7XD
39,L,sG,LsG
40,.y,F,.yF
41,lK,m!U,lKm!U
42,T2,bj,T2bj
43,MN,/0cn9,MN/0cn9
44,J,t,Jt
45,R,v_,Rv_
46,C,3,C3
47,g,B,gB
48,w,k,wk
49,A,"""","A"""
50,1,~,1~
51,f#,;,f#;
52,O,E,OE
53,",",Q,",Q"
54,<,(,<(
55,$Y,x,$Yx
56,[P,S,[PS
57,IH,a,IHa
58,?,&Z,?&Z
59,q,',q'
60,>],^,>]^
61,*6,r,*6r
62,\,W,\W
63,5,),5)
64,@,8,@8
65,:,=,:=
66,h,{,h{
67,e,+,e+
68,i,d,id
69,},u,}u
70,o,`,o`
71,p,z,pz
72,M,N,MN
73,b,j,bj
74,/,0cn9,/0cn9
75,-7,X,-7X
76,l,K,lK
77,m!,U,m!U
78,s,G,sG
79,v,_,v_
80,.,y,.y
81,T,2,T2
82,f,#,f#
83,[,P,[P
84,&,Z,&Z
85,$,Y,$Y
86,I,H,IH
87,>,],>]
88,*,6,*6
89,-,7,-7
90,m,!,m!
91,0c,n9,0cn9
92,0,c,0c
93,n,9,n9
