,left,right,combine
0,"(3e<WGgC}#V/R0{HQN&vZX!zjD>kAn^~,UM5c)=","BtL-h\86]YK9u*;xsr4E%lp|?2_qSTawd'""[m+i@O$7b.`oJy 1F:PIf","(3e<WGgC}#V/R0{HQN&vZX!zjD>kAn^~,UM5c)=BtL-h\86]YK9u*;xsr4E%lp|?2_qSTawd'""[m+i@O$7b.`oJy 1F:PIf"
1,BtL-h\86]YK9u*;xsr4E%lp|?,"2_qSTawd'""[m+i@O$7b.`oJy 1F:PIf","BtL-h\86]YK9u*;xsr4E%lp|?2_qSTawd'""[m+i@O$7b.`oJy 1F:PIf"
2,(3e<WGgC}#V/R0{,"HQN&vZX!zjD>kAn^~,UM5c)=","(3e<WGgC}#V/R0{HQN&vZX!zjD>kAn^~,UM5c)="
3,"2_qSTawd'""[m+i@O$7b",.`oJy 1F:PIf,"2_qSTawd'""[m+i@O$7b.`oJy 1F:PIf"
4,BtL-h\86]YK,9u*;xsr4E%lp|?,BtL-h\86]YK9u*;xsr4E%lp|?
5,HQN&vZX!zjD>kA,"n^~,UM5c)=","HQN&vZX!zjD>kAn^~,UM5c)="
6,(3e<WGg,C}#V/R0{,(3e<WGgC}#V/R0{
7,.`oJy ,1F:PIf,.`oJy 1F:PIf
8,"2_qSTawd'""",[m+i@O$7b,"2_qSTawd'""[m+i@O$7b"
9,9u*;xs,r4E%lp|?,9u*;xsr4E%lp|?
10,BtL-h\8,6]YK,BtL-h\86]YK
11,"n^~,U",M5c)=,"n^~,UM5c)="
12,HQN&vZX,!zjD>kA,HQN&vZX!zjD>kA
13,(3e,<WGg,(3e<WGg
14,C}#V,/R0{,C}#V/R0{
15,1F:,PIf,1F:PIf
16,.`oJ,y ,.`oJy 
17,r4E%,lp|?,r4E%lp|?
18,[m+i,@O$7b,[m+i@O$7b
19,2_qSTa,"wd'""","2_qSTawd'"""
20,9u,*;xs,9u*;xs
21,6],YK,6]YK
22,M5c,)=,M5c)=
23,n^~,",U","n^~,U"
24,BtL,-h\8,BtL-h\8
25,!zj,D>kA,!zjD>kA
26,HQ,N&vZX,HQN&vZX
27,<W,Gg,<WGg
28,C},#V,C}#V
29,(,3e,(3e
30,/R,0{,/R0{
31,P,If,PIf
32,1F,:,1F:
33,y, ,y 
34,@O$,7b,@O$7b
35,wd,"'""","wd'"""
36,[m,+i,[m+i
37,2_,qSTa,2_qSTa
38,*,;xs,*;xs
39,lp,|?,lp|?
40,.`,oJ,.`oJ
41,r4,E%,r4E%
42,9,u,9u
43,Y,K,YK
44,6,],6]
45,),=,)=
46,-h,\8,-h\8
47,n,^~,n^~
48,M5,c,M5c
49,D>,kA,D>kA
50,Bt,L,BtL
51,",",U,",U"
52,!,zj,!zj
53,N&vZ,X,N&vZX
54,H,Q,HQ
55,<,W,<W
56,C,},C}
57,I,f,If
58,0,{,0{
59,#,V,#V
60,G,g,Gg
61,/,R,/R
62,3,e,3e
63,1,F,1F
64,2,_,2_
65,w,d,wd
66,|,?,|?
67,[,m,[m
68,',"""","'"""
69,E,%,E%
70,7,b,7b
71,@O,$,@O$
72,l,p,lp
73,+,i,+i
74,;,xs,;xs
75,q,STa,qSTa
76,o,J,oJ
77,r,4,r4
78,.,`,.`
79,N&v,Z,N&vZ
80,k,A,kA
81,-,h,-h
82,B,t,Bt
83,\,8,\8
84,z,j,zj
85,D,>,D>
86,M,5,M5
87,^,~,^~
88,@,O,@O
89,x,s,xs
90,ST,a,STa
91,N,&v,N&v
92,&,v,&v
93,S,T,ST
