,left,right,combine
0,"%fB)yq'=i2""(_09g3~@wWk*m8]VUj lrb^a6J/hd","[$#CopQ:`Z>zN<I;-H|A+\t&MuD47!vLxEFSnOGYsR.15c{?T,}XKeP","%fB)yq'=i2""(_09g3~@wWk*m8]VUj lrb^a6J/hd[$#CopQ:`Z>zN<I;-H|A+\t&MuD47!vLxEFSnOGYsR.15c{?T,}XKeP"
1,[$#CopQ:`Z>zN<I;-H|A+\t,"&MuD47!vLxEFSnOGYsR.15c{?T,}XKeP","[$#CopQ:`Z>zN<I;-H|A+\t&MuD47!vLxEFSnOGYsR.15c{?T,}XKeP"
2,"%fB)yq'=i2""(_09g3~@",wWk*m8]VUj lrb^a6J/hd,"%fB)yq'=i2""(_09g3~@wWk*m8]VUj lrb^a6J/hd"
3,&MuD47!vLxEFS,"nOGYsR.15c{?T,}XKeP","&MuD47!vLxEFSnOGYsR.15c{?T,}XKeP"
4,[$#CopQ:`Z>zN<I,;-H|A+\t,[$#CopQ:`Z>zN<I;-H|A+\t
5,wWk*m8]VUj, lrb^a6J/hd,wWk*m8]VUj lrb^a6J/hd
6,%fB)yq'=i2,"""(_09g3~@","%fB)yq'=i2""(_09g3~@"
7,nOGYsR.15,"c{?T,}XKeP","nOGYsR.15c{?T,}XKeP"
8,&MuD,47!vLxEFS,&MuD47!vLxEFS
9,;-H|,A+\t,;-H|A+\t
10, lr,b^a6J/hd, lrb^a6J/hd
11,[$#CopQ:,`Z>zN<I,[$#CopQ:`Z>zN<I
12,wWk*,m8]VUj,wWk*m8]VUj
13,"""(_0",9g3~@,"""(_09g3~@"
14,"c{?T,",}XKeP,"c{?T,}XKeP"
15,%fB)y,q'=i2,%fB)yq'=i2
16,nOGY,sR.15,nOGYsR.15
17,47!vL,xEFS,47!vLxEFS
18,&M,uD,&MuD
19,A+,\t,A+\t
20,`Z>,zN<I,`Z>zN<I
21,b^a6J,/hd,b^a6J/hd
22,;-,H|,;-H|
23,[$#C,opQ:,[$#CopQ:
24,m8],VUj,m8]VUj
25, ,lr, lr
26,wW,k*,wWk*
27,"""(",_0,"""(_0"
28,9g,3~@,9g3~@
29,c{,"?T,","c{?T,"
30,}XK,eP,}XKeP
31,%f,B)y,%fB)y
32,q',=i2,q'=i2
33,sR,.15,sR.15
34,xE,FS,xEFS
35,nO,GY,nOGY
36,47,!vL,47!vL
37,u,D,uD
38,&,M,&M
39,\,t,\t
40,A,+,A+
41,b^a6,J,b^a6J
42,[$,#C,[$#C
43,H,|,H|
44,opQ,:,opQ:
45,l,r,lr
46,z,N<I,zN<I
47,`,Z>,`Z>
48,m8,],m8]
49,/,hd,/hd
50,;,-,;-
51,V,Uj,VUj
52,w,W,wW
53,"""",(,"""("
54,9,g,9g
55,k,*,k*
56,_,0,_0
57,3,~@,3~@
58,%,f,%f
59,=,i2,=i2
60,B),y,B)y
61,c,{,c{
62,},XK,}XK
63,e,P,eP
64,q,',q'
65,?,"T,","?T,"
66,.,15,.15
67,x,E,xE
68,n,O,nO
69,s,R,sR
70,4,7,47
71,G,Y,GY
72,!,vL,!vL
73,F,S,FS
74,U,j,Uj
75,b,^a6,b^a6
76,op,Q,opQ
77,h,d,hd
78,m,8,m8
79,Z,>,Z>
80,#,C,#C
81,[,$,[$
82,N,<I,N<I
83,~,@,~@
84,X,K,XK
85,B,),B)
86,i,2,i2
87,1,5,15
88,T,",","T,"
89,v,L,vL
90,o,p,op
91,<,I,<I
92,^a,6,^a6
93,^,a,^a
