,left,right,combine
0,"9etg(4nsY-PoQa[~]2x!vr""{$KG|VA<FRh.Z#bBX\zpj^T3&DHw@dU?CW","M:65L'u;kc>Si 0q=/8f}%y1J+_)*l7I,NOE`m","9etg(4nsY-PoQa[~]2x!vr""{$KG|VA<FRh.Z#bBX\zpj^T3&DHw@dU?CWM:65L'u;kc>Si 0q=/8f}%y1J+_)*l7I,NOE`m"
1,M:65L'u;kc>Si 0q=,"/8f}%y1J+_)*l7I,NOE`m","M:65L'u;kc>Si 0q=/8f}%y1J+_)*l7I,NOE`m"
2,"9etg(4nsY-PoQa[~]2x!vr""{$",KG|VA<FRh.Z#bBX\zpj^T3&DHw@dU?CW,"9etg(4nsY-PoQa[~]2x!vr""{$KG|VA<FRh.Z#bBX\zpj^T3&DHw@dU?CW"
3,/8f}%y1J+_,")*l7I,NOE`m","/8f}%y1J+_)*l7I,NOE`m"
4,M:65L'u;k,c>Si 0q=,M:65L'u;kc>Si 0q=
5,KG|VA<FRh.Z#bB,X\zpj^T3&DHw@dU?CW,KG|VA<FRh.Z#bBX\zpj^T3&DHw@dU?CW
6,9etg(4nsY,"-PoQa[~]2x!vr""{$","9etg(4nsY-PoQa[~]2x!vr""{$"
7,")*l7I,",NOE`m,")*l7I,NOE`m"
8,/8f},%y1J+_,/8f}%y1J+_
9,c>Si, 0q=,c>Si 0q=
10,M:65L,'u;k,M:65L'u;k
11,-PoQa[~]2,"x!vr""{$","-PoQa[~]2x!vr""{$"
12,KG|VA<FRh,.Z#bB,KG|VA<FRh.Z#bB
13,X\zpj^T3&,DHw@dU?CW,X\zpj^T3&DHw@dU?CW
14,9etg,(4nsY,9etg(4nsY
15,%y1,J+_,%y1J+_
16,)*l,"7I,",")*l7I,"
17,NOE,`m,NOE`m
18,/8,f},/8f}
19,c>,Si,c>Si
20, 0,q=, 0q=
21,'u,;k,'u;k
22,-PoQ,a[~]2,-PoQa[~]2
23,X\zpj,^T3&,X\zpj^T3&
24,M:,65L,M:65L
25,.Z#,bB,.Z#bB
26,KG|V,A<FRh,KG|VA<FRh
27,(4ns,Y,(4nsY
28,DHw@,dU?CW,DHw@dU?CW
29,x!,"vr""{$","x!vr""{$"
30,`,m,`m
31,)*,l,)*l
32,9e,tg,9etg
33,%y,1,%y1
34,J,+_,J+_
35,7,"I,","7I,"
36,N,OE,NOE
37,f,},f}
38,/,8,/8
39,c,>,c>
40,q,=,q=
41, ,0, 0
42,;,k,;k
43,S,i,Si
44,',u,'u
45,a[~,]2,a[~]2
46,vr,"""{$","vr""{$"
47,.Z,#,.Z#
48,A<FR,h,A<FRh
49,^,T3&,^T3&
50,X\z,pj,X\zpj
51,M,:,M:
52,-P,oQ,-PoQ
53,6,5L,65L
54,(4n,s,(4ns
55,b,B,bB
56,x,!,x!
57,dU,?CW,dU?CW
58,KG|,V,KG|V
59,D,Hw@,DHw@
60,%,y,%y
61,I,",","I,"
62,9,e,9e
63,+,_,+_
64,),*,)*
65,O,E,OE
66,t,g,tg
67,KG,|,KG|
68,5,L,5L
69,v,r,vr
70,p,j,pj
71,(,4n,(4n
72,X\,z,X\z
73,T3,&,T3&
74,.,Z,.Z
75,"""",{$,"""{$"
76,o,Q,oQ
77,-,P,-P
78,a[,~,a[~
79,?C,W,?CW
80,],2,]2
81,d,U,dU
82,Hw,@,Hw@
83,A<,FR,A<FR
84,A,<,A<
85,K,G,KG
86,{,$,{$
87,H,w,Hw
88,F,R,FR
89,X,\,X\
90,?,C,?C
91,4,n,4n
92,T,3,T3
93,a,[,a[
